Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Sven Kums,be BEL,MF,28.0,29,20,1828.0,20.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Gabriele Angella,it ITA,DF,27.0,14,10,1017.0,11.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Ali Adnan Kadhim,iq IRQ,"DF,MF",22.0,14,8,872.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Molla Wagué,ml MLI,DF,25.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thomas Heurtaux,fr FRA,DF,28.0,12,6,528.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches
Stipe Perica,hr CRO,FW,21.0,27,5,1086.0,12.1,6.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,0.5,0.08,0.58,0.5,0.58,Matches
Simone Scuffet,it ITA,GK,20.0,6,5,462.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ryder Matos,br BRA,"FW,MF",23.0,20,4,556.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Faraoni,it ITA,"DF,MF",24.0,5,4,329.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Panagiotis Kone,gr GRE,MF,29.0,5,3,301.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrija Balić,hr CRO,MF,18.0,4,3,239.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.38,0.0,0.38,0.38,0.38,Matches
Gabriel Silva,br BRA,"DF,MF",25.0,5,2,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Evangelista,br BRA,MF,21.0,6,2,207.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,0.43,0.0,0.43,Matches
Pablo Armero,co COL,"DF,MF",29.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adalberto Peñaranda,ve VEN,"FW,MF",19.0,6,1,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ewandro,br BRA,"FW,MF",20.0,5,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Lodi,it ITA,MF,32.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Panos Armenakas,au AUS,"FW,MF",17.0,0,0,,,,,,,,,,,,,,,,Matches
Davide Borsellini,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Edoardo Bovolon,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Franck Djoulou,ci CIV,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Edenílson,br BRA,"FW,MF",26.0,0,0,,,,,,,,,,,,,,,,Matches
Assane Gnoukouri,ci CIV,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Magnino,it ITA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Alberto Parpinel,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Samuele Perisan,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Scordino,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,Matches
Filip Vaško,sk SVK,DF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.7,38,418,3420.0,38.0,47.0,29.0,76.0,45.0,2.0,3.0,85.0,0.0,1.24,0.76,2.0,1.18,1.95,
Opponent Total,,,27.0,38,418,3420.0,38.0,54.0,36.0,90.0,46.0,8.0,9.0,74.0,7.0,1.42,0.95,2.37,1.21,2.16,
