Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Kwadwo Asamoah,gh GHA,"DF,MF",27.0,18,16,1472.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Dani Alves,br BRA,"DF,MF",33.0,19,15,1359.0,15.1,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,0.13,0.2,0.33,0.13,0.33,Matches
Claudio Marchisio,it ITA,MF,30.0,18,15,1253.0,13.9,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.07,0.22,0.29,0.07,0.29,Matches
Medhi Benatia,ma MAR,DF,29.0,15,14,1179.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Stefano Sturaro,it ITA,MF,23.0,21,12,1038.0,11.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Daniele Rugani,it ITA,DF,22.0,15,11,1081.0,12.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches
Mario Lemina,ga GAB,"DF,MF",22.0,19,8,906.0,10.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches
Hernanes,br BRA,MF,31.0,10,8,721.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Neto,br BRA,GK,27.0,8,7,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marko Pjaca,hr CRO,"FW,MF",21.0,14,3,459.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Patrice Evra,fr FRA,DF,35.0,6,3,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tomás Rincón,ve VEN,MF,28.0,13,2,309.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches
Emil Audero,id IDN,GK,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Moise Kean,it ITA,FW,16.0,3,0,21.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.29,0.0,4.29,4.29,4.29,Matches
Rolando Mandragora,it ITA,MF,19.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mattia Del Favero,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Leonardo Loria,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Marrone,it ITA,"DF,MF",26.0,0,0,,,,,,,,,,,,,,,,Matches
Federico Mattiello,it ITA,"DF,MF",21.0,0,0,,,,,,,,,,,,,,,,Matches
Alessandro Semprini,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Simone Zaza,it ITA,FW,25.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.1,38,418,3420.0,38.0,72.0,49.0,121.0,69.0,3.0,3.0,70.0,0.0,1.89,1.29,3.18,1.82,3.11,
Opponent Total,,,26.7,38,418,3420.0,38.0,26.0,20.0,46.0,25.0,1.0,1.0,93.0,5.0,0.68,0.53,1.21,0.66,1.18,
