Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Serge Gakpé,tg TOG,"FW,MF",29.0,7,2,311.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches
Rubinho,br BRA,GK,33.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adel Taarabt,ma MAR,"FW,MF",27.0,6,1,213.0,2.4,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.27,0.0,1.27,Matches
Andrea Beghetto,it ITA,"DF,MF",21.0,3,1,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Fiamozzi,it ITA,"DF,MF",23.0,4,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Morosini,it ITA,"FW,MF",20.0,4,1,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pietro Pellegri,it ITA,FW,15.0,3,1,75.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,1.2,1.2,Matches
Giovanni Marchese,it ITA,DF,31.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raúl Asencio,es ESP,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Davide Brivio,it ITA,DF,28.0,0,0,,,,,,,,,,,,,,,,Matches
Issa Cissokho,sn SEN,DF,31.0,0,0,,,,,,,,,,,,,,,,Matches
Alex Coppola,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Diego Faccioli,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Alessandro Quaini,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Francesco Renzetti,it ITA,DF,28.0,0,0,,,,,,,,,,,,,,,,Matches
Aleandro Rosi,it ITA,"DF,MF",29.0,0,0,,,,,,,,,,,,,,,,Matches
Massimo Tazzer,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Zanimacchia,it ITA,"DF,FW",18.0,0,0,,,,,,,,,,,,,,,,Matches
Lukáš Zima,cz CZE,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.9,38,418,3420.0,38.0,36.0,30.0,66.0,34.0,2.0,3.0,97.0,4.0,0.95,0.79,1.74,0.89,1.68,
Opponent Total,,,27.0,38,418,3420.0,38.0,59.0,37.0,96.0,55.0,4.0,8.0,81.0,8.0,1.55,0.97,2.53,1.45,2.42,
