Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Moritz Leitner,de GER,MF,23.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giorgio Spizzichino,,,,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mamadou Tounkara,sn SEN,FW,20.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Franjo Prce,hr CRO,DF,20.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marius Adamonis,lt LTU,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Borrelli,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Cassio Cardoselli,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Vinícius Freitas,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Germoni,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Chris Ikonomidis,au AUS,"FW,MF",21.0,0,0,,,,,,,,,,,,,,,,Matches
Duje Javorčić,hr CRO,MF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Abukar Mohamed,fi FIN,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Denis Petro,sk SVK,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.0,38,418,3420.0,38.0,73.0,47.0,120.0,61.0,12.0,14.0,96.0,3.0,1.92,1.24,3.16,1.61,2.84,
Opponent Total,,,26.9,38,418,3420.0,38.0,48.0,32.0,80.0,43.0,5.0,9.0,78.0,4.0,1.26,0.84,2.11,1.13,1.97,
