Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Federico Ricci,it ITA,"FW,MF",22.0,24,10,1069.0,11.9,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.17,0.0,0.17,0.08,0.08,Matches
Davide Biondini,it ITA,MF,33.0,14,9,854.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Cristian Dell'Orco,it ITA,DF,22.0,9,9,775.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Missiroli,it ITA,MF,30.0,13,9,761.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Timo Letschert,nl NED,"DF,MF",23.0,9,9,663.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Claud Adjapong,it ITA,"DF,MF",18.0,9,6,510.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches
Pietro Iemmello,it ITA,FW,24.0,17,3,512.0,5.7,5.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,0.88,0.0,0.88,0.7,0.7,Matches
Emanuele Terranova,it ITA,DF,29.0,3,2,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gianluca Pegolo,it ITA,GK,35.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Falcinelli,it ITA,"FW,MF",25.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bryan Costa,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Martin Erlic,hr CRO,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Simone Franchini,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Leonardo Maddidini,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Marius Marin,ro ROU,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Nicholas Pierini,it ITA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Alberto Pomini,it ITA,GK,35.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Ravanelli,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Giovanni Sbrissa,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Francesco Scavo,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Marcello Trotta,it ITA,FW,23.0,0,0,,,,,,,,,,,,,,,,Matches
Leonardo Vitali,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.7,38,418,3420.0,38.0,59.0,36.0,95.0,50.0,9.0,10.0,90.0,0.0,1.55,0.95,2.5,1.32,2.26,
Opponent Total,,,27.0,38,418,3420.0,38.0,60.0,42.0,102.0,55.0,5.0,8.0,98.0,4.0,1.58,1.11,2.68,1.45,2.55,
