Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Marcelo Brozović,hr CRO,MF,23.0,23,20,1737.0,19.3,4.0,2.0,6.0,4.0,0.0,0.0,7.0,0.0,0.21,0.1,0.31,0.21,0.31,Matches
Geoffrey Kondogbia,cf CTA,"DF,MF",23.0,24,20,1711.0,19.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,0.05,0.11,0.16,0.05,0.16,Matches
Éver Banega,ar ARG,MF,28.0,28,20,1555.0,17.3,6.0,6.0,12.0,6.0,0.0,0.0,4.0,1.0,0.35,0.35,0.69,0.35,0.69,Matches
Roberto Gagliardini,it ITA,MF,22.0,18,18,1575.0,17.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.11,0.06,0.17,0.11,0.17,Matches
Cristian Ansaldi,ar ARG,"DF,MF",29.0,21,17,1500.0,16.7,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.06,0.06,0.0,0.06,Matches
Éder,it ITA,FW,29.0,33,13,1482.0,16.5,8.0,4.0,12.0,8.0,0.0,0.0,3.0,0.0,0.49,0.24,0.73,0.49,0.73,Matches
Yuto Nagatomo,jp JPN,"DF,MF",29.0,16,11,1021.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Santon,it ITA,DF,25.0,14,11,1020.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Andrea Ranocchia,it ITA,DF,28.0,5,5,379.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Andreolli,it ITA,DF,30.0,6,4,362.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches
Rodrigo Palacio,ar ARG,"FW,MF",34.0,15,3,431.0,4.8,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.63,0.63,0.0,0.63,Matches
Felipe Melo,br BRA,"DF,MF",33.0,5,1,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Senna Miangue,be BEL,DF,19.0,3,1,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Pablo Carrizo,ar ARG,GK,32.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Assane Gnoukouri,ci CIV,MF,19.0,4,0,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Barbosa,br BRA,"FW,MF",19.0,9,0,120.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.75,0.0,0.75,0.75,0.75,Matches
Stevan Jovetić,me MNE,"FW,MF",26.0,5,0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Pinamonti,it ITA,FW,17.0,2,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Trent Sainsbury,au AUS,DF,24.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonathan Biabiany,fr FRA,"FW,MF",28.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Berni,it ITA,GK,33.0,0,0,,,,,,,,,,,,,,,,Matches
Marco Carraro,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Yao Eloge Koffi,ci CIV,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Caner Erkin,tr TUR,"DF,MF",27.0,0,0,,,,,,,,,,,,,,,,Matches
Andrew Gravillon,gp GLP,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Ionuț Radu,ro ROU,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Rigoberto Rivas,hn HON,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Zinho Vanheusden,be BEL,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.5,38,418,3420.0,38.0,70.0,55.0,125.0,67.0,3.0,5.0,81.0,3.0,1.84,1.45,3.29,1.76,3.21,
Opponent Total,,,26.8,38,418,3420.0,38.0,48.0,34.0,82.0,43.0,5.0,6.0,94.0,4.0,1.26,0.89,2.16,1.13,2.03,
