Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Senna Miangue,be BEL,DF,19.0,4,0,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto Colombo,it ITA,GK,40.0,1,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Han Kwang-song,kp PRK,FW,17.0,5,0,64.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.41,0.0,1.41,1.41,1.41,Matches
Víctor Ibarbo,co COL,"FW,MF",26.0,3,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Serra,it ITA,MF,18.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto Biancu,it ITA,MF,16.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marko Pajač,hr CRO,"DF,MF",23.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matias Antonini Lui,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Davide Arras,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Mirko Bizzi,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,Matches
Illia Briukhov,ua UKR,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Andrea Cadili,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Riccardo Daga,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,Matches
Luka Krajnc,si SVN,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Andrea Mastino,it ITA,DF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Vasco Oliveira,pt POR,DF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Nicholas Pennington,au AUS,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.7,38,418,3420.0,38.0,53.0,30.0,83.0,49.0,4.0,6.0,104.0,3.0,1.39,0.79,2.18,1.29,2.08,
Opponent Total,,,26.7,38,418,3420.0,38.0,74.0,51.0,125.0,67.0,7.0,12.0,91.0,5.0,1.95,1.34,3.29,1.76,3.11,
