Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Nenê,br BRA,FW,30.0,23,11.0,1023,11.4,5.0,3.0,8.0,5.0,0.0,0.0,5.0,0.0,0.44,0.26,0.7,0.44,0.7,Matches
Michael Agazzi,it ITA,GK,29.0,11,11.0,990,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Cabrera,uy URU,MF,27.0,19,10.0,786,8.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Agim Ibraimi,mk MKD,"FW,MF",24.0,25,8.0,895,9.9,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.4,0.1,0.3,Matches
Matías Vecino,uy URU,"FW,MF",21.0,9,7.0,684,7.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches
Lorenzo Ariaudo,it ITA,DF,24.0,4,3.0,271,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dario Del Fabro,it ITA,DF,18.0,3,3.0,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Silvestri,it ITA,GK,22.0,3,3.0,234,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Tabanelli,it ITA,MF,23.0,3,2.0,182,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Adán,es ESP,GK,26.0,2,2.0,180,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adryan,br BRA,"FW,MF",18.0,5,2.0,153,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marios Oikonomou,gr GRE,DF,20.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Bastrini,it ITA,DF,26.0,1,0.0,45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Loi,it ITA,MF,16.0,3,0.0,8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Solinas,it ITA,FW,17.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.2,38,418.0,3420,38.0,34.0,21.0,55.0,29.0,5.0,8.0,104.0,0.0,0.89,0.55,1.45,0.76,1.32,
Opponent Total,,,27.4,38,,3420,38.0,,,,,,,,,,,,,,
