Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Antonio Nocerino,it ITA,MF,28.0,11,7.0,574,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel,br BRA,GK,20.0,7,6.0,585,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Amelia,it ITA,GK,31.0,5,4.0,445,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Michael Essien,gh GHA,"DF,MF",30.0,7,3.0,326,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Silvestre,ar ARG,DF,28.0,4,3.0,309,3.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches
Riccardo Saponara,it ITA,"FW,MF",21.0,7,2.0,219,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bryan Cristante,it ITA,"DF,MF",18.0,3,2.0,150,1.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.2,0.6,1.2,Matches
M'Baye Niang,sn SEN,"FW,MF",18.0,8,1.0,240,2.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches
Stephan El Shaarawy,it ITA,"DF,FW",20.0,6,1.0,213,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Petagna,it ITA,FW,18.0,3,0.0,43,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.0,38,418.0,3420,38.0,55.0,33.0,88.0,52.0,3.0,5.0,92.0,0.0,1.45,0.87,2.32,1.37,2.24,
Opponent Total,,,27.3,38,,3420,38.0,,,,,,,,,,,,,,
