Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Faouzi Ghoulam,dz ALG,DF,22.0,15,14.0,1222,13.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches
Anthony Réveillère,fr FRA,DF,33.0,13,13.0,1088,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorginho,it ITA,MF,21.0,15,12.0,1119,12.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Giandomenico Mesto,it ITA,"DF,MF",31.0,11,10.0,825,9.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Armero,co COL,"DF,MF",26.0,14,9.0,880,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Henrique,br BRA,DF,26.0,11,8.0,747,8.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Rafael Cabral,br BRA,GK,23.0,8,7.0,675,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Duván Zapata,co COL,FW,22.0,16,6.0,575,6.4,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,0.78,0.31,1.1,0.78,1.1,Matches
Juan Zúñiga,co COL,"DF,MF",27.0,6,4.0,411,4.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44,Matches
Paolo Cannavaro,it ITA,DF,32.0,4,2.0,249,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Toni Doblas,es ESP,GK,32.0,2,1.0,103,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Josip Radošević,hr CRO,MF,19.0,8,0.0,124,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Uvini,br BRA,DF,22.0,1,0.0,84,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto Colombo,it ITA,GK,37.0,1,0.0,45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Igor Łasicki,pl POL,DF,18.0,1,0.0,13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Bariti,it ITA,MF,22.0,2,0.0,8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.1,38,418.0,3420,38.0,76.0,51.0,127.0,69.0,7.0,9.0,79.0,0.0,2.0,1.34,3.34,1.82,3.16,
Opponent Total,,,27.4,38,,3420,38.0,,,,,,,,,,,,,,
