Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Francesco Bardi,it ITA,GK,22.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Isaac Cofie,gh GHA,MF,22.0,18,8,923.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.1,0.1,0.0,0.1,Matches
Maxi López,ar ARG,FW,30.0,13,7,658.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Rubén Botta,ar ARG,"FW,MF",24.0,21,5,867.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.1,0.1,0.0,0.1,Matches
Gennaro Sardo,it ITA,DF,35.0,9,5,527.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dejan Lazarević,si SVN,MF,24.0,8,2,259.0,2.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.35,0.35,0.69,0.35,0.69,Matches
Anders Christiansen,dk DEN,MF,24.0,4,2,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Mattiello,it ITA,"DF,MF",19.0,3,2,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thomas Mangani,fr FRA,MF,27.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giannis Fetfatzidis,gr GRE,MF,23.0,4,0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Bellomo,it ITA,MF,23.0,5,0,83.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.08,0.0,1.08,Matches
Edimar Fraga,br BRA,"DF,MF",28.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Myles Anderson,eng ENG,"DF,MF",24.0,0,0,,,,,,,,,,,,,,,,Matches
Lamin Jallow,gm GAM,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches
Tomasz Kupisz,pl POL,"DF,MF",24.0,0,0,,,,,,,,,,,,,,,,Matches
Nicola Pozzi,it ITA,FW,28.0,0,0,,,,,,,,,,,,,,,,Matches
Andrea Seculin,it ITA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches
Armando Vajushi,al ALB,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.1,38,418,3420.0,38.0,27.0,20.0,47.0,26.0,1.0,2.0,86.0,0.0,0.71,0.53,1.24,0.68,1.21,
Opponent Total,,,27.5,38,418,3420.0,38.0,38.0,26.0,64.0,36.0,2.0,4.0,103.0,6.0,1.0,0.68,1.68,0.95,1.63,
