Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Pierluigi Gollini,it ITA,GK,19.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mattia Valoti,it ITA,"FW,MF",20.0,10,1,186.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.48,0.0,0.48,0.48,0.48,Matches
Fernandinho,br BRA,"FW,MF",28.0,6,1,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mohamed Fares,dz ALG,"DF,FW",18.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Filippo Boni,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Pierluigi Cappelluzzo,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Checchin,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Lorenzo Ferrari,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Antonio Luna,es ESP,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Alessandro Salvetti,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.7,38,418,3420.0,38.0,48.0,35.0,83.0,44.0,4.0,6.0,105.0,0.0,1.26,0.92,2.18,1.16,2.08,
Opponent Total,,,27.5,38,418,3420.0,38.0,60.0,40.0,100.0,55.0,5.0,8.0,85.0,5.0,1.58,1.05,2.63,1.45,2.5,
