Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Samuel Eto'o,cm CMR,FW,33.0,18,13,1226.0,13.6,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.15,0.22,0.37,0.15,0.37,Matches
Daniele Gastaldello,it ITA,DF,31.0,14,13,1185.0,13.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Djamel Mesbah,dz ALG,"DF,MF",29.0,16,12,1159.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Muriel,co COL,FW,23.0,16,11,1008.0,11.2,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,0.36,0.36,0.71,0.36,0.71,Matches
Manolo Gabbiadini,it ITA,FW,22.0,13,11,975.0,10.8,7.0,2.0,9.0,7.0,0.0,0.0,4.0,0.0,0.65,0.18,0.83,0.65,0.83,Matches
Afriyie Acquah,gh GHA,MF,22.0,10,10,713.0,7.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.13,0.0,0.13,0.13,0.13,Matches
Sergio Romero,ar ARG,GK,27.0,10,9,880.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabrizio Cacciatore,it ITA,DF,27.0,11,8,726.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Gonzalo Bergessio,ar ARG,FW,30.0,23,7,752.0,8.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24,Matches
Luca Rizzo,it ITA,MF,22.0,15,7,621.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Ezequiel Muñoz,ar ARG,DF,23.0,4,3,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nenad Krstičić,rs SRB,MF,24.0,12,2,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paweł Wszołek,pl POL,"DF,MF",22.0,6,2,230.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joaquín Correa,ar ARG,"FW,MF",19.0,6,2,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luka Đorđević,me MNE,FW,20.0,3,1,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gianluca Sansone,it ITA,FW,27.0,4,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Marchionni,it ITA,MF,34.0,1,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Coda,it ITA,DF,29.0,2,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Fedato,it ITA,FW,21.0,1,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Campaña,es ESP,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Angelo da Costa Júnior,br BRA,GK,30.0,0,0,,,,,,,,,,,,,,,,Matches
Michele Fornasier,it ITA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Alberto Frison,it ITA,GK,26.0,0,0,,,,,,,,,,,,,,,,Matches
Dávid Ivan,sk SVK,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Karlo Lulić,hr CRO,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Samuele Massolo,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Bartosz Salamon,pl POL,"DF,MF",23.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.2,38,418,3420.0,38.0,46.0,30.0,76.0,44.0,2.0,2.0,103.0,0.0,1.21,0.79,2.0,1.16,1.95,
Opponent Total,,,27.5,38,418,3420.0,38.0,42.0,29.0,71.0,36.0,6.0,7.0,105.0,6.0,1.11,0.76,1.87,0.95,1.71,
