Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Soufiane Bidaoui,ma MAR,"FW,MF",24.0,4,1,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonathan Biabiany,fr FRA,"FW,MF",26.0,1,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lukáš Haraslín,sk SVK,"FW,MF",18.0,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Pozzi,it ITA,FW,28.0,3,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Amauri,it ITA,FW,34.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Geremy Broh,,,,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Giuseppe Prestia,it ITA,DF,20.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mirko Esposito,,,,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Pavol Bajza,sk SVK,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Riccardo Bertozzi,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Jérémie Broh,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Alex Cordaz,it ITA,GK,31.0,0,0,,,,,,,,,,,,,,,,Matches
Marijan Coric,ba BIH,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Martin Erlic,hr CRO,DF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Mirko Esposito,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Ignacio Jeraldino,cl CHI,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Solomon Nyantakyi,gh GHA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Ravanelli,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Diego Rossetto,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Badara Sarr,sn SEN,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Ismaël Taïder,dz ALG,MF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Davide Zuccolini,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.4,38,418,3420.0,38.0,31.0,20.0,51.0,29.0,2.0,2.0,110.0,0.0,0.82,0.53,1.34,0.76,1.29,
Opponent Total,,,27.4,38,418,3420.0,38.0,75.0,52.0,127.0,70.0,5.0,6.0,71.0,5.0,1.97,1.37,3.34,1.84,3.21,
