Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Simone Rosso,it ITA,MF,18.0,2,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Facundo Lescano,ar ARG,FW,17.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulo Vitor Barreto,br BRA,FW,29.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kevin Bonifazi,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Castellazzi,it ITA,GK,39.0,0,0,,,,,,,,,,,,,,,,Matches
Claudio Morra,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Marko Vešović,me MNE,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Andrea Zaccagno,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.1,38,418,3420.0,38.0,48.0,32.0,80.0,45.0,3.0,6.0,100.0,0.0,1.26,0.84,2.11,1.18,2.03,
Opponent Total,,,27.5,38,418,3420.0,38.0,43.0,27.0,70.0,36.0,7.0,8.0,94.0,7.0,1.13,0.71,1.84,0.95,1.66,
