Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Danilo D'Ambrosio,it ITA,DF,25.0,23,19,1681.0,18.7,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Hernanes,br BRA,MF,29.0,26,17,1632.0,18.1,5.0,4.0,9.0,5.0,0.0,0.0,6.0,0.0,0.28,0.22,0.5,0.28,0.5,Matches
Dodô,br BRA,DF,22.0,20,16,1375.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcelo Brozović,hr CRO,MF,21.0,15,13,1051.0,11.7,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.09,0.09,0.17,0.09,0.17,Matches
Yuto Nagatomo,jp JPN,"DF,MF",27.0,14,11,894.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Zdravko Kuzmanović,rs SRB,MF,26.0,14,10,860.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Lukas Podolski,de GER,"FW,MF",29.0,17,8,832.0,9.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches
Xherdan Shaqiri,ch SUI,"FW,MF",22.0,15,8,747.0,8.3,1.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.12,0.24,0.36,0.0,0.24,Matches
Hugo Campagnaro,ar ARG,DF,34.0,10,8,730.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Santon,it ITA,DF,23.0,9,7,717.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joel Obi,ng NGA,MF,23.0,11,6,490.0,5.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches
Dani Osvaldo,it ITA,FW,28.0,12,5,578.0,6.4,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.78,0.16,0.93,0.78,0.93,Matches
Marco Andreolli,it ITA,DF,28.0,6,5,447.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yann M'Vila,fr FRA,MF,24.0,8,3,247.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe dal Belo,br BRA,DF,30.0,4,3,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonathan Moreira,br BRA,DF,28.0,2,2,173.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Assane Gnoukouri,ci CIV,MF,17.0,5,2,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Isaac Donkor,gh GHA,DF,18.0,2,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Pablo Carrizo,ar ARG,GK,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
George Pușcaș,ro ROU,FW,18.0,4,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ibrahima Mbaye,sn SEN,"DF,MF",19.0,4,0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Bonazzoli,it ITA,FW,17.0,4,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rene Krhin,si SVN,"FW,MF",24.0,3,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gaston Camara,gn GUI,"FW,MF",18.0,2,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Dimarco,it ITA,"DF,MF",16.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Berni,it ITA,GK,31.0,0,0,,,,,,,,,,,,,,,,Matches
Andrea Palazzi,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Giacomo Sciacca,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Zé Turbo,gw GNB,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.5,38,418,3420.0,38.0,58.0,36.0,94.0,53.0,5.0,7.0,101.0,0.0,1.53,0.95,2.47,1.39,2.34,
Opponent Total,,,27.4,38,418,3420.0,38.0,47.0,32.0,79.0,45.0,2.0,6.0,95.0,10.0,1.24,0.84,2.08,1.18,2.03,
