Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Abdoulay Konko,fr FRA,"DF,MF",30.0,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ederson,br BRA,MF,28.0,4,0,72.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.25,0.0,1.25,1.25,1.25,Matches
Brayan Perea,co COL,FW,21.0,5,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guido Guerrieri,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Chris Ikonomidis,au AUS,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches
Alessandro Murgia,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Franjo Prce,hr CRO,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Thomas Strakosha,al ALB,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Mamadou Tounkara,sn SEN,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.0,38,418,3420.0,38.0,70.0,47.0,117.0,67.0,3.0,5.0,114.0,0.0,1.84,1.24,3.08,1.76,3.0,
Opponent Total,,,27.4,38,418,3420.0,38.0,36.0,27.0,63.0,32.0,4.0,6.0,97.0,7.0,0.95,0.71,1.66,0.84,1.55,
