Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Federico Bernardeschi,it ITA,"DF,FW",20.0,7,1,217.0,2.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.41,0.83,1.24,0.41,1.24,Matches
Andrea Lazzari,it ITA,MF,29.0,3,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joshua Brillante,au AUS,"DF,MF",21.0,2,1,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mounir El Hamdaoui,ma MAR,FW,30.0,3,0,41.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.2,0.0,2.2,2.2,2.2,Matches
Ricardo Bagadur,hr CRO,DF,18.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenzo Bardini,it ITA,GK,28.0,0,0,,,,,,,,,,,,,,,,Matches
Ahmed Hegazi,eg EGY,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Lezzerini,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Cristiano Lupatelli,it ITA,GK,36.0,0,0,,,,,,,,,,,,,,,,Matches
Marko Marin,de GER,"FW,MF",25.0,0,0,,,,,,,,,,,,,,,,Matches
Antonio Rosati,it ITA,GK,31.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.9,38,418,3420.0,38.0,61.0,41.0,102.0,59.0,2.0,7.0,86.0,0.0,1.61,1.08,2.68,1.55,2.63,
Opponent Total,,,27.5,38,418,3420.0,38.0,44.0,28.0,72.0,41.0,3.0,3.0,108.0,4.0,1.16,0.74,1.89,1.08,1.82,
