Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Sebastian Giovinco,it ITA,"FW,MF",27.0,7,2,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Pepe,it ITA,"FW,MF",30.0,12,1,234.0,2.6,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.38,0.0,0.38,0.0,0.0,Matches
Paolo De Ceglie,it ITA,DF,27.0,2,1,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Mattiello,it ITA,"DF,MF",19.0,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mattia Vitale,it ITA,MF,16.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emil Audero,id IDN,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Mattia Del Favero,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,Matches
Luca Marrone,it ITA,"DF,MF",24.0,0,0,,,,,,,,,,,,,,,,Matches
Filippo Romagna,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Rubinho,br BRA,GK,31.0,0,0,,,,,,,,,,,,,,,,Matches
Giacomo Volpe,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.8,38,418,3420.0,38.0,71.0,44.0,115.0,65.0,6.0,9.0,76.0,0.0,1.87,1.16,3.03,1.71,2.87,
Opponent Total,,,27.3,38,418,3420.0,38.0,24.0,18.0,42.0,22.0,2.0,5.0,108.0,6.0,0.63,0.47,1.11,0.58,1.05,
