Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Moris Carrozzieri,it ITA,"DF,FW",30.0,12,12.0,987,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Grossmüller,uy URU,MF,28.0,14,11.0,907,10.1,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.2,0.2,0.4,0.2,0.4,Matches
Rubén Olivera,uy URU,MF,28.0,12,10.0,863,9.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Rodney Strasser,sl SLE,MF,21.0,12,9.0,790,8.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Júlio Sérgio,br BRA,GK,32.0,10,8.0,764,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Stefano Ferrario,it ITA,DF,26.0,8,8.0,675,7.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.13,0.13,0.27,0.13,0.27,Matches
Daniele Corvia,it ITA,FW,26.0,22,6.0,732,8.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches
Ignacio Piatti,ar ARG,"FW,MF",26.0,11,5.0,575,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristian Pasquato,it ITA,"FW,MF",22.0,11,5.0,431,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches
Valeri Bojinov,bg BUL,FW,25.0,10,3.0,311,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches
Luca Di Matteo,it ITA,"DF,MF",23.0,7,2.0,391,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manuel Giandonato,it ITA,MF,19.0,8,2.0,210,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Edward Ofere,ng NGA,"FW,MF",25.0,7,1.0,175,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ugo Gabrieli,it ITA,GK,22.0,2,1.0,148,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Haris Seferović,ch SUI,FW,19.0,5,1.0,138,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Petrachi,it ITA,GK,24.0,1,0.0,45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.8,38,418.0,3420,38.0,40.0,21.0,61.0,34.0,6.0,7.0,113.0,9.0,1.05,0.55,1.61,0.89,1.45,
Opponent Total,,,28.0,38,,3420,38.0,,,,,,,,,,,,,,
