Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Mauro Zárate,ar ARG,"FW,MF",24.0,22,10.0,951,10.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.19,0.09,0.28,0.19,0.28,Matches
Thiago Motta,it ITA,MF,28.0,10,10.0,900,10.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches
Andrea Poli,it ITA,MF,21.0,18,9.0,909,10.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Davide Faraoni,it ITA,"DF,MF",19.0,14,7.0,602,6.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Luca Castellazzi,it ITA,GK,36.0,7,5.0,506,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fredy Guarín,co COL,MF,25.0,6,5.0,417,4.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches
Philippe Coutinho,br BRA,"FW,MF",19.0,5,4.0,247,2.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.36,0.36,0.73,0.36,0.73,Matches
Jonathan Moreira,br BRA,DF,25.0,4,2.0,240,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Angelo Palombo,it ITA,MF,29.0,3,2.0,176,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iván Córdoba,co COL,DF,34.0,5,1.0,216,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luc Castaignos,nl NED,FW,18.0,6,1.0,184,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.49,0.49,Matches
Sulley Muntari,gh GHA,MF,26.0,4,1.0,158,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.57,Matches
Samuele Longo,it ITA,FW,19.0,1,0.0,16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Jesus,br BRA,DF,20.0,1,0.0,1,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,Matches
Squad Total,,,29.7,38,418.0,3420,38.0,57.0,39.0,96.0,49.0,8.0,11.0,63.0,4.0,1.5,1.03,2.53,1.29,2.32,
Opponent Total,,,27.9,38,,3420,38.0,,,,,,,,,,,,,,
