Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Fabio Depaoli,it ITA,DF,24.0,18,7,703.0,7.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.6,1.4,12.0,30.0,33.0,0.13,0.13,0.26,0.13,0.26,0.1,0.08,0.18,0.1,0.18,Matches
Martin Hongla,cm CMR,MF,23.0,18,7,651.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,0.1,1.5,6.0,23.0,12.0,0.14,0.0,0.14,0.14,0.14,0.2,0.01,0.21,0.2,0.21,Matches
Bosko Sutalo,hr CRO,DF,21.0,24,6,920.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,15.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Daniel Bessa,it ITA,MF,28.0,24,5,768.0,8.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.4,0.4,0.4,0.7,16.0,68.0,29.0,0.12,0.12,0.23,0.12,0.23,0.04,0.05,0.09,0.04,0.09,Matches
Giangiacomo Magnani,it ITA,DF,25.0,14,5,530.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.9,0.9,0.0,0.9,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Nikola Kalinić,hr CRO,FW,33.0,14,4,406.0,4.5,4.0,1.0,5.0,4.0,0.0,0.0,5.0,1.0,3.2,3.2,0.9,4.1,3.0,6.0,49.0,0.89,0.22,1.11,0.89,1.11,0.72,0.19,0.91,0.72,0.91,Matches
Ivor Pandur,hr CRO,GK,21.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Coppola,it ITA,DF,17.0,4,3,249.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Mattia Zaccagni,it ITA,MF,26.0,2,2,180.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.1,0.3,1.1,1.4,10.0,10.0,20.0,1.0,0.0,1.0,0.5,0.5,0.56,0.54,1.1,0.17,0.7,Matches
Matteo Cancellieri,it ITA,"MF,DF",19.0,12,1,227.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.1,0.2,0.3,7.0,4.0,13.0,0.4,0.0,0.4,0.4,0.4,0.07,0.08,0.14,0.05,0.13,Matches
Alessandro Berardi,it ITA,GK,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Panagiotis Retsos,gr GRE,DF,22.0,5,1,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches
Yıldırım Mert Çetin,tr TUR,MF,24.0,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuel Di Carmine,it ITA,FW,32.0,1,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Mateusz Praszelik,pl POL,MF,20.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Gianluca Frabotta,it ITA,"DF,MF",22.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Filippo Terracciano,it ITA,DF,18.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Elia Boseggia,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
David Bosilj,si SVN,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mattia Chiesa,it ITA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mattia Florio,it ITA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kaur Kivila,ee EST,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Christian Pierobon,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antonino Ragusa,it ITA,"FW,MF",31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kevin Rüegg,ch SUI,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Giacomo Toniolo,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mattia Turra,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.8,38,418,3420.0,38.0,63.0,44.0,107.0,56.0,7.0,8.0,100.0,7.0,50.4,44.2,34.1,78.4,677.0,1587.0,1572.0,1.66,1.16,2.82,1.47,2.63,1.33,0.9,2.23,1.16,2.06,
Opponent Total,,,26.8,38,418,3420.0,38.0,57.0,38.0,95.0,54.0,3.0,4.0,74.0,3.0,49.0,45.7,35.5,81.2,568.0,1159.0,1141.0,1.5,1.0,2.5,1.42,2.42,1.29,0.94,2.23,1.2,2.14,
