Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Chris Smalling,eng ENG,DF,31.0,27,23,2091.0,23.2,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.4,2.4,0.4,2.8,4.0,39.0,5.0,0.13,0.0,0.13,0.13,0.13,0.1,0.02,0.12,0.1,0.12,Matches
Nicolò Zaniolo,it ITA,"FW,MF",22.0,28,23,1971.0,21.9,2.0,1.0,3.0,2.0,0.0,0.0,12.0,2.0,5.6,5.6,2.9,8.5,87.0,57.0,205.0,0.09,0.05,0.14,0.09,0.14,0.25,0.13,0.39,0.25,0.39,Matches
Matías Viña,uy URU,"DF,FW",23.0,26,18,1565.0,17.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.1,1.7,41.0,74.0,68.0,0.0,0.06,0.06,0.0,0.06,0.03,0.06,0.1,0.03,0.1,Matches
Marash Kumbulla,al ALB,DF,21.0,17,13,1025.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,0.1,0.9,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches
Sérgio Oliveira,pt POR,MF,29.0,14,13,892.0,9.9,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,1.3,0.5,1.7,2.2,10.0,41.0,16.0,0.2,0.0,0.2,0.1,0.1,0.13,0.17,0.3,0.05,0.23,Matches
Nicola Zalewski,pl POL,DF,19.0,16,9,793.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.9,43.0,22.0,35.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches
Stephan El Shaarawy,it ITA,"FW,DF",28.0,27,8,1055.0,11.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.7,2.7,3.0,5.7,58.0,78.0,105.0,0.26,0.0,0.26,0.26,0.26,0.23,0.26,0.49,0.23,0.49,Matches
Ainsley Maitland-Niles,eng ENG,DF,23.0,8,7,487.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.8,13.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.16,0.05,0.16,Matches
Felix Afena-Gyan,gh GHA,"FW,MF",18.0,17,6,668.0,7.4,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,1.7,1.7,0.6,2.2,19.0,7.0,77.0,0.27,0.0,0.27,0.27,0.27,0.22,0.08,0.3,0.22,0.3,Matches
Eldor Shomurodov,uz UZB,"FW,MF",26.0,28,5,784.0,8.7,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,4.3,4.3,3.3,7.5,28.0,17.0,85.0,0.34,0.46,0.8,0.34,0.8,0.49,0.38,0.87,0.49,0.87,Matches
Carles Pérez,es ESP,"MF,FW",23.0,19,3,554.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,1.0,2.5,25.0,19.0,52.0,0.16,0.16,0.32,0.16,0.32,0.24,0.17,0.41,0.24,0.41,Matches
Riccardo Calafiori,it ITA,DF,19.0,6,2,174.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9,0.9,3.0,3.0,6.0,0.0,0.52,0.52,0.0,0.52,0.0,0.47,0.47,0.0,0.47,Matches
Amadou Diawara,gn GUI,MF,24.0,4,2,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches
Leonardo Spinazzola,it ITA,DF,28.0,3,2,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches
Borja Mayoral,es ESP,"FW,DF",24.0,5,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches
Ebrima Darboe,gm GAM,MF,20.0,1,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Edoardo Bove,it ITA,"MF,DF",19.0,11,0,68.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.32,0.0,1.32,1.32,1.32,0.02,0.0,0.02,0.02,0.02,Matches
Cristian Volpato,it ITA,"FW,MF",17.0,3,0,38.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,4.0,7.0,2.37,0.0,2.37,2.37,2.37,0.23,0.11,0.34,0.23,0.34,Matches
Bryan Reynolds,us USA,DF,20.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dimitrios Keramitsis,gr GRE,MF,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Fuzato,br BRA,GK,24.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,Matches
Pietro Boer,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Davide Mastrantonio,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filippo Missori,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Maissa Ndiaye,sn SEN,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jan Oliveras,es ESP,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filippo Tripi,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gonzalo Villar,es ESP,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.4,38,418,3420.0,38.0,58.0,31.0,89.0,51.0,7.0,9.0,111.0,8.0,65.1,58.1,46.3,104.4,733.0,1587.0,1572.0,1.53,0.82,2.34,1.34,2.16,1.71,1.22,2.93,1.53,2.75,
Opponent Total,,,26.8,38,418,3420.0,38.0,41.0,23.0,64.0,36.0,5.0,6.0,106.0,8.0,38.4,33.6,26.2,59.8,646.0,1275.0,1267.0,1.08,0.61,1.68,0.95,1.55,1.01,0.69,1.7,0.89,1.57,
