Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Robin Gosens,de GER,DF,27.0,6,5,460.0,5.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,0.4,2.0,8.0,28.0,24.0,0.2,0.0,0.2,0.2,0.2,0.33,0.07,0.4,0.33,0.4,Matches
Marco Sportiello,it ITA,GK,29.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Lovato,it ITA,DF,21.0,6,3,305.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches
Roberto Piccoli,it ITA,FW,20.0,12,1,196.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,1.1,2.0,1.0,15.0,0.46,0.0,0.46,0.46,0.46,0.39,0.12,0.5,0.39,0.5,Matches
Valentin Mihaila,ro ROU,"MF,FW",21.0,5,0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Moustapha Cissé,gn GUI,FW,17.0,3,0,38.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,2.0,1.0,4.0,2.37,0.0,2.37,2.37,2.37,1.45,0.0,1.45,1.45,1.45,Matches
Sam Lammers,nl NED,"FW,MF",24.0,2,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Rossi,it ITA,GK,30.0,1,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso De Nipoti,it ITA,FW,18.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alassane Sidibe,ci CIV,MF,19.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giorgio Cittadini,it ITA,DF,19.0,2,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Bertini,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jacopo Da Riva,it ITA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matevz Dajcar,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Enrico Del Prato,it ITA,"DF,MF",21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Samuel Giovane,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrea Oliveri,it ITA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simone Panada,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Guillaume Philippe Renault,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jacopo Sassi,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bosko Sutalo,hr CRO,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Federico Zuccon,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.5,38,418,3420.0,38.0,62.0,48.0,110.0,57.0,5.0,6.0,87.0,2.0,62.4,58.1,48.5,106.6,796.0,1858.0,1848.0,1.63,1.26,2.89,1.5,2.76,1.64,1.28,2.92,1.53,2.81,
Opponent Total,,,26.6,38,418,3420.0,38.0,45.0,29.0,74.0,40.0,5.0,6.0,94.0,1.0,45.3,40.5,32.0,72.6,514.0,1122.0,1103.0,1.18,0.76,1.95,1.05,1.82,1.19,0.84,2.03,1.07,1.91,
