Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Mohamed Fares,dz ALG,"DF,FW",25.0,9,6,587.0,6.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.1,1.1,0.7,1.8,16.0,15.0,22.0,0.31,0.15,0.46,0.31,0.46,0.17,0.11,0.28,0.17,0.28,Matches
Andrea Masiello,it ITA,DF,35.0,7,6,515.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Abdoulaye Touré,gn GUI,MF,27.0,8,6,430.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,2.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Yayah Kallon,sl SLE,"FW,MF",20.0,15,5,636.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.5,1.5,1.6,3.0,24.0,5.0,61.0,0.0,0.14,0.14,0.0,0.14,0.21,0.22,0.43,0.21,0.43,Matches
Stefano Sabelli,it ITA,DF,28.0,7,5,348.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,11.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
Flavio Junior Bianchi,it ITA,"FW,MF",21.0,7,4,314.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.9,2.0,3.0,18.0,0.29,0.0,0.29,0.29,0.29,0.23,0.03,0.26,0.23,0.26,Matches
Valon Behrami,ch SUI,"MF,FW",36.0,10,2,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Roberto Piccoli,it ITA,FW,20.0,5,2,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,Matches
Felipe Caicedo,ec ECU,FW,32.0,9,1,284.0,3.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.4,1.4,1.1,2.5,4.0,4.0,22.0,0.32,0.63,0.95,0.32,0.95,0.45,0.34,0.79,0.45,0.79,Matches
Adrian Šemper,hr CRO,GK,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Calafiori,it ITA,DF,19.0,3,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Aleksander Buksa,pl POL,FW,18.0,4,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Laurens Serpe,it ITA,DF,20.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Favilli,it ITA,FW,24.0,1,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Cassata,it ITA,MF,24.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kevin Agudelo,co COL,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorenzo Andrenacci,it ITA,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lennart-Marten Czyborra,de GER,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Steeve-Mike Ebongue,fr FRA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Federico Marchetti,it ITA,GK,38.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Rok Vodišek,si SVN,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,38,418,3420.0,38.0,26.0,19.0,45.0,20.0,6.0,7.0,92.0,3.0,37.2,31.8,26.3,58.1,517.0,1101.0,1090.0,0.68,0.5,1.18,0.53,1.03,0.98,0.69,1.67,0.84,1.53,
Opponent Total,,,26.7,38,418,3420.0,38.0,58.0,35.0,93.0,54.0,4.0,5.0,82.0,1.0,54.1,50.1,38.7,88.9,684.0,1572.0,1560.0,1.53,0.92,2.45,1.42,2.34,1.42,1.02,2.44,1.32,2.34,
