Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Rogério,br BRA,DF,23.0,23,19,1729.0,19.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,1.9,2.3,61.0,78.0,80.0,0.0,0.05,0.05,0.0,0.05,0.02,0.1,0.12,0.02,0.12,Matches
Jeremy Toljan,de GER,DF,26.0,20,15,1399.0,15.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.3,1.4,36.0,53.0,78.0,0.0,0.06,0.06,0.0,0.06,0.0,0.09,0.09,0.0,0.09,Matches
Kaan Ayhan,tr TUR,DF,26.0,23,14,1354.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.3,0.3,0.0,0.3,19.0,68.0,2.0,0.07,0.0,0.07,0.07,0.07,0.02,0.0,0.02,0.02,0.02,Matches
Grégoire Defrel,mq MTQ,FW,30.0,38,11,1362.0,15.1,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,1.6,5.6,26.0,30.0,94.0,0.13,0.13,0.26,0.13,0.26,0.26,0.11,0.37,0.26,0.37,Matches
Matheus Henrique,br BRA,MF,23.0,25,10,1078.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.8,1.1,17.0,55.0,21.0,0.0,0.08,0.08,0.0,0.08,0.03,0.07,0.1,0.03,0.1,Matches
Filip Đuričić,rs SRB,"MF,FW",29.0,12,9,671.0,7.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.6,3.6,25.0,28.0,40.0,0.27,0.13,0.4,0.27,0.4,0.27,0.21,0.48,0.27,0.48,Matches
Jeremie Boga,ci CIV,"FW,MF",24.0,12,8,670.0,7.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.8,46.0,17.0,58.0,0.0,0.27,0.27,0.0,0.27,0.13,0.1,0.24,0.13,0.24,Matches
Abdou Harroui,nl NED,MF,23.0,22,3,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,0.7,9.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.14,0.1,0.14,Matches
Francesco Magnanelli,it ITA,MF,36.0,12,2,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Francesco Caputo,it ITA,FW,33.0,2,2,156.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.4,1.3,1.0,2.0,10.0,0.0,0.58,0.58,0.0,0.58,0.52,0.21,0.73,0.52,0.73,Matches
Gianluca Pegolo,it ITA,GK,40.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ruan,br BRA,DF,22.0,10,0,214.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Emil Ceide,no NOR,"FW,MF",19.0,6,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Peluso,it ITA,DF,37.0,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brian Oddei,it ITA,FW,18.0,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,1.66,1.66,1.66,Matches
Giacomo Satalino,it ITA,GK,22.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luigi Samele,it ITA,FW,19.0,2,0,5.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,18.0,18.0,0.0,18.0,0.0,8.64,8.64,0.0,8.64,Matches
Edoardo Goldaniga,it ITA,"DF,MF",27.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Salim Abubakar,ne NIG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Christian Aucelli,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Riccardo Ciervo,it ITA,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lukáš Haraslín,sk SVK,"FW,MF",25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Justin Kumi,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Asan Mata,al ALB,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Yeferson Paz,co COL,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Edoardo Pieragnolo,it ITA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filippo Romagna,it ITA,DF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Samuele Vitale,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gioele Zacchi,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.1,38,418,3420.0,38.0,60.0,39.0,99.0,53.0,7.0,7.0,92.0,4.0,55.7,50.2,39.0,89.2,815.0,1507.0,1499.0,1.58,1.03,2.61,1.39,2.42,1.46,1.03,2.49,1.32,2.35,
Opponent Total,,,26.8,38,418,3420.0,38.0,65.0,48.0,113.0,57.0,8.0,9.0,83.0,6.0,66.4,59.3,50.0,109.2,699.0,1363.0,1351.0,1.71,1.26,2.97,1.5,2.76,1.75,1.31,3.06,1.56,2.87,
