Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Dylan Bronn,tn TUN,DF,27.0,24,19,1683.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,0.4,1.0,10.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches
Luigi Sepe,it ITA,GK,31.0,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Grigoris Kastanos,cy CYP,"MF,DF",24.0,28,13,1286.0,14.3,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.9,1.9,0.6,2.5,27.0,57.0,59.0,0.14,0.07,0.21,0.14,0.21,0.13,0.05,0.18,0.13,0.18,Matches
Federico Bonazzoli,it ITA,"FW,MF",25.0,24,12,1119.0,12.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.4,2.4,1.1,3.5,11.0,43.0,67.0,0.16,0.08,0.24,0.16,0.24,0.19,0.09,0.28,0.19,0.28,Matches
Federico Fazio,ar ARG,DF,35.0,14,12,1074.0,11.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.7,0.7,0.1,0.8,13.0,40.0,4.0,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,Matches
Giulio Maggiore,it ITA,MF,24.0,16,11,894.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.5,0.9,7.0,53.0,13.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches
Erik Botheim,no NOR,"MF,FW",22.0,28,9,866.0,9.6,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,1.8,2.3,11.0,21.0,61.0,0.1,0.31,0.42,0.1,0.42,0.06,0.18,0.24,0.06,0.24,Matches
Emil Bohinen,no NOR,MF,23.0,24,9,832.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,12.0,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches
Matteo Lovato,it ITA,DF,22.0,17,8,814.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Junior Sambia,fr FRA,DF,25.0,22,7,697.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.6,2.2,23.0,27.0,38.0,0.0,0.13,0.13,0.0,0.13,0.08,0.21,0.29,0.08,0.29,Matches
Ivan Radovanović,rs SRB,"MF,DF",33.0,10,7,671.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,0.2,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Hans Nicolussi Caviglia,it ITA,MF,22.0,12,6,586.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.5,4.0,19.0,2.0,0.15,0.0,0.15,0.15,0.15,0.07,0.01,0.07,0.07,0.07,Matches
William Troost-Ekong,ng NGA,DF,28.0,9,4,444.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,1.0,6.0,0.0,0.2,0.0,0.2,0.2,0.2,0.14,0.0,0.14,0.14,0.14,Matches
Domen Črnigoj,si SVN,MF,26.0,7,4,296.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16,Matches
Vincenzo Fiorillo,it ITA,GK,32.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Valencia,cl CHI,"MF,FW",22.0,12,0,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,1.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches
Franck Ribéry,fr FRA,MF,39.0,1,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julian Kristoffersen,no NOR,FW,25.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Iervolino,it ITA,MF,19.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pasquale Allocca,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Reda Boultam,nl NED,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Capezzi,it ITA,MF,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jacopo De Matteis,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Paweł Jaroszyński,pl POL,"DF,MF",27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wajdi Kechrida,tn TUN,DF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessandro Micai,it ITA,GK,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrei Motoc,md MDA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andres Sfait,ro ROU,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrea Sorrentino,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Freddie Veseli,al ALB,DF,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.2,38,418,3420.0,38.0,46.0,34.0,80.0,44.0,2.0,2.0,85.0,4.0,36.7,35.2,26.9,62.0,519.0,1089.0,1076.0,1.21,0.89,2.11,1.16,2.05,0.96,0.71,1.67,0.93,1.63,
Opponent Total,,,26.6,38,418,3420.0,38.0,62.0,40.0,102.0,55.0,7.0,11.0,74.0,6.0,67.1,58.0,44.7,102.7,770.0,1624.0,1613.0,1.63,1.05,2.68,1.45,2.5,1.77,1.18,2.94,1.53,2.7,
