Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Enzo Ebosse,cm CMR,DF,23.0,20,9,930.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,11.0,51.0,20.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Adam Masina,ma MAR,DF,28.0,14,8,789.0,8.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,4.0,24.0,6.0,0.23,0.0,0.23,0.23,0.23,0.01,0.02,0.03,0.01,0.03,Matches
Ilija Nestorovski,mk MKD,"FW,MF",32.0,21,5,638.0,7.1,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,0.5,2.1,1.0,19.0,29.0,0.28,0.14,0.42,0.28,0.42,0.23,0.07,0.29,0.23,0.29,Matches
Florian Thauvin,fr FRA,"FW,MF",29.0,16,5,546.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.1,1.7,19.0,24.0,49.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.29,0.11,0.29,Matches
Festy Ebosele,ie IRL,DF,19.0,17,4,411.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.9,1.1,27.0,17.0,22.0,0.0,0.22,0.22,0.0,0.22,0.04,0.19,0.24,0.04,0.24,Matches
Marvin Zeegelaar,nl NED,DF,31.0,7,4,353.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.2,0.2,0.2,0.4,6.0,9.0,11.0,0.25,0.0,0.25,0.25,0.25,0.05,0.04,0.09,0.05,0.09,Matches
Bram Nuytinck,nl NED,DF,32.0,6,3,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Brandon Soppy,fr FRA,DF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.07,0.19,0.27,0.07,0.27,Matches
Axel Guessand,fr FRA,DF,17.0,1,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
James Abankwah,ie IRL,DF,18.0,2,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Pafundi,it ITA,"MF,FW",16.0,8,0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.16,0.25,0.09,0.25,Matches
Mato Jajalo,ba BIH,MF,34.0,3,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches
Vivaldo Semedo,pt POR,"FW,MF",17.0,5,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches
Nicolò Cocetta,it ITA,DF,18.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Buta,pt POR,DF,20.0,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Bassi,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filip Benković,hr CRO,DF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Riccardo Castagnaviz,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alberto Centis,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Daniele Padelli,it ITA,GK,36.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Martin Palumbo,no NOR,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Edoardo Piana,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Russo,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.1,38,418,3420.0,38.0,46.0,41.0,87.0,45.0,1.0,2.0,88.0,3.0,46.9,45.4,37.8,83.2,646.0,1354.0,1344.0,1.21,1.08,2.29,1.18,2.26,1.24,0.99,2.23,1.2,2.19,
Opponent Total,,,26.8,38,418,3420.0,38.0,46.0,32.0,78.0,40.0,6.0,7.0,86.0,3.0,51.8,46.7,36.5,83.1,631.0,1462.0,1451.0,1.21,0.84,2.05,1.05,1.89,1.36,0.96,2.32,1.23,2.19,
