Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Dávid Strelec,sk SVK,FW,21.0,7,1,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.28,0.05,0.33,0.28,0.33,Matches
Jacopo Sala,it ITA,MF,30.0,6,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Tio Cipot,si SVN,"FW,MF",19.0,8,0,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,5.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.11,0.02,0.11,Matches
Salvador Ferrer,es ESP,DF,24.0,5,0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Petar Zovko,ba BIH,GK,20.0,1,0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Marchetti,it ITA,GK,39.0,1,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Moutinho,pt POR,"DF,FW",24.0,4,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Raimonds Krollis,lv LVA,"FW,DF",20.0,4,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.31,0.24,0.31,Matches
Leandro Sanca,gw GNB,"FW,MF",22.0,4,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julius Beck,dk DEN,MF,17.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolò Bertola,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pietro Candelari,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Elio Capradossi,ug UGA,DF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Dido,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simone Giorgeschi,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Emil Kornvig,dk DEN,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Aurélien Nguiamba,fr FRA,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Pedicillo,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Suf Podgoreanu,il ISR,"FW,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Aimar Sher,iq IRQ,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.7,38,418,3420.0,38.0,29.0,18.0,47.0,25.0,4.0,4.0,103.0,6.0,41.5,38.5,29.3,67.8,553.0,1163.0,1156.0,0.76,0.47,1.24,0.66,1.13,1.09,0.77,1.86,1.01,1.78,
Opponent Total,,,27.0,38,418,3420.0,38.0,59.0,41.0,100.0,54.0,5.0,7.0,61.0,2.0,59.5,54.0,43.2,97.2,671.0,1440.0,1431.0,1.55,1.08,2.63,1.42,2.5,1.57,1.14,2.7,1.42,2.56,
