Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Alessandro Zanoli,it ITA,DF,21.0,22,16,1540.0,17.1,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,2.6,2.6,1.2,3.8,50.0,36.0,60.0,0.12,0.18,0.29,0.12,0.29,0.15,0.07,0.22,0.15,0.22,Matches
Omar Colley,gm GAM,DF,29.0,16,15,1384.0,15.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.2,1.2,0.0,1.2,3.0,33.0,2.0,0.07,0.0,0.07,0.07,0.07,0.08,0.0,0.08,0.08,0.08,Matches
Bartosz Bereszyński,pl POL,DF,30.0,15,15,1198.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,20.0,44.0,40.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Sam Lammers,nl NED,FW,25.0,19,13,1100.0,12.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.5,2.5,1.2,3.7,17.0,19.0,65.0,0.08,0.08,0.16,0.08,0.16,0.2,0.1,0.3,0.2,0.3,Matches
Francesco Caputo,it ITA,FW,34.0,15,13,1094.0,12.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9,1.9,0.5,2.4,6.0,11.0,76.0,0.08,0.0,0.08,0.08,0.08,0.15,0.04,0.19,0.15,0.19,Matches
Abdelhamid Sabiri,ma MAR,"MF,FW",25.0,18,12,1069.0,11.9,2.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,3.0,1.4,1.4,2.8,7.0,49.0,54.0,0.17,0.0,0.17,0.08,0.08,0.26,0.12,0.38,0.11,0.23,Matches
Jeison Murillo,co COL,DF,30.0,20,12,1057.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,0.0,0.2,8.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Alex Ferrari,it ITA,DF,28.0,12,10,868.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.5,7.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Nicola Ravaglia,it ITA,GK,33.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mickaël Cuisance,fr FRA,MF,22.0,12,9,618.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.7,1.2,11.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.17,0.07,0.17,Matches
Ronaldo Vieira,eng ENG,MF,24.0,16,8,815.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.4,6.0,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Koray Günter,de GER,DF,27.0,10,8,776.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Gonzalo Villar,es ESP,MF,24.0,15,8,696.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabio Quagliarella,it ITA,FW,39.0,23,7,800.0,8.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.8,2.8,0.7,3.5,5.0,25.0,72.0,0.11,0.11,0.23,0.11,0.23,0.31,0.08,0.4,0.31,0.4,Matches
Valerio Verre,it ITA,MF,28.0,18,6,677.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,1.1,1.7,16.0,45.0,27.0,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.22,0.08,0.22,Matches
Nicola Murru,it ITA,DF,27.0,20,5,784.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,7.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Martin Turk,si SVN,GK,18.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniele Montevago,it ITA,FW,19.0,6,3,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.19,0.09,0.28,0.19,0.28,Matches
Marios Oikonomou,gr GRE,DF,29.0,6,3,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.0,0.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
Gerard Yepes,es ESP,MF,19.0,5,2,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Flavio Paoletti,it ITA,MF,19.0,12,1,284.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Jesé,es ESP,FW,29.0,11,1,210.0,2.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,1.0,1.0,15.0,0.43,0.43,0.86,0.43,0.86,0.13,0.2,0.34,0.13,0.34,Matches
Ignacio Pussetto,ar ARG,"MF,DF",26.0,5,1,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.3,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.2,0.09,0.2,Matches
Fabio Depaoli,it ITA,"DF,MF",25.0,3,1,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.6,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.12,0.26,0.38,0.12,0.38,Matches
Emirhan İlkhan,tr TUR,MF,18.0,8,0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.08,0.02,0.08,Matches
Lorenzo Malagrida,it ITA,"MF,DF",18.0,6,0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.21,0.12,0.21,Matches
Manuel De Luca,it ITA,"FW,MF",24.0,2,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Conti,it ITA,DF,28.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mihailo Ivanović,rs SRB,FW,17.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuel Ntanda,cd COD,MF,17.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,3.77,3.77,3.77,Matches
Telasco Segovia,ve VEN,MF,19.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nikita Contini Baranovsky,it ITA,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Maxime Leverbe,fr FRA,DF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Arttu Lötjönen,fi FIN,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Elia Tantalocchi,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simone Trimboli,it ITA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorenzo Villa,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Federico Zorzi,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.9,38,418,3420.0,38.0,23.0,18.0,41.0,22.0,1.0,2.0,108.0,3.0,34.1,32.5,24.4,56.9,466.0,1126.0,1118.0,0.61,0.47,1.08,0.58,1.05,0.9,0.64,1.54,0.85,1.5,
Opponent Total,,,26.7,38,418,3420.0,38.0,69.0,53.0,122.0,61.0,8.0,11.0,79.0,1.0,66.3,57.9,47.6,105.5,723.0,1603.0,1593.0,1.82,1.39,3.21,1.61,3.0,1.75,1.25,3.0,1.52,2.78,
