Date,HomeTeam,AwayTeam,prob_home,prob_draw,prob_away,predicted,predicted_pct,sim_source,predicted_norm,Time,FTR,B365H,B365D,B365A,BFH,BFD,BFA,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,_merge,Date_str,Time_str,DateTime_sort,match_index,pred_FTR,correct,cum_correct,cum_accuracy,fair_odds,max_bookie_odds,max_bookie
2025-01-05,Lecce,Genoa,0.3127867071598921,0.3022533938984781,0.3849598989416298,Away,0.3849598989416298,simulation_2024_2025_predictions.csv,A,14:00:00,D,2.63,3.0,2.9,2.7,2.9,3.0,2.65,2.95,2.9,,,,,,,2.72,3.02,2.99,2.62,2.9,2.9,both,2025-01-05,14:00:00,2025-01-05 14:00:00,563,A,False,310,0.5506216696269982,2.597673167385226,3.0,BFA
2025-01-05,Torino,Parma,0.5658228218927731,0.2657741335420046,0.1684030445652223,Home,0.5658228218927731,simulation_2024_2025_predictions.csv,H,17:00:00,D,1.85,3.4,4.5,1.87,3.5,4.6,1.9,3.5,4.1,,,,,,,1.88,3.58,4.42,1.91,3.3,4.0,both,2025-01-05,17:00:00,2025-01-05 17:00:00,564,H,False,310,0.549645390070922,1.7673376917792583,1.91,WHH
2025-01-05,Roma,Lazio,0.4764583351487119,0.2629031644234271,0.2606385004278609,Home,0.4764583351487119,simulation_2024_2025_predictions.csv,H,19:45:00,H,2.55,3.1,3.0,2.55,3.1,2.9,2.5,3.25,2.85,,,,,,,2.58,3.21,2.99,2.5,3.1,2.8,both,2025-01-05,19:45:00,2025-01-05 19:45:00,565,H,True,311,0.5504424778761062,2.0988194060827596,2.58,PSH
2025-01-10,Lazio,Como,0.719779595276536,0.1821898659763911,0.0980305387470728,Home,0.719779595276536,simulation_2024_2025_predictions.csv,H,19:45:00,D,1.9,3.4,4.2,1.91,3.5,4.0,1.9,3.5,4.0,,,,,,,1.94,3.43,4.38,1.91,3.4,3.9,both,2025-01-10,19:45:00,2025-01-10 19:45:00,566,H,False,311,0.549469964664311,1.3893141825113904,1.94,PSH
2025-01-11,Empoli,Lecce,0.4327184052827614,0.3298836381694721,0.2373979565477665,Home,0.4327184052827614,simulation_2024_2025_predictions.csv,H,14:00:00,A,2.0,3.1,4.33,2.0,3.25,4.2,2.05,3.1,4.0,,,,,,,2.08,3.12,4.3,2.05,3.0,4.0,both,2025-01-11,14:00:00,2025-01-11 14:00:00,567,H,False,311,0.5485008818342152,2.3109717261657647,2.08,PSH
2025-01-11,Udinese,Atalanta,0.0952939020539959,0.1780373456994689,0.726668752246535,Away,0.726668752246535,simulation_2024_2025_predictions.csv,A,14:00:00,D,5.25,3.8,1.65,5.0,3.9,1.67,4.8,3.9,1.68,,,,,,,5.24,4.1,1.66,4.8,3.9,1.65,both,2025-01-11,14:00:00,2025-01-11 14:00:00,568,A,False,311,0.5475352112676056,1.3761428393727497,1.68,BWA
2025-01-11,Torino,Juventus,0.2655345489630977,0.2873533393034426,0.4471121117334596,Away,0.4471121117334596,simulation_2024_2025_predictions.csv,A,17:00:00,D,5.0,3.2,1.8,5.0,3.2,1.85,4.75,3.25,1.85,,,,,,,5.1,3.25,1.88,4.6,3.2,1.85,both,2025-01-11,17:00:00,2025-01-11 17:00:00,569,A,False,311,0.546572934973638,2.2365755115042325,1.88,PSA
2025-01-11,Milan,Cagliari,0.6818083998076521,0.2049886853590382,0.1132029148333096,Home,0.6818083998076521,simulation_2024_2025_predictions.csv,H,19:45:00,D,1.33,5.0,9.5,1.3,5.0,10.5,1.35,5.25,8.0,,,,,,,1.32,5.67,9.6,1.35,5.0,8.0,both,2025-01-11,19:45:00,2025-01-11 19:45:00,570,H,False,311,0.5456140350877193,1.4666877091601018,1.35,BWH
2025-01-12,Genoa,Parma,0.5988902408873981,0.2536882144175235,0.1474215446950784,Home,0.5988902408873981,simulation_2024_2025_predictions.csv,H,11:30:00,H,1.91,3.5,4.0,1.91,3.6,4.0,1.95,3.5,3.75,,,,,,,2.0,3.55,3.97,1.95,3.5,3.7,both,2025-01-12,11:30:00,2025-01-12 11:30:00,571,H,True,312,0.5464098073555166,1.669755043124868,2.0,PSH
2025-01-12,Venezia,Inter,0.1113695045487295,0.2009037227648537,0.6877267726864168,Away,0.6877267726864168,simulation_2024_2025_predictions.csv,A,14:00:00,A,11.0,5.25,1.29,11.0,5.5,1.25,10.5,5.75,1.28,,,,,,,10.6,6.05,1.28,10.0,5.5,1.29,both,2025-01-12,14:00:00,2025-01-12 14:00:00,572,A,True,313,0.5472027972027972,1.4540658292155373,1.29,B365A
2025-01-12,Bologna,Roma,0.5514928873980524,0.2705955270789887,0.1779115855229587,Home,0.5514928873980524,simulation_2024_2025_predictions.csv,H,17:00:00,D,2.8,3.2,2.6,2.8,3.25,2.63,2.75,3.2,2.65,,,,,,,2.81,3.27,2.69,2.75,3.2,2.5,both,2025-01-12,17:00:00,2025-01-12 17:00:00,573,H,False,313,0.5462478184991274,1.8132600126866687,2.81,PSH
2025-01-12,Napoli,Verona,0.6797202147569754,0.2068047893278246,0.1134749959151999,Home,0.6797202147569754,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.25,5.5,13.0,1.22,6.0,14.0,1.25,6.0,12.5,,,,,,,1.24,6.38,12.18,1.25,5.8,10.0,both,2025-01-12,19:45:00,2025-01-12 19:45:00,574,H,True,314,0.5470383275261324,1.4711935562451033,1.25,B365H
2025-01-13,Monza,Fiorentina,0.2245624902814366,0.2727498863639816,0.5026876233545817,Away,0.5026876233545817,simulation_2024_2025_predictions.csv,A,19:45:00,H,4.2,3.5,1.85,4.2,3.6,1.87,4.0,3.5,1.9,,,,,,,4.28,3.68,1.88,4.0,3.5,1.85,both,2025-01-13,19:45:00,2025-01-13 19:45:00,575,A,False,314,0.5460869565217391,1.989306984179772,1.9,BWA
2025-01-14,Como,Milan,0.145036357663998,0.2208154385015971,0.6341482038344048,Away,0.6341482038344048,simulation_2024_2025_predictions.csv,A,17:30:00,A,4.2,3.5,1.9,4.2,3.5,1.91,4.0,3.5,1.93,,,,,,,4.26,3.66,1.92,3.8,3.5,1.91,both,2025-01-14,17:30:00,2025-01-14 17:30:00,576,A,True,315,0.546875,1.5769184458040821,1.93,BWA
2025-01-14,Atalanta,Juventus,0.5187797504711965,0.2634690686559922,0.2177511808728112,Home,0.5187797504711965,simulation_2024_2025_predictions.csv,H,19:45:00,D,2.1,3.25,3.7,2.05,3.25,3.9,2.1,3.1,3.8,,,,,,,2.15,3.22,3.98,2.05,3.1,3.7,both,2025-01-14,19:45:00,2025-01-14 19:45:00,577,H,False,315,0.5459272097053726,1.9276002949068878,2.15,PSH
2025-01-15,Inter,Bologna,0.6674804376546575,0.2077227368742465,0.1247968254710961,Home,0.6674804376546575,simulation_2024_2025_predictions.csv,H,19:45:00,D,1.48,4.2,7.0,1.44,4.5,7.5,1.46,4.5,6.75,,,,,,,1.49,4.5,6.91,1.44,4.33,6.5,both,2025-01-15,19:45:00,2025-01-15 19:45:00,578,H,False,315,0.5449826989619377,1.498171247555546,1.49,PSH
2025-01-17,Roma,Genoa,0.5902622849627979,0.2513431760262882,0.1583945390109138,Home,0.5902622849627979,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.5,4.1,6.5,1.47,4.2,7.5,1.49,4.2,7.0,,,,,,,1.51,4.22,7.57,1.5,4.0,6.0,both,2025-01-17,19:45:00,2025-01-17 19:45:00,579,H,True,316,0.5457685664939551,1.6941621131409852,1.51,PSH
2025-01-18,Bologna,Monza,0.6525233138551623,0.2304150420347795,0.1170616441100582,Home,0.6525233138551623,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.6,3.75,6.0,1.6,3.9,6.0,1.63,3.8,5.5,,,,,,,1.61,3.91,6.24,1.62,3.75,5.5,both,2025-01-18,14:00:00,2025-01-18 14:00:00,580,H,True,317,0.5465517241379311,1.5325122930733561,1.63,BWH
2025-01-18,Juventus,Milan,0.5190458749624226,0.2675186434795306,0.2134354815580468,Home,0.5190458749624226,simulation_2024_2025_predictions.csv,H,17:00:00,H,2.15,3.3,3.4,2.15,3.2,3.75,2.2,3.2,3.4,,,,,,,2.22,3.25,3.64,2.15,3.2,3.4,both,2025-01-18,17:00:00,2025-01-18 17:00:00,581,H,True,318,0.5473321858864028,1.9266119783196372,2.22,PSH
2025-01-18,Atalanta,Napoli,0.464234067028323,0.2758342278342717,0.2599317051374052,Home,0.464234067028323,simulation_2024_2025_predictions.csv,H,19:45:00,A,2.25,3.25,3.25,2.38,3.2,3.3,2.25,3.25,3.25,,,,,,,2.37,3.26,3.28,2.3,3.2,3.1,both,2025-01-18,19:45:00,2025-01-18 19:45:00,582,H,False,318,0.5463917525773195,2.1540857748791407,2.38,BFH
2025-01-19,Fiorentina,Torino,0.5713204714065889,0.2647289156839446,0.1639506129094664,Home,0.5713204714065889,simulation_2024_2025_predictions.csv,H,11:30:00,D,1.73,3.4,5.5,1.75,3.4,5.5,1.73,3.5,5.25,,,,,,,1.74,3.53,5.61,1.75,3.3,5.0,both,2025-01-19,11:30:00,2025-01-19 11:30:00,583,H,False,318,0.5454545454545454,1.7503311189567627,1.75,BFH
2025-01-19,Cagliari,Lecce,0.4165675226966367,0.3200948410004206,0.2633376363029426,Home,0.4165675226966367,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.95,3.3,4.1,1.95,3.4,4.2,1.93,3.4,4.0,,,,,,,1.96,3.5,4.19,1.95,3.4,3.8,both,2025-01-19,14:00:00,2025-01-19 14:00:00,584,H,True,319,0.5462328767123288,2.4005712051830916,1.96,PSH
2025-01-19,Parma,Venezia,0.5134261030695626,0.2703131403298979,0.2162607566005394,Home,0.5134261030695626,simulation_2024_2025_predictions.csv,H,14:00:00,D,2.15,3.7,3.1,2.2,3.5,3.3,2.15,3.6,3.2,,,,,,,2.24,3.54,3.27,2.15,3.5,3.1,both,2025-01-19,14:00:00,2025-01-19 14:00:00,585,H,False,319,0.5452991452991452,1.9476999591984379,2.24,PSH
2025-01-19,Verona,Lazio,0.2122846704805953,0.259835357345283,0.5278799721741215,Away,0.5278799721741215,simulation_2024_2025_predictions.csv,A,17:00:00,A,5.0,3.5,1.75,4.2,3.9,1.8,4.5,3.7,1.77,,,,,,,4.83,3.74,1.78,4.5,3.6,1.75,both,2025-01-19,17:00:00,2025-01-19 17:00:00,586,A,True,320,0.5460750853242321,1.894370032417425,1.8,BFA
2025-01-19,Inter,Empoli,0.7408680246828226,0.1769318326465203,0.082200142670657,Home,0.7408680246828226,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.25,5.75,13.0,1.2,6.5,16.0,1.23,6.5,12.0,,,,,,,1.22,6.93,12.09,1.22,6.0,12.0,both,2025-01-19,19:45:00,2025-01-19 19:45:00,587,H,True,321,0.5468483816013628,1.3497680648697397,1.25,B365H
2025-01-20,Como,Udinese,0.3429095831641403,0.3213988102905448,0.3356916065453149,Home,0.3429095831641403,simulation_2024_2025_predictions.csv,H,19:45:00,H,2.15,3.4,3.4,2.1,3.3,3.7,2.1,3.3,3.6,,,,,,,2.16,3.44,3.58,2.15,3.25,3.4,both,2025-01-20,19:45:00,2025-01-20 19:45:00,588,H,True,322,0.5476190476190477,2.9162206281103864,2.16,PSH
2025-01-24,Torino,Cagliari,0.5465783368171862,0.2742755416235233,0.1791461215592905,Home,0.5465783368171862,simulation_2024_2025_predictions.csv,H,19:45:00,H,2.2,3.2,3.6,2.25,3.1,3.6,2.25,3.1,3.4,,,,,,,2.25,3.21,3.69,2.3,3.0,3.25,both,2025-01-24,19:45:00,2025-01-24 19:45:00,589,H,True,323,0.5483870967741935,1.8295639117773335,2.3,WHH
2025-01-25,Como,Atalanta,0.1653912098540483,0.2235760940053099,0.6110326961406418,Away,0.6110326961406418,simulation_2024_2025_predictions.csv,A,14:00:00,A,4.2,3.6,1.85,4.33,3.75,1.85,4.0,3.6,1.87,,,,,,,4.31,3.7,1.88,4.0,3.6,1.85,both,2025-01-25,14:00:00,2025-01-25 14:00:00,590,A,True,324,0.5491525423728814,1.6365736339742927,1.88,PSA
2025-01-25,Napoli,Juventus,0.5086501833405225,0.2718391932822866,0.2195106233771909,Home,0.5086501833405225,simulation_2024_2025_predictions.csv,H,17:00:00,H,2.15,3.1,3.8,2.15,3.0,4.0,2.15,3.1,3.7,,,,,,,2.16,3.12,3.99,2.15,3.0,3.75,both,2025-01-25,17:00:00,2025-01-25 17:00:00,591,H,True,325,0.5499153976311336,1.965987692037333,2.16,PSH
2025-01-25,Empoli,Bologna,0.1770132501974076,0.2445458589322385,0.578440890870354,Away,0.578440890870354,simulation_2024_2025_predictions.csv,A,19:45:00,D,3.8,3.3,2.0,3.9,3.25,2.05,3.6,3.25,2.1,,,,,,,4.03,3.28,2.08,3.75,3.0,2.1,both,2025-01-25,19:45:00,2025-01-25 19:45:00,592,A,False,325,0.5489864864864865,1.7287851114663504,2.1,BWA
2025-01-26,Milan,Parma,0.7068155503043476,0.1978735079806474,0.0953109417150049,Home,0.7068155503043476,simulation_2024_2025_predictions.csv,H,11:30:00,H,1.3,6.0,8.5,1.3,6.0,9.5,1.3,6.0,8.75,,,,,,,1.29,6.09,9.43,1.29,5.8,9.0,both,2025-01-26,11:30:00,2025-01-26 11:30:00,593,H,True,326,0.5497470489038786,1.4147962641305927,1.3,B365H
2025-01-26,Udinese,Roma,0.342589690986944,0.3055999837075491,0.3518103253055068,Away,0.3518103253055068,simulation_2024_2025_predictions.csv,A,14:00:00,A,3.3,3.3,2.25,3.25,3.3,2.3,3.2,3.25,2.25,,,,,,,3.39,3.35,2.27,3.3,3.2,2.2,both,2025-01-26,14:00:00,2025-01-26 14:00:00,594,A,True,327,0.5505050505050505,2.842440736017668,2.3,BFA
2025-01-26,Lecce,Inter,0.1244659557587136,0.220281761033996,0.6552522832072902,Away,0.6552522832072902,simulation_2024_2025_predictions.csv,A,17:00:00,A,9.5,5.25,1.33,11.0,5.0,1.3,8.75,5.25,1.34,,,,,,,9.34,5.47,1.34,8.5,5.0,1.33,both,2025-01-26,17:00:00,2025-01-26 17:00:00,595,A,True,328,0.5512605042016807,1.526129745180374,1.34,BWA
2025-01-26,Lazio,Fiorentina,0.5271202721151717,0.2826500026409625,0.1902297252438657,Home,0.5271202721151717,simulation_2024_2025_predictions.csv,H,19:45:00,A,2.0,3.5,3.8,1.95,3.4,4.0,2.05,3.4,3.6,,,,,,,2.0,3.53,3.97,2.0,3.3,3.75,both,2025-01-26,19:45:00,2025-01-26 19:45:00,596,H,False,328,0.5503355704697986,1.897100249981484,2.05,BWH
2025-01-27,Venezia,Verona,0.321753800663357,0.3143604525086879,0.363885746827955,Away,0.363885746827955,simulation_2024_2025_predictions.csv,A,17:30:00,D,2.15,3.5,3.25,2.3,3.3,3.3,2.2,3.4,3.25,,,,,,,2.22,3.41,3.45,2.15,3.3,3.25,both,2025-01-27,17:30:00,2025-01-27 17:30:00,597,A,False,328,0.5494137353433836,2.7481153321259364,3.45,PSA
2025-01-27,Genoa,Monza,0.516759590525852,0.2922025329707107,0.1910378765034374,Home,0.516759590525852,simulation_2024_2025_predictions.csv,H,19:45:00,H,2.25,3.0,3.6,2.2,3.1,3.6,2.2,3.2,3.5,,,,,,,2.28,3.08,3.7,2.25,3.0,3.4,both,2025-01-27,19:45:00,2025-01-27 19:45:00,598,H,True,329,0.5501672240802675,1.9351358316976857,2.28,PSH
2025-01-31,Parma,Lecce,0.4016621171265297,0.2714135631787995,0.3269243196946708,Home,0.4016621171265297,simulation_2024_2025_predictions.csv,H,19:45:00,A,2.15,3.4,3.5,2.1,3.4,3.5,2.15,3.3,3.4,,,,,,,2.13,3.51,3.64,2.15,3.3,3.3,both,2025-01-31,19:45:00,2025-01-31 19:45:00,599,H,False,329,0.5492487479131887,2.4896547554794286,2.15,B365H
2025-02-01,Monza,Verona,0.4468711918368953,0.2946745929008016,0.258454215262303,Home,0.4468711918368953,simulation_2024_2025_predictions.csv,H,14:00:00,A,2.3,3.0,3.5,2.3,3.1,3.5,2.25,3.2,3.4,,,,,,,2.38,3.09,3.46,2.25,3.0,3.3,both,2025-02-01,14:00:00,2025-02-01 14:00:00,600,H,False,329,0.5483333333333333,2.2377813076055095,2.38,PSH
2025-02-01,Udinese,Venezia,0.4498105535008901,0.3706748267604927,0.1795146197386171,Home,0.4498105535008901,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.83,3.4,4.5,1.83,3.5,4.6,1.85,3.5,4.33,,,,,,,1.85,3.55,4.66,1.83,3.5,4.2,both,2025-02-01,14:00:00,2025-02-01 14:00:00,601,H,True,330,0.5490848585690515,2.223158154509643,1.85,BWH
2025-02-01,Atalanta,Torino,0.6398049756012654,0.223838294142171,0.1363567302565635,Home,0.6398049756012654,simulation_2024_2025_predictions.csv,H,17:00:00,D,1.42,4.5,7.5,1.4,4.5,8.0,1.41,4.6,8.0,,,,,,,1.45,4.57,7.66,1.4,4.33,7.5,both,2025-02-01,17:00:00,2025-02-01 17:00:00,602,H,False,330,0.5481727574750831,1.562976278920364,1.45,PSH
2025-02-01,Bologna,Como,0.6794310196796873,0.2095968935502974,0.1109720867700152,Home,0.6794310196796873,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.9,3.5,4.2,1.91,3.4,4.33,1.88,3.5,4.2,,,,,,,1.9,3.62,4.29,1.85,3.5,4.0,both,2025-02-01,19:45:00,2025-02-01 19:45:00,603,H,True,331,0.548922056384743,1.4718197595267912,1.91,BFH
2025-02-02,Juventus,Empoli,0.6354304422088322,0.2399849609822101,0.1245845968089576,Home,0.6354304422088322,simulation_2024_2025_predictions.csv,H,11:30:00,H,1.36,4.75,9.0,1.36,4.6,9.5,1.37,4.8,8.75,,,,,,,1.38,4.89,9.12,1.36,4.6,8.5,both,2025-02-02,11:30:00,2025-02-02 11:30:00,604,H,True,332,0.5496688741721855,1.5737363739198276,1.38,PSH
2025-02-02,Fiorentina,Genoa,0.5934176823297898,0.24974333531436,0.1568389823558501,Home,0.5934176823297898,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.65,3.9,5.25,1.65,3.75,6.0,1.65,3.8,5.25,,,,,,,1.68,3.84,5.52,1.67,3.7,5.0,both,2025-02-02,14:00:00,2025-02-02 14:00:00,605,H,True,333,0.5504132231404959,1.6851536949049886,1.68,PSH
2025-02-02,Milan,Inter,0.173943669694055,0.2448867528095154,0.5811695774964296,Away,0.5811695774964296,simulation_2024_2025_predictions.csv,A,17:00:00,D,4.0,3.5,1.91,4.2,3.6,1.91,3.75,3.6,1.95,,,,,,,4.03,3.67,1.94,3.75,3.4,1.95,both,2025-02-02,17:00:00,2025-02-02 17:00:00,606,A,False,333,0.5495049504950495,1.7206681814072475,1.95,BWA
2025-02-02,Roma,Napoli,0.1922557285324254,0.2392630426594162,0.5684812288081583,Away,0.5684812288081583,simulation_2024_2025_predictions.csv,A,19:45:00,D,3.1,3.2,2.38,3.3,3.1,2.4,3.1,3.2,2.35,,,,,,,3.16,3.23,2.46,3.0,3.1,2.4,both,2025-02-02,19:45:00,2025-02-02 19:45:00,607,A,False,333,0.5485996705107083,1.7590730341202938,2.46,PSA
2025-02-03,Cagliari,Lazio,0.2524455080935786,0.2856792922067274,0.461875199699694,Away,0.461875199699694,simulation_2024_2025_predictions.csv,A,19:45:00,A,3.9,3.4,2.0,3.6,3.5,2.05,3.5,3.6,2.05,,,,,,,3.83,3.55,2.04,3.5,3.4,2.0,both,2025-02-03,19:45:00,2025-02-03 19:45:00,608,A,True,334,0.5493421052631579,2.1650870205851898,2.05,BFA
2025-02-06,Fiorentina,Inter,0.1755090216717127,0.242582003992636,0.5819089743356514,Away,0.5819089743356514,simulation_2024_2025_predictions.csv,A,17:00:00,H,3.6,3.5,2.05,3.8,3.5,2.0,3.7,3.5,2.0,,,,,,,3.82,3.56,2.03,3.5,3.6,2.0,both,2025-02-06,17:00:00,2025-02-06 17:00:00,609,A,False,334,0.548440065681445,1.7184818315298729,2.05,B365A
2025-02-07,Como,Juventus,0.1583156019590798,0.2187163651298365,0.6229680329110837,Away,0.6229680329110837,simulation_2024_2025_predictions.csv,A,19:45:00,A,3.7,3.4,2.05,3.9,3.4,2.0,3.75,3.3,2.05,,,,,,,3.87,3.41,2.07,3.6,3.4,2.0,both,2025-02-07,19:45:00,2025-02-07 19:45:00,610,A,True,335,0.5491803278688525,1.6052188028446237,2.07,PSA
2025-02-08,Verona,Atalanta,0.2646560236260528,0.298662529157516,0.436681447216431,Away,0.436681447216431,simulation_2024_2025_predictions.csv,A,14:00:00,A,6.25,4.1,1.53,6.5,4.2,1.5,5.75,4.33,1.55,,,,,,,6.08,4.38,1.55,5.5,4.0,1.55,both,2025-02-08,14:00:00,2025-02-08 14:00:00,611,A,True,336,0.5499181669394435,2.2899988226529198,1.55,BWA
2025-02-08,Empoli,Milan,0.1863190985292763,0.2528529422944079,0.5608279591763157,Away,0.5608279591763157,simulation_2024_2025_predictions.csv,A,17:00:00,A,5.5,3.8,1.65,6.0,3.75,1.62,5.25,3.7,1.68,,,,,,,6.15,3.7,1.65,5.0,3.5,1.67,both,2025-02-08,17:00:00,2025-02-08 17:00:00,612,A,True,337,0.5506535947712419,1.7830780075028596,1.68,BWA
2025-02-08,Torino,Genoa,0.5402521837128503,0.2728061084261569,0.1869417078609927,Home,0.5402521837128503,simulation_2024_2025_predictions.csv,H,19:45:00,D,2.2,3.1,3.6,2.3,2.9,3.75,2.15,3.0,3.75,,,,,,,2.31,2.98,3.77,2.2,3.0,3.5,both,2025-02-08,19:45:00,2025-02-08 19:45:00,613,H,False,337,0.5497553017944535,1.8509874279962382,2.31,PSH
2025-02-09,Venezia,Roma,0.1531957714533333,0.2404904397499751,0.6063137887966916,Away,0.6063137887966916,simulation_2024_2025_predictions.csv,A,11:30:00,A,5.0,3.7,1.73,5.0,3.9,1.7,4.75,3.8,1.72,,,,,,,4.97,3.97,1.71,4.6,3.8,1.7,both,2025-02-09,11:30:00,2025-02-09 11:30:00,614,A,True,338,0.5504885993485342,1.649310997832706,1.73,B365A
2025-02-09,Cagliari,Parma,0.5367500692253337,0.3039684094803183,0.1592815212943479,Home,0.5367500692253337,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.85,3.6,4.1,1.87,3.75,4.0,1.9,3.7,3.9,,,,,,,1.89,3.74,4.18,1.85,3.7,3.8,both,2025-02-09,14:00:00,2025-02-09 14:00:00,615,H,True,339,0.551219512195122,1.8630645012179565,1.9,BWH
2025-02-09,Lazio,Monza,0.5828614686152251,0.2804480050192303,0.1366905263655446,Home,0.5828614686152251,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.38,4.75,8.5,1.36,5.0,9.0,1.38,5.0,7.75,,,,,,,1.36,5.16,8.94,1.35,4.8,8.5,both,2025-02-09,14:00:00,2025-02-09 14:00:00,616,H,True,340,0.551948051948052,1.7156735413919564,1.38,B365H
2025-02-09,Lecce,Bologna,0.1320337524339138,0.2059747147029756,0.6619915328631105,Away,0.6619915328631105,simulation_2024_2025_predictions.csv,A,17:00:00,D,4.2,3.5,1.91,4.75,3.3,1.87,4.33,3.3,1.9,,,,,,,4.51,3.44,1.91,4.0,3.4,1.85,both,2025-02-09,17:00:00,2025-02-09 17:00:00,617,A,False,340,0.5510534846029174,1.510593338973694,1.91,B365A
2025-02-09,Napoli,Udinese,0.6781387354864977,0.202389406733525,0.1194718577799772,Home,0.6781387354864977,simulation_2024_2025_predictions.csv,H,19:45:00,D,1.44,4.5,7.5,1.4,4.5,8.5,1.44,4.4,7.5,,,,,,,1.44,4.51,8.04,1.4,4.33,7.5,both,2025-02-09,19:45:00,2025-02-09 19:45:00,618,H,False,340,0.5501618122977346,1.474624509220224,1.44,B365H
2025-02-10,Inter,Fiorentina,0.6650793697650419,0.2062250955872323,0.1286955346477259,Home,0.6650793697650419,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.48,4.75,6.5,1.47,4.5,6.5,1.47,4.6,6.5,,,,,,,1.5,4.6,6.54,1.44,4.4,6.0,both,2025-02-10,19:45:00,2025-02-10 19:45:00,619,H,True,341,0.5508885298869144,1.5035799416741469,1.5,PSH
2025-02-14,Bologna,Torino,0.571462985237041,0.2681431500830405,0.1603938646799185,Home,0.571462985237041,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.8,3.4,5.0,1.75,3.4,5.5,,,,,,,,,,1.81,3.4,5.47,1.75,3.25,5.0,both,2025-02-14,19:45:00,2025-02-14 19:45:00,620,H,True,342,0.5516129032258065,1.7498946140583422,1.81,PSH
2025-02-15,Atalanta,Cagliari,0.7174580942091884,0.1844374922192277,0.0981044135715838,Home,0.7174580942091884,simulation_2024_2025_predictions.csv,H,14:00:00,D,1.44,4.75,6.5,1.44,4.75,7.0,,,,,,,,,,1.44,4.9,7.12,1.44,4.6,6.5,both,2025-02-15,14:00:00,2025-02-15 14:00:00,621,H,False,342,0.5507246376811594,1.3938096288428397,1.44,B365H
2025-02-15,Lazio,Napoli,0.2711924221851883,0.2626325493947736,0.466175028420038,Away,0.466175028420038,simulation_2024_2025_predictions.csv,A,17:00:00,D,2.63,3.2,2.8,2.7,3.1,2.8,,,,,,,,,,2.71,3.19,2.85,2.62,3.0,2.75,both,2025-02-15,17:00:00,2025-02-15 17:00:00,622,A,False,342,0.5498392282958199,2.1451170462502107,2.85,PSA
2025-02-15,Milan,Verona,0.6952416086156238,0.1984296611344067,0.1063287302499694,Home,0.6952416086156238,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.33,4.75,9.5,1.33,5.5,9.5,,,,,,,,,,1.33,5.52,9.32,1.3,5.0,8.5,both,2025-02-15,19:45:00,2025-02-15 19:45:00,623,H,True,343,0.550561797752809,1.4383488957043524,1.33,B365H
2025-02-16,Fiorentina,Como,0.6447561302185293,0.2280014172812224,0.1272424525002484,Home,0.6447561302185293,simulation_2024_2025_predictions.csv,H,11:30:00,A,2.0,3.5,3.75,2.05,3.4,3.75,,,,,,,,,,2.08,3.52,3.73,1.95,3.5,3.6,both,2025-02-16,11:30:00,2025-02-16 11:30:00,624,H,False,343,0.5496794871794872,1.550974008825735,2.08,PSH
2025-02-16,Monza,Lecce,0.3421478914934028,0.317844154502134,0.3400079540044631,Home,0.3421478914934028,simulation_2024_2025_predictions.csv,H,14:00:00,D,2.7,3.2,2.7,2.8,3.1,2.75,,,,,,,,,,2.8,3.14,2.8,2.62,3.1,2.7,both,2025-02-16,14:00:00,2025-02-16 14:00:00,625,H,False,343,0.5488,2.92271273581495,2.8,BFH
2025-02-16,Udinese,Empoli,0.4638254448016556,0.362317058396781,0.1738574968015634,Home,0.4638254448016556,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.8,3.5,4.75,1.8,3.4,5.0,,,,,,,,,,1.81,3.54,4.95,1.8,3.5,4.5,both,2025-02-16,14:00:00,2025-02-16 14:00:00,626,H,True,344,0.549520766773163,2.1559834873389216,1.81,PSH
2025-02-16,Parma,Roma,0.1220199950509456,0.2071317324426033,0.670848272506451,Away,0.670848272506451,simulation_2024_2025_predictions.csv,A,17:00:00,A,3.6,3.5,2.05,3.75,3.5,2.05,,,,,,,,,,3.65,3.57,2.09,3.6,3.4,2.0,both,2025-02-16,17:00:00,2025-02-16 17:00:00,627,A,True,345,0.5502392344497608,1.4906500336711888,2.09,PSA
2025-02-16,Juventus,Inter,0.2230851271481947,0.2513448587305205,0.5255700141212847,Away,0.5255700141212847,simulation_2024_2025_predictions.csv,A,19:45:00,H,3.4,3.2,2.25,3.4,3.3,2.2,,,,,,,,,,3.54,3.26,2.25,3.2,3.3,2.2,both,2025-02-16,19:45:00,2025-02-16 19:45:00,628,A,False,345,0.5493630573248408,1.9026960692799952,2.25,B365A
