Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Faouzi Ghoulam,dz ALG,DF,26.0,11,11,985.0,10.9,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,2.0,2.6,54.0,99.0,121.0,0.18,0.18,0.37,0.18,0.37,0.06,0.18,0.24,0.06,0.24,Matches
Vlad Chiricheș,ro ROU,DF,27.0,7,7,582.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Christian Maggio,it ITA,DF,35.0,13,6,641.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,13.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Amadou Diawara,gn GUI,MF,20.0,18,5,655.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,2.0,51.0,0.0,0.14,0.0,0.14,0.14,0.14,0.02,0.03,0.05,0.02,0.05,Matches
Arkadiusz Milik,pl POL,"FW,MF",23.0,15,3,448.0,5.0,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,4.5,4.5,0.7,5.2,5.0,12.0,53.0,1.0,0.2,1.21,1.0,1.21,0.9,0.15,1.04,0.9,1.04,Matches
Lorenzo Tonelli,it ITA,DF,27.0,4,3,351.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,14.0,0.0,0.26,0.0,0.26,0.26,0.26,0.05,0.0,0.05,0.05,0.05,Matches
Nikola Maksimović,rs SRB,DF,25.0,2,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luigi Sepe,it ITA,GK,26.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marko Rog,hr CRO,"MF,FW",22.0,28,0,289.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.5,1.2,17.0,19.0,18.0,0.31,0.0,0.31,0.31,0.31,0.23,0.17,0.4,0.23,0.4,Matches
Adam Ounas,dz ALG,FW,20.0,7,0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,3.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.19,0.29,0.48,0.19,0.48,Matches
Emanuele Giaccherini,it ITA,"FW,MF",32.0,4,0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,4.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.06,0.13,0.19,0.06,0.19,Matches
Rafael Cabral,br BRA,GK,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leandrinho,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Zinédine Machach,fr FRA,"FW,MF",21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Hrvoje Milić,hr CRO,"DF,FW",28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Micheal Scarf,gh GHA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.0,38,418,3420.0,38.0,73.0,45.0,118.0,67.0,6.0,8.0,58.0,,67.1,60.7,50.8,111.6,971.0,2468.0,2450.0,1.92,1.18,3.11,1.76,2.95,1.77,1.34,3.1,1.6,2.94,
Opponent Total,,,26.9,38,418,3420.0,38.0,29.0,19.0,48.0,27.0,2.0,2.0,84.0,0.0,27.1,25.5,17.7,43.2,463.0,1004.0,985.0,0.76,0.5,1.26,0.71,1.21,0.71,0.47,1.18,0.67,1.14,
