Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Fabrizio Brignani,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorenzo Bruzzi,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gianluca Frabotta,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Daniele Gastaldello,it ITA,DF,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Manuel Valencia,co COL,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kingsley Michael,ng NGA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cristian Mutton,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Federico Ravaglia,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.8,38,418,3420.0,38.0,37.0,18.0,55.0,35.0,2.0,3.0,101.0,,36.6,34.3,24.3,58.6,586.0,1344.0,1332.0,0.97,0.47,1.45,0.92,1.39,0.96,0.64,1.6,0.9,1.54,
Opponent Total,,,27.1,38,418,3420.0,38.0,49.0,36.0,85.0,46.0,3.0,4.0,67.0,3.0,51.4,48.2,38.2,86.4,756.0,1844.0,1830.0,1.29,0.95,2.24,1.21,2.16,1.35,1.0,2.36,1.27,2.27,
