Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Felipe Caicedo,ec ECU,"FW,MF",28.0,22,4,717.0,8.0,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,3.9,3.9,0.8,4.6,9.0,14.0,60.0,0.38,0.25,0.63,0.38,0.63,0.49,0.1,0.59,0.49,0.59,Matches
Patric,es ESP,DF,24.0,11,4,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.3,0.5,7.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches
Martín Cáceres,uy URU,DF,30.0,6,4,441.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,5.0,20.0,8.0,0.2,0.0,0.2,0.2,0.2,0.11,0.11,0.21,0.11,0.21,Matches
Nani,pt POR,"FW,MF",30.0,18,2,387.0,4.3,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.2,1.2,0.6,1.9,20.0,22.0,38.0,0.7,0.23,0.93,0.7,0.93,0.29,0.15,0.44,0.29,0.44,Matches
Simone Palombi,it ITA,FW,21.0,1,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Di Gennaro,it ITA,MF,29.0,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maurício,br BRA,DF,28.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Crecco,it ITA,"DF,MF",21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Guido Guerrieri,it ITA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wesley Hoedt,nl NED,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bruno Jordão,pt POR,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cristiano Lombardi,it ITA,"FW,MF",21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessio Miceli,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pedro Neto,pt POR,"FW,MF",17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ivan Vargić,hr CRO,GK,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.5,38,418,3420.0,38.0,86.0,51.0,137.0,77.0,9.0,11.0,79.0,,63.7,55.2,45.8,101.0,915.0,1802.0,1780.0,2.26,1.34,3.61,2.03,3.37,1.68,1.21,2.88,1.45,2.66,
Opponent Total,,,27.0,38,418,3420.0,38.0,47.0,23.0,70.0,38.0,9.0,10.0,70.0,3.0,43.9,36.0,27.0,63.0,714.0,1466.0,1454.0,1.24,0.61,1.84,1.0,1.61,1.15,0.71,1.87,0.95,1.66,
