Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Roberto Gagliardini,it ITA,MF,23.0,30,23,1988.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5,1.5,1.4,2.9,33.0,137.0,36.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,Matches
Marcelo Brozović,hr CRO,MF,24.0,31,21,1926.0,21.4,4.0,8.0,12.0,4.0,0.0,0.0,9.0,0.0,2.2,2.2,4.9,7.1,46.0,239.0,118.0,0.19,0.37,0.56,0.19,0.56,0.1,0.23,0.33,0.1,0.33,Matches
João Cancelo,pt POR,DF,23.0,26,20,1851.0,20.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,4.1,4.5,96.0,129.0,133.0,0.05,0.1,0.15,0.05,0.15,0.02,0.2,0.22,0.02,0.22,Matches
Rafinha,br BRA,MF,24.0,17,12,1043.0,11.6,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.4,1.4,2.5,3.9,47.0,93.0,75.0,0.17,0.17,0.35,0.17,0.35,0.12,0.22,0.34,0.12,0.34,Matches
Davide Santon,it ITA,DF,26.0,15,9,836.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.2,30.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Yuto Nagatomo,jp JPN,DF,30.0,11,9,790.0,8.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,10.0,27.0,26.0,0.0,0.11,0.11,0.0,0.11,0.01,0.07,0.08,0.01,0.08,Matches
Andrea Ranocchia,it ITA,DF,29.0,11,7,627.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.8,0.8,0.0,0.8,3.0,19.0,3.0,0.29,0.0,0.29,0.29,0.29,0.11,0.0,0.11,0.11,0.11,Matches
João Mário,pt POR,"MF,FW",24.0,14,5,554.0,6.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.5,2.8,33.0,43.0,63.0,0.0,0.16,0.16,0.0,0.16,0.21,0.24,0.45,0.21,0.45,Matches
Dalbert Henrique,br BRA,DF,23.0,13,5,531.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,18.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.02,0.06,Matches
Éder,it ITA,"FW,MF",30.0,29,4,800.0,8.9,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,2.7,2.7,1.3,4.0,19.0,17.0,64.0,0.34,0.0,0.34,0.34,0.34,0.3,0.14,0.45,0.3,0.45,Matches
Yann Karamoh,fr FRA,"FW,MF",19.0,16,4,489.0,5.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2,2.2,0.1,2.3,26.0,21.0,71.0,0.18,0.0,0.18,0.18,0.18,0.4,0.02,0.42,0.4,0.42,Matches
Lisandro López,ar ARG,DF,27.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Pinamonti,it ITA,FW,18.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54,Matches
Cristian Ansaldi,ar ARG,"DF,MF",30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriel Barbosa,br BRA,"FW,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tommaso Berni,it ITA,GK,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Xian Emmers,be BEL,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Stevan Jovetić,me MNE,"FW,MF",27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Manuel Lombardoni,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Daniele Padelli,it ITA,GK,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marco Pissardo,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Zinho Vanheusden,be BEL,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nicolò Zaniolo,it ITA,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.6,38,418,3420.0,38.0,64.0,34.0,98.0,58.0,6.0,7.0,69.0,,56.7,51.3,43.8,95.2,947.0,1877.0,1866.0,1.68,0.89,2.58,1.53,2.42,1.49,1.15,2.65,1.35,2.51,
Opponent Total,,,26.9,38,418,3420.0,38.0,26.0,20.0,46.0,24.0,2.0,2.0,78.0,9.0,37.2,35.6,27.6,63.1,664.0,1386.0,1367.0,0.68,0.53,1.21,0.63,1.16,0.98,0.73,1.7,0.94,1.66,
