Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Mateo Musacchio,ar ARG,DF,26.0,15,12,1202.0,13.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,1.0,11.0,104.0,4.0,0.0,0.07,0.07,0.0,0.07,0.02,0.06,0.07,0.02,0.07,Matches
Riccardo Montolivo,it ITA,MF,32.0,18,12,1087.0,12.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.6,0.6,0.5,1.1,21.0,82.0,23.0,0.08,0.08,0.17,0.08,0.17,0.05,0.04,0.09,0.05,0.09,Matches
Ignazio Abate,it ITA,DF,30.0,17,11,1057.0,11.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.5,0.7,20.0,81.0,65.0,0.09,0.0,0.09,0.09,0.09,0.01,0.04,0.06,0.01,0.06,Matches
Cristián Zapata,co COL,DF,30.0,12,11,994.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.5,0.8,20.0,64.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches
André Silva,pt POR,FW,21.0,24,7,940.0,10.4,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.8,3.8,0.9,4.7,25.0,23.0,117.0,0.19,0.1,0.29,0.19,0.29,0.36,0.09,0.45,0.36,0.45,Matches
Manuel Locatelli,it ITA,MF,19.0,21,5,684.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.4,0.7,18.0,54.0,15.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,Matches
Andrea Conti,it ITA,DF,23.0,2,2,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,Matches
Luca Antonelli,it ITA,"DF,FW",30.0,6,1,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
José Mauri,it ITA,MF,21.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches
Emanuele Torrasi,it ITA,MF,18.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
Emanuele Torrasi,it ITA,MF,18.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raoul Bellanova,it ITA,"DF,MF",17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tiago Dias,pt POR,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antonio Donnarumma,it ITA,GK,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matteo Gabbia,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriel,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gustavo Gómez,py PAR,DF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessandro Guarnone,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriel Paletta,it ITA,DF,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marco Storari,it ITA,GK,40.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Frank Tsadjout,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Niccolò Zanellato,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.0,38,418,3420.0,38.0,54.0,28.0,82.0,50.0,4.0,6.0,75.0,,51.2,46.6,35.3,81.9,778.0,2016.0,2008.0,1.42,0.74,2.16,1.32,2.05,1.35,0.93,2.28,1.23,2.15,
Opponent Total,,,27.2,38,418,3420.0,38.0,41.0,30.0,71.0,39.0,2.0,3.0,80.0,6.0,36.9,34.7,26.3,60.9,587.0,1358.0,1338.0,1.08,0.79,1.87,1.03,1.82,0.97,0.69,1.66,0.91,1.6,
