Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Jacopo Sala,it ITA,DF,25.0,13,12,992.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.2,0.2,24.0,62.0,29.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Vasco Regini,it ITA,DF,26.0,14,10,1077.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.8,1.0,22.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches
Christian Puggioni,it ITA,GK,36.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dawid Kownacki,pl POL,FW,20.0,22,6,823.0,9.1,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,2.2,2.2,1.0,3.2,14.0,14.0,79.0,0.55,0.22,0.77,0.55,0.77,0.24,0.11,0.35,0.24,0.35,Matches
Joachim Andersen,dk DEN,DF,21.0,7,6,546.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,7.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Valerio Verre,it ITA,MF,23.0,18,2,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.6,10.0,36.0,20.0,0.0,0.25,0.25,0.0,0.25,0.05,0.09,0.14,0.05,0.14,Matches
Ricky Álvarez,ar ARG,MF,29.0,12,2,267.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,7.0,13.0,30.0,0.34,0.34,0.67,0.34,0.67,0.14,0.17,0.31,0.14,0.31,Matches
Leonardo Capezzi,it ITA,MF,22.0,6,2,214.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,3.0,20.0,4.0,0.0,0.42,0.42,0.0,0.42,0.0,0.31,0.31,0.0,0.31,Matches
Vid Belec,si SVN,GK,27.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Pavlović,ba BIH,DF,29.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Federico Bonazzoli,it ITA,FW,20.0,1,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Filip Đuričić,rs SRB,MF,25.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.77,0.0,0.77,Matches
Ognjen Stijepović,me MNE,"FW,MF",17.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dodô,br BRA,DF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Emanuel Ercolano,it ITA,DF,14.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gergely Hutvágner,hu HUN,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dávid Ivan,sk SVK,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Titas Krapikas,lt LTU,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Maxime Leverbe,fr FRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrea Tessiore,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Michal Tomič,sk SVK,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrea Tozzo,it ITA,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,38,418,3420.0,38.0,56.0,33.0,89.0,49.0,7.0,8.0,69.0,,53.5,47.2,35.5,82.7,614.0,1627.0,1614.0,1.47,0.87,2.34,1.29,2.16,1.41,0.93,2.34,1.24,2.18,
Opponent Total,,,26.9,38,418,3420.0,38.0,58.0,41.0,99.0,52.0,6.0,10.0,92.0,4.0,60.3,52.4,43.4,95.8,792.0,1431.0,1418.0,1.53,1.08,2.61,1.37,2.45,1.59,1.14,2.73,1.38,2.52,
