season,squad,winner,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,G+A-PK,Attendance,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,xG,xGA,xGD,xGD/90,Pts,__season_norm,__squad_norm,roster_size,starters_count,age_mean,age_mean_starters,pct_under23,pct_gk,pct_df,pct_mf,pct_fw,goals_tot,assists_tot,xg_tot,xga_proxy,team_xg_per90,conversion_sh_to_g,progressions_tot,yellow_cards,red_cards,top5_mean_gpa,bottom5_mean_gpa,gap_top5_bottom5_gpa,age_std
2018-2019,Genoa,0,31.0,26.0,43.4,38.0,418.0,3420.0,38.0,46.9,43.0,32.5,75.5,4.0,5.0,96.0,7.0,690.0,46.9,528.0,147.0,27.8,13.89,3.87,0.06,0.22,18.9,,,,,38,2018-2019,genoa,39.0,17.0,24.487179487179485,26.25,0.4102564102564102,0.1282051282051282,0.358974358974359,0.4615384615384615,0.8717948717948718,37.0,26.0,47.900000000000006,,0.1155640145828865,,3225.0,95.0,7.0,8.2,0.0,8.2,5.134362026026699
2018-2019,Inter,0,23.0,27.7,59.4,38.0,418.0,3420.0,38.0,63.8,56.8,45.4,102.3,8.0,9.0,75.0,3.0,954.0,63.8,625.0,186.0,29.8,16.45,4.89,0.08,0.26,18.0,,,,,69,2018-2019,inter,27.0,16.0,26.51851851851852,27.1875,0.1481481481481481,0.1111111111111111,0.3333333333333333,0.3703703703703703,0.8888888888888888,57.0,36.0,65.1,,0.1557706112248424,,4778.0,73.0,3.0,10.8,0.0,10.8,4.90188637449809
2018-2019,Juventus,1,31.0,28.0,55.9,38.0,418.0,3420.0,38.0,60.7,54.5,42.5,97.1,7.0,8.0,78.0,4.0,926.0,60.7,601.0,191.0,31.8,15.82,5.03,0.1,0.31,18.4,,,,,90,2018-2019,juventus,36.0,16.0,24.944444444444443,27.4375,0.3611111111111111,0.1111111111111111,0.3611111111111111,0.4166666666666667,0.8888888888888888,66.0,44.0,62.6,,0.1500959079283887,,4612.0,76.0,4.0,13.4,0.0,13.4,5.575171717762573
2018-2019,Lazio,0,30.0,27.9,50.8,38.0,418.0,3420.0,38.0,60.4,55.8,44.4,100.2,6.0,6.0,90.0,4.0,912.0,60.4,606.0,182.0,30.0,15.95,4.79,0.08,0.26,18.2,,,,,59,2018-2019,lazio,41.0,17.0,23.87804878048781,26.94117647058824,0.4146341463414634,0.1219512195121951,0.4878048780487805,0.3658536585365853,0.8780487804878049,54.0,35.0,61.5,,0.1474584398976982,,4371.0,89.0,4.0,11.8,0.0,11.8,5.496340245796376
2018-2019,Milan,0,23.0,24.8,54.1,38.0,418.0,3420.0,38.0,48.8,45.7,35.6,81.3,3.0,4.0,82.0,5.0,821.0,48.8,582.0,192.0,33.0,15.32,5.05,0.08,0.25,19.6,,,,,68,2018-2019,milan,36.0,17.0,24.30555555555556,24.625,0.3611111111111111,0.1388888888888889,0.3611111111111111,0.4444444444444444,0.8611111111111112,51.0,35.0,49.2,,0.117866269165247,,4323.0,80.0,5.0,10.2,0.0,10.2,4.785809049049937
2018-2019,Napoli,0,26.0,27.0,59.1,38.0,418.0,3420.0,38.0,61.8,58.8,49.4,108.2,3.0,4.0,75.0,5.0,934.0,61.8,702.0,231.0,32.9,18.47,6.08,0.1,0.3,19.5,,,,,79,2018-2019,napoli,31.0,17.0,24.516129032258064,26.88235294117647,0.3548387096774194,0.2258064516129032,0.3225806451612903,0.4193548387096774,0.7741935483870968,73.0,54.0,62.3,,0.1494881092033699,,5105.0,72.0,5.0,17.0,0.0,17.0,4.7319549711997855
2018-2019,Parma,0,31.0,29.4,37.7,38.0,418.0,3420.0,38.0,40.2,36.3,26.9,63.1,4.0,5.0,84.0,3.0,487.0,40.2,350.0,105.0,30.0,9.21,2.76,0.1,0.34,19.1,,,,,41,2018-2019,parma,38.0,17.0,25.5,29.5625,0.3684210526315789,0.1052631578947368,0.2368421052631578,0.5263157894736842,0.8947368421052632,40.0,22.0,41.5,,0.0994408945686901,,2456.0,82.0,3.0,7.8,0.0,7.8,6.158931111193925
2018-2019,Roma,0,26.0,27.5,51.4,38.0,418.0,3420.0,38.0,64.4,59.6,46.2,105.8,6.0,6.0,90.0,2.0,838.0,64.4,616.0,210.0,34.1,16.21,5.53,0.1,0.28,17.1,,,,,66,2018-2019,roma,35.0,18.0,24.142857142857142,26.72222222222222,0.4857142857142857,0.1142857142857142,0.3142857142857143,0.3714285714285714,0.8857142857142857,65.0,41.0,65.6,,0.1569878749202297,,4180.0,88.0,2.0,11.2,0.0,11.2,5.605369574544295
2018-2019,SPAL,0,28.0,27.8,50.4,38.0,418.0,3420.0,38.0,43.9,37.7,28.2,65.8,7.0,8.0,113.0,3.0,910.0,43.9,454.0,129.0,28.4,11.95,3.39,0.08,0.29,18.2,,,,,42,2018-2019,spal,37.0,16.0,25.16216216216216,27.625,0.3783783783783784,0.1621621621621621,0.3513513513513513,0.4324324324324324,0.8648648648648649,44.0,30.0,44.6,,0.1068661643726205,,3417.0,112.0,3.0,9.2,0.0,9.2,5.3099148011239485
2018-2019,Sampdoria,0,24.0,26.1,54.9,38.0,418.0,3420.0,38.0,50.5,41.8,34.1,75.9,10.0,12.0,92.0,3.0,630.0,50.5,475.0,166.0,34.9,12.5,4.37,0.11,0.3,19.9,,,,,53,2018-2019,sampdoria,34.0,15.0,24.08823529411765,25.8,0.3823529411764705,0.1176470588235294,0.3235294117647059,0.4411764705882353,0.8823529411764706,60.0,41.0,51.4,,0.1231301570401916,,3994.0,89.0,3.0,14.0,0.0,14.0,4.51507674392862
2018-2019,Sassuolo,0,29.0,25.4,53.8,38.0,418.0,3420.0,38.0,48.5,44.6,34.1,78.8,5.0,5.0,90.0,8.0,721.0,48.5,507.0,150.0,29.6,13.34,3.95,0.09,0.3,19.8,,,,,43,2018-2019,sassuolo,32.0,19.0,23.90625,24.789473684210527,0.53125,0.09375,0.3125,0.46875,0.90625,50.0,33.0,49.10000000000001,,0.1179500867476311,,3736.0,87.0,8.0,8.6,0.0,8.6,5.176618493984086
2018-2019,Torino,0,25.0,27.6,51.1,38.0,418.0,3420.0,38.0,46.6,41.9,32.0,73.9,5.0,6.0,89.0,4.0,770.0,46.6,513.0,175.0,34.1,13.5,4.61,0.09,0.26,18.7,,,,,63,2018-2019,torino,31.0,16.0,24.41935483870968,27.0,0.4193548387096774,0.1290322580645161,0.4193548387096774,0.5483870967741935,0.8709677419354839,50.0,31.0,47.2,,0.1130569010485974,,3564.0,88.0,4.0,9.4,0.0,9.4,5.252137301761935
2018-2019,Udinese,0,31.0,25.3,42.6,38.0,418.0,3420.0,38.0,42.5,36.0,27.9,63.9,3.0,8.0,92.0,4.0,713.0,42.5,455.0,119.0,26.2,11.97,3.13,0.07,0.29,20.7,,,,,43,2018-2019,udinese,41.0,16.0,23.48780487804878,25.4,0.4634146341463415,0.1219512195121951,0.3902439024390244,0.4390243902439024,0.8780487804878049,37.0,30.0,43.1,,0.1032252913939006,,2873.0,90.0,4.0,9.4,0.0,9.4,4.422227669509521
2019-2020,Atalanta,0,30.0,27.2,57.2,38.0,418.0,3420.0,38.0,83.5,75.6,58.9,134.5,7.0,10.0,80.0,2.0,978.0,83.5,700.0,256.0,36.6,18.42,6.74,0.13,0.35,17.3,,,,,78,2019-2020,atalanta,36.0,16.0,24.194444444444443,26.666666666666668,0.3888888888888889,0.1111111111111111,0.5277777777777778,0.25,0.8888888888888888,96.0,68.0,85.1,,0.203962610849245,,4699.0,80.0,2.0,20.4,0.0,20.4,4.839241052918729
2019-2020,Bologna,0,31.0,27.2,52.6,38.0,418.0,3420.0,38.0,56.9,52.2,41.3,93.5,5.0,6.0,109.0,7.0,799.0,56.9,549.0,160.0,29.1,14.45,4.21,0.08,0.27,18.8,,,,,47,2019-2020,bologna,38.0,17.0,23.526315789473685,26.294117647058822,0.5526315789473685,0.131578947368421,0.3157894736842105,0.4473684210526316,0.868421052631579,48.0,31.0,57.8,,0.1388051338154067,,4120.0,109.0,7.0,10.4,0.0,10.4,5.740971017337235
2019-2020,Brescia,0,32.0,25.6,40.6,38.0,418.0,3420.0,38.0,43.4,40.2,28.8,69.0,4.0,4.0,95.0,6.0,537.0,43.4,414.0,138.0,33.3,10.89,3.63,0.07,0.22,17.9,,,,,25,2019-2020,brescia,33.0,18.0,24.90909090909091,25.352941176470587,0.3333333333333333,0.1212121212121212,0.3636363636363636,0.4242424242424242,0.8787878787878788,34.0,22.0,44.7,,0.1075380914194065,,3009.0,95.0,6.0,7.2,0.0,7.2,4.83711972900478
2019-2020,Cagliari,0,33.0,27.4,45.7,38.0,418.0,3420.0,38.0,41.8,37.1,32.0,69.0,4.0,6.0,108.0,6.0,662.0,41.8,438.0,136.0,31.1,11.53,3.58,0.11,0.34,19.5,,,,,45,2019-2020,cagliari,40.0,17.0,25.025,27.11764705882353,0.325,0.125,0.375,0.45,0.875,50.0,34.0,42.2,,0.1013502695202006,,3228.0,108.0,6.0,12.0,0.0,12.0,5.558488542022452
2019-2020,Fiorentina,0,33.0,25.1,47.4,38.0,418.0,3420.0,38.0,53.6,45.4,34.5,79.8,9.0,11.0,105.0,5.0,857.0,53.6,538.0,170.0,31.6,14.16,4.47,0.07,0.23,18.2,,,,,49,2019-2020,fiorentina,40.0,15.0,23.425,25.08333333333333,0.55,0.125,0.325,0.45,0.875,48.0,30.0,54.7,,0.131206524346366,,3735.0,105.0,5.0,9.2,0.0,9.2,4.390476289798414
2019-2020,Genoa,0,34.0,26.8,49.5,38.0,418.0,3420.0,38.0,48.7,36.2,27.6,63.7,11.0,16.0,107.0,10.0,583.0,48.7,420.0,140.0,33.3,11.05,3.68,0.08,0.25,19.2,,,,,39,2019-2020,genoa,41.0,20.0,25.70731707317073,27.105263157894736,0.3414634146341463,0.1463414634146341,0.3658536585365853,0.3658536585365853,0.8536585365853658,46.0,28.0,49.4,,0.1186580906883023,,3132.0,107.0,10.0,7.8,0.0,7.8,5.173219028994541
2019-2020,Hellas Verona,0,30.0,26.1,49.8,38.0,418.0,3420.0,38.0,50.5,43.6,34.5,78.1,8.0,9.0,87.0,7.0,728.0,50.5,435.0,146.0,33.6,11.45,3.84,0.09,0.25,17.4,,,,,49,2019-2020,hellas verona,38.0,12.0,24.0,25.58333333333333,0.4210526315789473,0.0789473684210526,0.3947368421052631,0.5789473684210527,0.9210526315789472,45.0,27.0,51.30000000000001,,0.1234987294369399,,3857.0,87.0,7.0,8.0,0.0,8.0,4.753377177817325
2019-2020,Inter,0,29.0,27.7,54.2,38.0,418.0,3420.0,38.0,69.4,60.8,44.0,104.7,10.0,11.0,104.0,6.0,797.0,69.4,607.0,216.0,35.6,15.97,5.68,0.12,0.32,17.6,,,,,82,2019-2020,inter,34.0,16.0,25.823529411764707,27.2,0.2941176470588235,0.1176470588235294,0.4411764705882353,0.2941176470588235,0.8823529411764706,80.0,57.0,70.7,,0.1694134561623046,,4423.0,104.0,6.0,15.0,0.0,15.0,5.7759721114667855
2019-2020,Juventus,1,30.0,28.6,58.1,38.0,418.0,3420.0,38.0,71.1,60.1,45.5,105.6,13.0,14.0,87.0,3.0,879.0,71.1,665.0,224.0,33.7,17.5,5.89,0.09,0.27,19.0,,,,,83,2019-2020,juventus,38.0,15.0,25.84210526315789,27.8,0.3684210526315789,0.1052631578947368,0.3157894736842105,0.4736842105263157,0.8947368421052632,73.0,47.0,71.80000000000001,,0.1718937036150347,,4359.0,87.0,3.0,16.2,0.0,16.2,5.435251881527408
2019-2020,Lazio,0,27.0,27.9,50.4,38.0,418.0,3420.0,38.0,68.0,53.9,42.5,96.4,15.0,18.0,99.0,2.0,935.0,68.0,562.0,204.0,36.3,14.79,5.37,0.11,0.3,18.2,,,,,78,2019-2020,lazio,32.0,16.0,25.25,28.0,0.28125,0.125,0.5,0.25,0.875,77.0,45.0,68.8,,0.1647334255613493,,4261.0,99.0,2.0,19.8,0.0,19.8,5.01610310127101
2019-2020,Lecce,0,30.0,28.7,44.8,38.0,418.0,3420.0,38.0,54.7,43.5,32.6,76.1,11.0,15.0,98.0,5.0,752.0,54.7,513.0,165.0,32.2,13.5,4.34,0.08,0.25,19.6,,,,,35,2019-2020,lecce,45.0,18.0,24.155555555555555,28.0,0.3555555555555555,0.1111111111111111,0.4222222222222222,0.3333333333333333,0.8888888888888888,52.0,30.0,56.4,,0.1353708296663733,,3457.0,98.0,5.0,9.6,0.0,9.6,4.795620898067298
2019-2020,Milan,0,32.0,24.6,54.9,38.0,418.0,3420.0,38.0,62.8,56.0,46.0,101.9,8.0,9.0,97.0,6.0,816.0,62.8,610.0,186.0,30.5,16.05,4.89,0.09,0.28,19.0,,,,,66,2019-2020,milan,37.0,18.0,24.24324324324324,24.61111111111111,0.4054054054054054,0.1351351351351351,0.3243243243243243,0.4054054054054054,0.8648648648648649,60.0,38.0,64.1,,0.1535656294087896,,4235.0,97.0,6.0,12.8,0.0,12.8,5.02441486590675
2019-2020,Napoli,0,25.0,26.9,59.2,38.0,418.0,3420.0,38.0,61.7,57.8,46.8,104.6,5.0,5.0,73.0,2.0,979.0,61.7,683.0,225.0,32.9,17.97,5.92,0.08,0.24,19.0,,,,,62,2019-2020,napoli,33.0,18.0,25.87878787878788,26.5625,0.2121212121212121,0.1515151515151515,0.3333333333333333,0.4242424242424242,0.8484848484848485,60.0,45.0,62.6,,0.1497727091474599,,5011.0,73.0,2.0,12.2,0.0,12.2,4.385755178398412
2019-2020,Parma,0,25.0,28.8,43.8,38.0,418.0,3420.0,38.0,48.4,43.7,33.9,77.6,4.0,6.0,81.0,1.0,673.0,48.4,458.0,145.0,31.7,12.05,3.82,0.11,0.34,19.0,,,,,49,2019-2020,parma,36.0,16.0,26.02777777777778,29.071428571428573,0.3333333333333333,0.1388888888888889,0.2777777777777778,0.4722222222222222,0.8611111111111112,53.0,38.0,48.6,,0.1162864890732174,,3110.0,81.0,1.0,11.6,0.0,11.6,5.347822580191526
2019-2020,Roma,0,31.0,26.9,52.7,38.0,418.0,3420.0,38.0,73.2,62.8,48.6,111.3,12.0,14.0,111.0,7.0,944.0,73.2,630.0,198.0,31.4,16.58,5.21,0.1,0.31,18.7,,,,,70,2019-2020,roma,35.0,18.0,25.0,26.375,0.4,0.1142857142857142,0.3714285714285714,0.3714285714285714,0.8857142857142857,73.0,47.0,74.5,,0.1790243772194484,,4233.0,111.0,7.0,13.0,0.0,13.0,5.08168568604599
2019-2020,SPAL,0,34.0,27.5,46.9,38.0,418.0,3420.0,38.0,40.7,35.2,26.5,61.7,5.0,7.0,98.0,4.0,696.0,40.7,462.0,117.0,25.3,12.16,3.08,0.05,0.19,19.4,,,,,20,2019-2020,spal,40.0,19.0,24.775,27.176470588235293,0.375,0.1,0.475,0.4,0.9,27.0,17.0,41.0,,0.0984052482799082,,3157.0,98.0,4.0,5.6,0.0,5.6,5.586097670063349
2019-2020,Sampdoria,0,31.0,26.0,42.7,38.0,418.0,3420.0,38.0,50.2,40.8,30.8,71.6,9.0,12.0,111.0,7.0,613.0,50.2,549.0,161.0,29.3,14.45,4.24,0.07,0.24,19.4,,,,,42,2019-2020,sampdoria,37.0,16.0,24.24324324324324,25.75,0.3783783783783784,0.1351351351351351,0.3513513513513513,0.4594594594594595,0.8648648648648649,48.0,25.0,50.9,,0.1223198312461616,,3340.0,111.0,7.0,9.6,0.0,9.6,4.675024690400668
2019-2020,Sassuolo,0,31.0,26.4,57.5,38.0,418.0,3420.0,38.0,52.9,48.2,39.2,87.4,5.0,6.0,99.0,3.0,902.0,52.9,547.0,191.0,34.9,14.39,5.03,0.12,0.34,19.8,,,,,51,2019-2020,sassuolo,40.0,19.0,23.65,25.41176470588235,0.475,0.1,0.375,0.375,0.9,69.0,49.0,54.3,,0.1302956781400805,,4067.0,99.0,3.0,16.2,0.0,16.2,5.613856483326289
2019-2020,Torino,0,27.0,27.3,47.4,38.0,418.0,3420.0,38.0,44.8,39.4,30.3,69.6,7.0,8.0,96.0,7.0,843.0,44.8,438.0,144.0,32.9,11.53,3.79,0.08,0.26,18.4,,,,,40,2019-2020,torino,36.0,16.0,23.97222222222222,26.625,0.4722222222222222,0.1111111111111111,0.4722222222222222,0.4166666666666667,0.8888888888888888,44.0,29.0,46.2,,0.1109776603411001,,3265.0,96.0,7.0,10.0,0.0,10.0,5.140795442125448
2019-2020,Udinese,0,25.0,26.5,44.7,38.0,418.0,3420.0,38.0,41.6,41.6,33.5,75.2,0.0,0.0,77.0,3.0,709.0,41.6,469.0,141.0,30.1,12.34,3.71,0.08,0.26,18.5,,,,,45,2019-2020,udinese,34.0,16.0,23.735294117647054,26.3125,0.4117647058823529,0.088235294117647,0.3823529411764705,0.3529411764705882,0.9117647058823528,37.0,26.0,42.5,,0.1020952889363405,,3244.0,77.0,3.0,9.6,0.0,9.6,4.336657164847009
2020-2021,Atalanta,0,30.0,27.3,54.6,38.0,418.0,3420.0,38.0,74.7,69.3,55.5,124.7,6.0,7.0,67.0,3.0,874.0,74.7,614.0,221.0,36.0,16.16,5.82,0.14,0.38,16.6,,,,,78,2020-2021,atalanta,37.0,17.0,24.37837837837838,27.0625,0.2972972972972973,0.1621621621621621,0.4054054054054054,0.3513513513513513,0.8378378378378378,90.0,65.0,75.8,,0.1817842677467491,,5007.0,67.0,3.0,21.0,0.0,21.0,4.37385763721576
2020-2021,Benevento,0,29.0,28.7,42.6,38.0,418.0,3420.0,38.0,40.6,35.0,27.6,62.6,5.0,7.0,95.0,5.0,512.0,40.6,411.0,128.0,31.1,10.82,3.37,0.09,0.27,17.7,,,,,33,2020-2021,benevento,34.0,17.0,26.47058823529412,28.058823529411764,0.2647058823529412,0.1176470588235294,0.3529411764705882,0.5,0.8823529411764706,40.0,26.0,41.0,,0.0982506589983225,,2691.0,95.0,5.0,8.0,0.0,8.0,5.899333779117194
2020-2021,Bologna,0,37.0,27.2,50.8,38.0,418.0,3420.0,38.0,54.6,51.1,39.0,90.1,3.0,4.0,82.0,4.0,707.0,54.6,495.0,175.0,35.4,13.03,4.61,0.09,0.26,18.5,,,,,41,2020-2021,bologna,44.0,17.0,23.272727272727277,26.0625,0.5454545454545454,0.1136363636363636,0.4772727272727273,0.3409090909090909,0.8863636363636364,49.0,38.0,57.5,,0.1381104883907125,,3718.0,82.0,4.0,11.6,0.0,11.6,6.009154397671344
2020-2021,Cagliari,0,32.0,26.5,44.8,38.0,418.0,3420.0,38.0,47.1,43.4,34.0,77.5,4.0,5.0,77.0,3.0,589.0,47.1,429.0,122.0,28.4,11.29,3.21,0.09,0.32,17.4,,,,,37,2020-2021,cagliari,41.0,17.0,24.60975609756097,25.764705882352946,0.3414634146341463,0.0975609756097561,0.4634146341463415,0.4146341463414634,0.902439024390244,43.0,30.0,48.1,,0.1152187799425103,,3034.0,77.0,3.0,9.8,0.0,9.8,4.847050901220699
2020-2021,Crotone,0,31.0,27.8,46.3,38.0,418.0,3420.0,38.0,40.4,33.4,23.9,57.2,9.0,9.0,89.0,4.0,582.0,40.4,353.0,111.0,31.4,9.29,2.92,0.1,0.32,18.8,,,,,23,2020-2021,crotone,40.0,17.0,25.1,27.0,0.375,0.1,0.425,0.4,0.9,44.0,27.0,41.0,,0.0984919257974109,,3005.0,89.0,4.0,10.6,0.0,10.6,5.669531704081894
2020-2021,Fiorentina,0,30.0,26.6,46.3,38.0,418.0,3420.0,38.0,44.9,40.2,31.6,71.8,6.0,6.0,86.0,5.0,637.0,44.9,366.0,115.0,31.4,9.63,3.03,0.1,0.33,16.9,,,,,40,2020-2021,fiorentina,41.0,14.0,24.73170731707317,25.928571428571427,0.4390243902439024,0.1219512195121951,0.4146341463414634,0.3170731707317073,0.8780487804878049,44.0,31.0,45.3,,0.1086417779198976,,3335.0,86.0,5.0,10.2,0.0,10.2,5.513730090618792
2020-2021,Genoa,0,34.0,28.3,44.8,38.0,418.0,3420.0,38.0,38.8,35.6,26.4,62.1,4.0,4.0,87.0,2.0,523.0,38.8,338.0,120.0,35.5,8.89,3.16,0.12,0.35,18.0,,,,,42,2020-2021,genoa,44.0,21.0,25.613636363636363,27.55,0.3636363636363636,0.1136363636363636,0.4090909090909091,0.4772727272727273,0.8863636363636364,46.0,32.0,39.4,,0.0942809284517827,,2843.0,87.0,2.0,9.4,0.0,9.4,5.3752919189129305
2020-2021,Hellas Verona,0,32.0,26.2,49.8,38.0,418.0,3420.0,38.0,45.3,43.0,33.5,76.5,3.0,3.0,91.0,1.0,599.0,45.3,400.0,118.0,29.5,10.53,3.11,0.09,0.3,16.2,,,,,45,2020-2021,hellas verona,44.0,16.0,23.477272727272727,26.125,0.4772727272727273,0.0909090909090909,0.4545454545454545,0.3863636363636363,0.9090909090909092,38.0,30.0,46.1,,0.1102900130253329,,3563.0,91.0,1.0,9.6,0.0,9.6,4.692837869853088
2020-2021,Inter,1,25.0,27.7,52.5,38.0,418.0,3420.0,38.0,74.2,67.2,52.5,119.8,8.0,9.0,61.0,2.0,766.0,74.2,543.0,194.0,35.7,14.29,5.11,0.14,0.39,16.3,,,,,91,2020-2021,inter,34.0,16.0,25.676470588235293,27.75,0.3529411764705882,0.1176470588235294,0.4117647058823529,0.3823529411764705,0.8823529411764706,84.0,62.0,75.9,,0.181607911947679,,4168.0,61.0,2.0,19.0,0.0,19.0,5.927443049508729
2020-2021,Juventus,0,30.0,27.7,56.9,38.0,418.0,3420.0,38.0,74.4,67.0,55.1,122.1,8.0,10.0,80.0,6.0,949.0,74.4,585.0,206.0,35.2,15.39,5.42,0.12,0.33,16.8,,,,,78,2020-2021,juventus,42.0,18.0,24.142857142857142,27.0,0.5476190476190477,0.119047619047619,0.3809523809523809,0.4761904761904761,0.8809523809523809,76.0,59.0,77.3,,0.1857676902536715,,4473.0,80.0,6.0,17.2,0.0,17.2,5.706527834884676
2020-2021,Lazio,0,30.0,29.4,53.0,38.0,418.0,3420.0,38.0,58.2,50.7,39.6,90.2,6.0,10.0,107.0,5.0,785.0,58.2,514.0,175.0,34.0,13.53,4.61,0.1,0.3,17.3,,,,,68,2020-2021,lazio,42.0,14.0,24.857142857142858,28.83333333333333,0.3333333333333333,0.119047619047619,0.4761904761904761,0.3095238095238095,0.8809523809523809,59.0,40.0,59.0,,0.1412572158229363,,4150.0,107.0,5.0,14.6,0.0,14.6,5.4215983088934685
2020-2021,Milan,0,29.0,24.4,51.7,38.0,418.0,3420.0,38.0,70.7,56.0,43.9,99.8,15.0,20.0,83.0,4.0,784.0,70.7,537.0,184.0,34.3,14.13,4.84,0.11,0.31,18.4,,,,,79,2020-2021,milan,41.0,17.0,23.07317073170732,24.125,0.5853658536585366,0.1219512195121951,0.3658536585365853,0.3170731707317073,0.8780487804878049,72.0,47.0,72.7,,0.174419534561352,,3741.0,83.0,4.0,14.8,0.0,14.8,5.00195083893494
2020-2021,Napoli,0,25.0,27.1,55.1,38.0,418.0,3420.0,38.0,67.7,61.4,46.9,108.3,7.0,8.0,76.0,3.0,884.0,67.7,637.0,217.0,34.1,16.76,5.71,0.12,0.35,18.1,,,,,77,2020-2021,napoli,32.0,18.0,25.09375,26.88888888888889,0.25,0.125,0.34375,0.375,0.875,83.0,56.0,69.0,,0.1653134566750964,,4286.0,76.0,3.0,17.8,0.0,17.8,4.602659644863132
2020-2021,Parma,0,42.0,28.0,47.8,38.0,418.0,3420.0,38.0,42.5,38.6,30.5,69.0,5.0,5.0,91.0,1.0,607.0,42.5,392.0,123.0,31.4,10.32,3.24,0.09,0.28,18.1,,,,,20,2020-2021,parma,51.0,17.0,24.33333333333333,28.0,0.4509803921568627,0.0980392156862745,0.392156862745098,0.4117647058823529,0.9019607843137256,39.0,26.0,43.0,,0.1029118468288791,,3232.0,91.0,1.0,7.0,0.0,7.0,5.746883213244086
2020-2021,Roma,0,31.0,26.7,52.2,38.0,418.0,3420.0,38.0,65.3,59.0,48.2,107.2,7.0,8.0,91.0,3.0,863.0,65.3,537.0,191.0,35.6,14.13,5.03,0.11,0.31,16.4,,,,,62,2020-2021,roma,41.0,17.0,24.463414634146343,26.94117647058824,0.4390243902439024,0.1463414634146341,0.3414634146341463,0.4878048780487805,0.8536585365853658,67.0,51.0,66.1,,0.1583781481284276,,4017.0,91.0,3.0,14.2,0.0,14.2,5.766704262295795
2020-2021,Sampdoria,0,27.0,27.9,45.2,38.0,418.0,3420.0,38.0,45.4,41.1,31.9,73.0,5.0,6.0,83.0,3.0,588.0,45.4,422.0,134.0,31.8,11.11,3.53,0.11,0.35,17.5,,,,,52,2020-2021,sampdoria,34.0,18.0,25.529411764705884,27.5625,0.2352941176470588,0.1176470588235294,0.2941176470588235,0.4117647058823529,0.8823529411764706,52.0,37.0,46.60000000000001,,0.11173273657289,,3311.0,83.0,3.0,10.0,0.0,10.0,4.487256664240022
2020-2021,Sassuolo,0,28.0,26.5,60.3,38.0,418.0,3420.0,38.0,58.4,47.7,34.0,81.8,13.0,14.0,79.0,4.0,770.0,58.4,516.0,164.0,31.8,13.58,4.32,0.09,0.29,18.7,,,,,62,2020-2021,sassuolo,38.0,18.0,23.973684210526315,25.33333333333333,0.5,0.1052631578947368,0.3157894736842105,0.4473684210526316,0.8947368421052632,61.0,36.0,59.39999999999999,,0.1426132422771167,,4249.0,79.0,4.0,12.4,0.0,12.4,5.744500740921412
2020-2021,Spezia,0,35.0,25.2,51.9,38.0,418.0,3420.0,38.0,46.5,42.6,31.1,73.7,4.0,5.0,100.0,5.0,625.0,46.5,382.0,130.0,34.0,10.05,3.42,0.13,0.37,16.8,,,,,39,2020-2021,spezia,39.0,18.0,24.71794871794872,24.27777777777778,0.3333333333333333,0.1282051282051282,0.358974358974359,0.3076923076923077,0.8717948717948718,52.0,37.0,48.39999999999999,,0.1162561050468387,,3390.0,100.0,5.0,9.0,0.0,9.0,4.701336416654748
2020-2021,Torino,0,29.0,26.9,47.3,38.0,418.0,3420.0,38.0,50.0,45.3,32.2,77.5,5.0,6.0,78.0,4.0,617.0,50.0,457.0,144.0,31.5,12.03,3.79,0.1,0.31,17.5,,,,,37,2020-2021,torino,40.0,18.0,24.475,26.5,0.3,0.125,0.3,0.45,0.875,49.0,28.0,50.5,,0.121080533873245,,2880.0,78.0,4.0,8.8,0.0,8.8,4.877933042717045
2020-2021,Udinese,0,33.0,27.2,46.3,38.0,418.0,3420.0,38.0,45.7,42.9,30.0,72.9,4.0,4.0,65.0,2.0,672.0,45.7,410.0,125.0,30.5,10.79,3.29,0.09,0.29,18.1,,,,,40,2020-2021,udinese,41.0,14.0,24.853658536585368,26.785714285714285,0.3170731707317073,0.1463414634146341,0.2926829268292683,0.4634146341463415,0.8536585365853658,40.0,30.0,47.2,,0.1129697098635747,,3474.0,65.0,2.0,9.2,0.0,9.2,5.1456825378649045
2021-2022,Atalanta,0,32.0,27.5,55.0,38.0,418.0,3420.0,38.0,62.4,58.1,48.5,106.6,5.0,6.0,87.0,2.0,796.0,62.4,598.0,167.0,27.9,15.74,4.39,0.1,0.34,16.5,,,,,59,2021-2022,atalanta,43.0,17.0,23.58139534883721,27.4375,0.4418604651162791,0.1395348837209302,0.3720930232558139,0.5581395348837209,0.8604651162790697,62.0,48.0,63.6,,0.1523110082222399,,4502.0,87.0,2.0,13.6,0.0,13.6,4.792019944605997
2021-2022,Bologna,0,36.0,26.6,50.6,38.0,418.0,3420.0,38.0,44.9,41.0,33.6,74.6,4.0,5.0,92.0,7.0,540.0,44.9,434.0,143.0,32.9,11.42,3.76,0.09,0.27,18.1,,,,,46,2021-2022,bologna,42.0,14.0,23.0,26.214285714285715,0.5714285714285714,0.119047619047619,0.4523809523809524,0.3333333333333333,0.8809523809523809,43.0,34.0,45.60000000000001,,0.1097062204282392,,3080.0,92.0,7.0,9.6,0.0,9.6,5.351088332429526
