Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Enzo Adeagbo,ch SUI,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bobby Adekanye,nl NED,"FW,MF",21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marco Alia,al ALB,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Szymon Czyż,pl POL,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Damiano Franco,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessio Furlanetto,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sofian Kiyine,ma MAR,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jordan Lukaku,be BEL,"DF,MF",26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Angelo Ndrecka,al ALB,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mattia Novella,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriel Pereira,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Florent Shehu,ch SUI,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.4,38,418,3420.0,38.0,59.0,40.0,99.0,53.0,6.0,10.0,107.0,5.0,58.2,50.7,39.6,90.2,785.0,1688.0,1677.0,1.55,1.05,2.61,1.39,2.45,1.53,1.04,2.57,1.33,2.37,
Opponent Total,,,26.9,38,418,3420.0,38.0,53.0,33.0,86.0,43.0,10.0,10.0,87.0,3.0,47.3,38.9,28.6,67.5,715.0,1325.0,1321.0,1.39,0.87,2.26,1.13,2.0,1.24,0.75,2.0,1.02,1.78,
