Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Gianluca Frabotta,it ITA,"DF,MF",21.0,15,8,689.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.9,1.2,14.0,32.0,65.0,0.0,0.13,0.13,0.0,0.13,0.03,0.12,0.15,0.03,0.15,Matches
Manolo Portanova,it ITA,MF,20.0,2,1,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.78,0.78,Matches
Douglas Costa,br BRA,"MF,FW",29.0,2,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches
Mattia De Sciglio,it ITA,DF,27.0,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Carlo Pinsoglio,it ITA,GK,30.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolò Fagioli,it ITA,MF,19.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Di Pardo,it ITA,"FW,DF",21.0,4,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches
Félix Correia,pt POR,MF,19.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Radu Drăgușin,ro ROU,DF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giacomo Vrioni,al ALB,FW,21.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,6.52,0.0,6.52,Matches
Marley Aké,fr FRA,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Riccardo Capellini,it ITA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cosimo Marco Da Graca,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Davide De Marino,it ITA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Giovanni Garofani,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Franco Israel,uy URU,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alejandro Marqués,ve VEN,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Hans Nicolussi Caviglia,it ITA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Daouda Peeters,be BEL,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Hamza Rafia,tn TUN,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filippo Ranocchia,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Daniele Rugani,it ITA,DF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.7,38,418,3420.0,38.0,76.0,59.0,135.0,68.0,8.0,10.0,80.0,6.0,74.4,67.0,55.1,122.1,949.0,1768.0,1756.0,2.0,1.55,3.55,1.79,3.34,1.96,1.45,3.41,1.76,3.21,
Opponent Total,,,27.0,38,418,3420.0,38.0,36.0,21.0,57.0,30.0,6.0,9.0,85.0,2.0,39.4,32.3,25.0,57.3,690.0,1355.0,1351.0,0.95,0.55,1.5,0.79,1.34,1.04,0.66,1.69,0.85,1.51,
