Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Keita Baldé,sn SEN,FW,25.0,25,12,1197.0,13.3,7.0,1.0,8.0,7.0,0.0,0.0,4.0,1.0,5.7,5.7,2.4,8.1,40.0,26.0,110.0,0.53,0.08,0.6,0.53,0.6,0.42,0.18,0.61,0.42,0.61,Matches
Valerio Verre,it ITA,"FW,MF",26.0,27,12,998.0,11.1,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.9,1.9,1.6,3.6,32.0,70.0,82.0,0.27,0.27,0.54,0.27,0.54,0.17,0.15,0.32,0.17,0.32,Matches
Alex Ferrari,it ITA,DF,26.0,12,11,880.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,32.0,8.0,0.0,0.1,0.1,0.0,0.1,0.0,0.11,0.11,0.0,0.11,Matches
Gastón Ramírez,uy URU,"FW,MF",29.0,25,10,969.0,10.8,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,2.2,3.1,16.0,58.0,56.0,0.0,0.37,0.37,0.0,0.37,0.08,0.21,0.29,0.08,0.29,Matches
Manolo Gabbiadini,it ITA,FW,28.0,16,10,870.0,9.7,3.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,2.8,2.0,1.8,3.9,11.0,27.0,38.0,0.31,0.21,0.52,0.21,0.41,0.29,0.19,0.48,0.21,0.4,Matches
Antonino La Gumina,it ITA,FW,24.0,9,4,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,5.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.19,0.18,0.19,Matches
Mehdi Léris,dz ALG,"DF,MF",22.0,20,3,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,17.0,19.0,36.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches
Federico Bonazzoli,it ITA,FW,23.0,2,2,131.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.8,5.0,3.0,7.0,0.0,0.69,0.69,0.0,0.69,0.14,0.37,0.52,0.14,0.52,Matches
Ernesto Torregrossa,ve VEN,FW,28.0,6,1,170.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,3.0,3.0,14.0,0.53,0.0,0.53,0.53,0.53,0.21,0.12,0.33,0.21,0.33,Matches
Karlo Letica,hr CRO,GK,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vasco Regini,it ITA,DF,29.0,3,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Fabio Depaoli,it ITA,MF,23.0,2,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.19,0.12,0.19,Matches
Kristoffer Askildsen,no NOR,MF,19.0,6,0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Antonio Palumbo,it ITA,MF,23.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.46,0.46,Matches
Lorenzo Avogadri,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Capezzi,it ITA,MF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Julian Chabot,de GER,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nik Prelec,si SVN,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nicola Ravaglia,it ITA,GK,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kaique Rocha,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ronaldo Vieira,eng ENG,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.9,38,418,3420.0,38.0,52.0,37.0,89.0,47.0,5.0,6.0,83.0,3.0,45.4,41.1,31.9,73.0,588.0,1370.0,1353.0,1.37,0.97,2.34,1.24,2.21,1.2,0.84,2.04,1.08,1.92,
Opponent Total,,,27.1,38,418,3420.0,38.0,53.0,35.0,88.0,46.0,7.0,9.0,77.0,1.0,56.1,49.2,35.8,85.0,732.0,1638.0,1624.0,1.39,0.92,2.32,1.21,2.13,1.48,0.94,2.42,1.29,2.24,
