Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Luca Caldirola,it ITA,DF,29.0,25,17,1572.0,17.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.9,0.9,0.2,1.1,18.0,48.0,6.0,0.11,0.0,0.11,0.11,0.11,0.05,0.01,0.06,0.05,0.06,Matches
Fabio Depaoli,it ITA,DF,23.0,15,14,1120.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.4,0.7,4.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
Bryan Dabo,bf BFA,MF,28.0,25,12,1117.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.3,1.1,25.0,60.0,44.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches
Nicolas Viola,it ITA,MF,30.0,17,12,1036.0,11.5,5.0,2.0,7.0,1.0,4.0,4.0,1.0,0.0,3.8,0.6,1.7,2.4,10.0,41.0,13.0,0.43,0.17,0.61,0.09,0.26,0.33,0.15,0.48,0.06,0.21,Matches
Daam Foulon,be BEL,DF,21.0,23,11,1021.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2,0.2,16.0,36.0,20.0,0.0,0.09,0.09,0.0,0.09,0.0,0.01,0.02,0.0,0.02,Matches
Marco Sau,it ITA,"MF,FW",32.0,24,9,785.0,8.7,4.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,2.4,1.6,1.8,3.4,13.0,17.0,58.0,0.46,0.23,0.69,0.34,0.57,0.28,0.21,0.48,0.19,0.39,Matches
Adolfo Gaich,ar ARG,FW,21.0,15,9,768.0,8.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.8,2.8,0.4,3.1,10.0,4.0,54.0,0.23,0.0,0.23,0.23,0.23,0.33,0.04,0.37,0.33,0.37,Matches
Iago Falque,es ESP,"MF,FW",30.0,11,4,358.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.2,1.7,16.0,26.0,31.0,0.25,0.25,0.5,0.25,0.5,0.11,0.31,0.42,0.11,0.42,Matches
Gabriele Moncini,it ITA,"FW,MF",24.0,10,4,357.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,3.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.18,0.04,0.22,0.18,0.22,Matches
Andrés Tello,co COL,"DF,MF",23.0,17,2,413.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.0,0.4,12.0,20.0,17.0,0.22,0.0,0.22,0.22,0.22,0.07,0.01,0.08,0.07,0.08,Matches
Christian Maggio,it ITA,DF,38.0,8,2,297.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Giuseppe Di Serio,it ITA,"FW,MF",19.0,16,1,292.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.7,9.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.21,0.2,0.21,Matches
Niccolò Manfredini,it ITA,GK,32.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Christian Pastina,it ITA,DF,19.0,3,0,121.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,3.0,4.0,1.0,0.0,0.74,0.74,0.0,0.74,0.0,0.31,0.31,0.0,0.31,Matches
Lorenzo Del Pinto,it ITA,MF,30.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Siriki Sanogo,ci CIV,MF,18.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Amadou Diambo,gh GHA,FW,19.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Basit Abdallah,gh GHA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pier Graziano Gori,it ITA,GK,40.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Igor Lucatelli,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Davide Masella,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dejan Vokič,si SVN,DF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.7,38,418,3420.0,38.0,40.0,26.0,66.0,35.0,5.0,7.0,95.0,5.0,40.6,35.0,27.6,62.6,512.0,1096.0,1083.0,1.05,0.68,1.74,0.92,1.61,1.07,0.73,1.79,0.92,1.65,
Opponent Total,,,27.2,38,418,3420.0,38.0,69.0,52.0,121.0,65.0,4.0,5.0,76.0,6.0,64.3,60.5,46.2,106.7,862.0,1804.0,1789.0,1.82,1.37,3.18,1.71,3.08,1.69,1.22,2.91,1.59,2.81,
