Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Juraj Kucka,sk SVK,MF,28.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giuseppe Panico,it ITA,FW,18.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aníbal,pt POR,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Raúl Asencio,es ESP,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Mattia Cella,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Francesco Corsinelli,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Samuel Delli Carri,ch SUI,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Antonio Donnarumma,it ITA,GK,25.0,0,0,,,,,,,,,,,,,,,,Matches
Paolo Ghiglione,it ITA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Gomes,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Andrea Gulli,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Mario Ierardi,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Paolo Parente,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Simone Ricozzi,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Paolo Scannapieco,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Daniele Sommariva,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Samir Ujkani,xk KVX,GK,27.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.7,38,418,3420.0,38.0,44.0,35.0,79.0,40.0,4.0,4.0,91.0,0.0,1.16,0.92,2.08,1.05,1.97,
Opponent Total,,,27.3,38,418,3420.0,38.0,45.0,30.0,75.0,44.0,1.0,2.0,105.0,8.0,1.18,0.79,1.97,1.16,1.95,
