Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Santiago Gentiletti,ar ARG,DF,30.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sergej Milinković-Savić,rs SRB,MF,20.0,25,17,1642.0,18.2,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches
Abdoulay Konko,fr FRA,"DF,MF",31.0,18,17,1529.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Danilo Cataldi,it ITA,MF,20.0,20,16,1346.0,15.0,1.0,3.0,4.0,1.0,0.0,0.0,10.0,1.0,0.07,0.2,0.27,0.07,0.27,Matches
Filip Đorđević,rs SRB,FW,27.0,27,16,1292.0,14.4,3.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,0.21,0.14,0.35,0.21,0.35,Matches
Keita Baldé,sn SEN,"FW,MF",20.0,31,15,1777.0,19.7,4.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,0.2,0.1,0.3,0.2,0.3,Matches
Miroslav Klose,de GER,FW,37.0,24,14,1357.0,15.1,7.0,7.0,14.0,6.0,1.0,1.0,3.0,0.0,0.46,0.46,0.93,0.4,0.86,Matches
Ogenyi Onazi,ng NGA,MF,22.0,15,14,1181.0,13.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.08,0.08,0.15,0.08,0.15,Matches
Ștefan Radu,ro ROU,DF,28.0,13,13,1089.0,12.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches
Milan Biševac,rs SRB,DF,31.0,11,11,907.0,10.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Etrit Berisha,al ALB,GK,26.0,11,9,873.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Matri,it ITA,FW,30.0,19,7,816.0,9.1,4.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,0.44,0.11,0.55,0.44,0.55,Matches
Ricardo Kishna,nl NED,"FW,MF",20.0,11,7,558.0,6.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches
Patric,es ESP,DF,22.0,9,6,583.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Stefano Mauri,it ITA,"FW,MF",35.0,12,6,505.0,5.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.36,0.18,0.36,Matches
Edson Braafheid,nl NED,DF,32.0,5,3,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Stefan de Vrij,nl NED,DF,23.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ravel Morrison,jm JAM,MF,22.0,4,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Germoni,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Guido Guerrieri,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Chris Ikonomidis,au AUS,"FW,MF",20.0,0,0,,,,,,,,,,,,,,,,Matches
Kristjan Matosevic,si SVN,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Simone Mattia,it ITA,DF,24.0,0,0,,,,,,,,,,,,,,,,Matches
Alessandro Murgia,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Simone Palombi,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Franjo Prce,hr CRO,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Alessandro Rossi,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Moustapha Seck,sn SEN,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.6,38,418,3420.0,38.0,52.0,31.0,83.0,43.0,9.0,11.0,107.0,0.0,1.37,0.82,2.18,1.13,1.95,
Opponent Total,,,27.1,38,418,3420.0,38.0,50.0,26.0,76.0,46.0,4.0,8.0,82.0,7.0,1.32,0.68,2.0,1.21,1.89,
