Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,source_file,B365H,B365D,B365A,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,Bb1X2,B365>2.5,B365<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,imp_H,imp_D,imp_A,imp_over2_5,imp_under2_5,spread_max_avg_H,bookies_count,market_raw_sum,market_vig,imp_B365_H,imp_B365_D,imp_B365_A,imp_imp_diff_H,imp_imp_diff_D,imp_imp_diff_A,odds_spread_H,odds_spread_D,odds_spread_A,has_bookies_1x2
I1,2019-05-04,,Chievo,Spal,0,4,A,8,14,3,8,13,12,1,5,3,0,0,0,I7.csv,3.2,3.1,2.45,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.2995464405442714,0.3092092289489253,0.39124433050680335,,,,,,,True
I1,2019-05-04,,Udinese,Inter,0,0,D,3,11,3,4,19,11,2,9,1,3,0,0,I7.csv,5.25,3.8,1.66,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.1803677122351528,0.24919223400909268,0.5704400537557545,,,,,,,True
I1,2019-05-05,,Sassuolo,Frosinone,2,2,D,14,5,5,3,14,19,8,1,2,3,0,0,I7.csv,1.66,3.8,5.25,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.5704400537557545,0.24919223400909268,0.1803677122351528,,,,,,,True
I1,2019-05-05,,Parma,Sampdoria,3,3,D,9,14,6,10,14,7,2,2,4,3,1,1,I7.csv,3.0,3.2,2.45,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.3162565550625252,0.2964905203711174,0.3872529245663574,,,,,,,True
I1,2019-05-05,,Napoli,Cagliari,2,1,H,17,4,8,2,11,12,6,2,2,3,0,1,I7.csv,1.25,6.25,11.0,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.7612456747404844,0.1522491349480969,0.08650519031141868,,,,,,,True
I1,2019-05-05,,Lazio,Atalanta,1,3,A,7,10,5,6,15,11,2,5,4,3,0,0,I7.csv,2.15,3.6,3.25,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.4427206508371961,0.2644026109166588,0.29287673824614513,,,,,,,True
I1,2019-05-05,,Empoli,Fiorentina,1,0,H,6,20,4,11,15,17,4,7,3,1,0,1,I7.csv,2.3,3.6,3.0,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.41570438799076215,0.2655889145496536,0.3187066974595843,,,,,,,True
I1,2019-05-05,,Genoa,Roma,1,1,D,13,11,6,5,14,11,4,7,1,2,0,0,I7.csv,3.75,3.6,2.0,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.2553191489361702,0.26595744680851063,0.4787234042553191,,,,,,,True
I1,2019-05-06,,Milan,Bologna,2,1,H,13,14,5,7,9,20,5,10,3,5,1,2,I7.csv,1.65,3.75,5.5,,,,,,,34.0,,,,,,,,,,,,,,34.0,,,0.5747126436781609,0.2528735632183908,0.17241379310344826,,,,,,,True
I1,2019-05-11,,Atalanta,Genoa,2,1,H,8,13,4,3,14,21,0,4,1,3,0,0,I7.csv,1.5,4.2,7.0,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.6363636363636365,0.2272727272727273,0.13636363636363638,,,,,,,True
I1,2019-05-11,,Cagliari,Lazio,1,2,A,14,10,6,5,11,13,4,2,2,4,0,0,I7.csv,3.75,3.6,1.95,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.2522231204527081,0.26273241713823764,0.48504446240905413,,,,,,,True
I1,2019-05-11,,Fiorentina,Milan,0,1,A,8,10,3,5,15,8,5,6,2,1,0,0,I7.csv,3.0,3.3,2.37,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.31496919173613624,0.286335628851033,0.39869517941283067,,,,,,,True
I1,2019-05-12,,Torino,Sassuolo,3,2,H,17,7,11,3,15,17,11,1,1,5,0,1,I7.csv,1.53,4.5,5.75,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.6226312939902545,0.21169463995668653,0.16567406605305904,,,,,,,True
I1,2019-05-12,,Spal,Napoli,1,2,A,10,17,5,8,11,20,1,12,2,1,0,0,I7.csv,5.75,4.33,1.53,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.1643084432253056,0.21819250543776147,0.6174990513369328,,,,,,,True
I1,2019-05-12,,Roma,Juventus,2,0,H,9,5,4,4,8,7,3,3,3,1,0,0,I7.csv,2.5,3.5,2.75,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.38118811881188125,0.2722772277227723,0.34653465346534656,,,,,,,True
I1,2019-05-12,,Frosinone,Udinese,1,3,A,13,11,5,8,15,17,14,10,2,3,0,0,I7.csv,5.0,3.6,1.75,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.19062027231467474,0.264750378214826,0.5446293494704992,,,,,,,True
I1,2019-05-12,,Sampdoria,Empoli,1,2,A,11,5,7,4,10,15,8,2,2,1,0,0,I7.csv,2.37,3.6,2.87,,,,,,,35.0,,,,,,,,,,,,,,35.0,,,0.4025574789896322,0.2650170070015079,0.33242551400886,,,,,,,True
I1,2019-05-13,,Bologna,Parma,4,1,H,15,3,10,1,9,15,13,3,1,6,0,1,I7.csv,1.83,3.25,5.0,,,,,,,34.0,,,,,,,,,,,,,,34.0,,,0.5183826461440306,0.2918893053672542,0.18972804848871525,,,,,,,True
I1,2019-05-13,,Inter,Chievo,2,0,H,16,3,11,0,10,17,17,0,2,3,0,1,I7.csv,1.14,8.0,19.0,,,,,,,34.0,,,,,,,,,,,,,,34.0,,,0.8316008316008316,0.1185031185031185,0.04989604989604989,,,,,,,True
I1,2019-05-18,,Genoa,Cagliari,1,1,D,16,4,9,3,13,21,11,3,2,1,1,0,I7.csv,1.55,4.0,6.5,,,,,,,39.0,,,,,,,,,,,,,,39.0,,,0.6150206978119456,0.23832052040212892,0.1466587817859255,,,,,,,True
I1,2019-05-18,,Sassuolo,Roma,0,0,D,9,17,3,6,10,10,5,5,2,4,0,0,I7.csv,5.75,5.0,1.45,,,,,,,39.0,,,,,,,,,,,,,,39.0,,,0.16351846630955735,0.18804623625599096,0.6484352974344516,,,,,,,True
I1,2019-05-18,,Udinese,Spal,3,2,H,10,12,4,5,17,13,8,6,4,4,0,0,I7.csv,1.53,4.2,6.0,,,,,,,39.0,,,,,,,,,,,,,,39.0,,,0.6175562417291575,0.22496691662990734,0.15747684164093514,,,,,,,True
I1,2019-05-19,,Juventus,Atalanta,1,1,D,11,11,4,7,15,14,5,8,3,1,1,0,I7.csv,2.45,3.0,3.25,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.38902743142144636,0.31770573566084787,0.2932668329177058,,,,,,,True
I1,2019-05-19,,Chievo,Sampdoria,0,0,D,4,9,1,6,13,9,4,7,3,0,1,0,I7.csv,3.8,3.8,1.9,,,,,,,39.0,,,,,,,,,,,,,,39.0,,,0.25,0.25,0.5,,,,,,,True
I1,2019-05-19,,Empoli,Torino,4,1,H,11,10,9,6,12,19,7,3,1,1,0,0,I7.csv,2.55,3.5,2.62,,,,,,,39.0,,,,,,,,,,,,,,39.0,,,0.3701162415240556,0.269656118824669,0.3602276396512754,,,,,,,True
I1,2019-05-19,,Milan,Frosinone,2,0,H,9,6,3,2,13,7,5,7,1,0,0,0,I7.csv,1.14,9.0,17.0,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.8377135348226018,0.10611038107752954,0.05617608409986859,,,,,,,True
I1,2019-05-19,,Napoli,Inter,4,1,H,14,10,6,7,8,10,3,12,3,1,0,0,I7.csv,2.45,3.5,2.75,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.38596491228070173,0.27017543859649124,0.34385964912280703,,,,,,,True
I1,2019-05-19,,Parma,Fiorentina,1,0,H,9,12,5,6,15,22,3,7,0,1,0,0,I7.csv,3.1,3.2,2.37,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.305178866041608,0.29564202647780774,0.39917910748058427,,,,,,,True
I1,2019-05-20,,Lazio,Bologna,3,3,D,10,13,5,6,11,11,4,6,2,1,0,0,I7.csv,2.1,3.25,3.8,,,,,,,37.0,,,,,,,,,,,,,,37.0,,,0.45479653839071993,0.29386853249861905,0.251334929110661,,,,,,,True
I1,2019-05-25,,Frosinone,Chievo,0,0,D,10,2,5,2,15,18,8,2,2,2,0,0,I7.csv,2.2,3.8,3.0,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.4324734446130501,0.2503793626707132,0.31714719271623676,,,,,,,True
I1,2019-05-25,,Bologna,Napoli,3,2,H,10,15,5,8,11,8,5,8,0,1,0,0,I7.csv,4.2,4.2,1.75,,,,,,,37.0,,,,,,,,,,,,,,37.0,,,0.2272727272727273,0.2272727272727273,0.5454545454545455,,,,,,,True
I1,2019-05-26,,Sampdoria,Juventus,2,0,H,10,6,3,1,6,12,7,6,0,2,0,0,I7.csv,3.8,3.8,1.85,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.24666666666666667,0.24666666666666667,0.5066666666666666,,,,,,,True
I1,2019-05-26,,Spal,Milan,2,3,A,7,16,4,8,17,13,8,4,2,2,0,0,I7.csv,6.5,4.75,1.44,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.14530005310674457,0.19883165161975572,0.6558682952734998,,,,,,,True
I1,2019-05-26,,Torino,Lazio,3,1,H,9,9,7,4,9,10,5,5,0,1,0,0,I7.csv,2.15,3.75,3.0,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.43668122270742354,0.25036390101892286,0.31295487627365354,,,,,,,True
I1,2019-05-26,,Roma,Parma,2,1,H,16,9,8,5,13,8,13,8,2,1,0,0,I7.csv,1.18,7.0,13.0,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.794066317626527,0.1338568935427574,0.07207678883071553,,,,,,,True
I1,2019-05-26,,Atalanta,Sassuolo,3,1,H,13,4,5,3,10,15,7,4,2,4,0,2,I7.csv,1.2,7.0,11.0,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.7809330628803246,0.13387423935091278,0.08519269776876268,,,,,,,True
I1,2019-05-26,,Fiorentina,Genoa,0,0,D,5,2,5,1,12,9,4,1,1,2,0,0,I7.csv,2.37,2.4,4.33,,,,,,,36.0,,,,,,,,,,,,,,36.0,,,0.3945015773229924,0.38957030760645506,0.21592811507055243,,,,,,,True
I1,2019-05-26,,Cagliari,Udinese,1,2,A,12,9,5,5,17,12,12,3,2,2,0,0,I7.csv,2.25,3.5,3.0,,,,,,,37.0,,,,,,,,,,,,,,37.0,,,0.417910447761194,0.26865671641791045,0.3134328358208955,,,,,,,True
I1,2019-05-26,,Inter,Empoli,2,1,H,20,9,15,5,11,9,8,2,4,2,1,1,I7.csv,1.36,5.0,8.0,,,,,,,38.0,,,,,,,,,,,,,,38.0,,,0.6934812760055478,0.18862690707350901,0.11789181692094314,,,,,,,True
I1,2019-08-24,17:00,Parma,Juventus,0,1,A,5,9,4,4,12,14,5,8,2,3,0,0,I6.csv,9.0,5.25,1.33,12.0,5.5,1.35,10.41,5.13,1.31,,1.72,2.1,1.74,2.09,1.5,1.94,1.99,0.0911094932667396,0.18488300680443653,0.7240074999288238,0.5813953488372093,0.4761904761904761,1.59,,1.0543520318518784,0.054352031851878424,0.10547184773988898,0.18080888183980967,0.7137192704203014,-0.014362354473149375,0.004074124964626863,0.010288229508522484,1.5899999999999999,0.3700000000000001,0.040000000000000036,False
I1,2019-08-24,19:45,Fiorentina,Napoli,3,4,A,10,8,6,6,21,16,4,5,2,4,0,0,I6.csv,4.75,3.75,1.72,5.12,3.85,1.81,4.73,3.67,1.76,,1.8,2.0,1.78,2.04,0.75,1.9,2.03,0.20095137058964443,0.2589918209506862,0.5400568084596695,0.5555555555555556,0.5,0.3899999999999997,,1.0520778727007736,0.052077872700773575,0.19887458567794647,0.2519078085253989,0.5492176057966546,0.0020767849116979653,0.007084012425287278,-0.00916079733698505,0.3899999999999997,0.18000000000000016,0.050000000000000044,False
I1,2019-08-25,19:45,Spal,Atalanta,2,3,A,8,18,3,14,13,16,2,10,2,1,0,0,I6.csv,4.75,3.75,1.72,5.25,3.8,1.81,4.89,3.61,1.76,,2.0,1.8,2.0,1.82,0.75,1.91,2.02,0.19481861471994208,0.2638955750638551,0.5412858102162027,0.5,0.5555555555555556,0.3600000000000003,,1.0496891059362383,0.04968910593623832,0.19887458567794647,0.2519078085253989,0.5492176057966546,-0.00405597095800439,0.01198776653845618,-0.007931795580451872,0.3600000000000003,0.18999999999999995,0.050000000000000044,False
I1,2019-08-25,19:45,Torino,Sassuolo,2,1,H,7,13,4,9,21,15,6,6,4,3,0,0,I6.csv,1.85,3.5,4.33,1.95,3.6,4.65,1.89,3.46,4.32,,2.0,1.8,1.99,1.82,-0.5,1.93,2.0,0.5040976142779093,0.2753596794755054,0.22054270624658528,0.5,0.5555555555555556,0.06,,1.049599351622473,0.04959935162247309,0.511293669135136,0.2702552251142862,0.21845110575057775,-0.00719605485722663,0.005104454361219202,0.0020916004960075396,0.06000000000000005,0.14000000000000012,0.33000000000000007,False
I1,2019-08-25,19:45,Sampdoria,Lazio,0,3,A,12,16,8,10,13,11,5,9,2,2,0,0,I6.csv,3.5,3.4,2.05,3.75,3.47,2.2,3.53,3.35,2.13,,1.9,1.9,1.89,1.91,0.25,2.08,1.85,0.26946854028904943,0.2839474469314461,0.4465840127795045,0.5263157894736842,0.5263157894736842,0.2200000000000002,,1.0512771497418545,0.05127714974185449,0.2676137454405836,0.27548473795354195,0.4569015166058745,0.001854794848465846,0.008462708977904132,-0.010317503826370034,0.2200000000000002,0.1200000000000001,0.07000000000000028,False
I1,2019-08-25,19:45,Verona,Bologna,1,1,D,5,14,2,5,12,13,1,6,1,3,1,0,I6.csv,3.4,3.2,2.25,3.65,3.3,2.34,3.39,3.18,2.27,,2.2,1.66,2.23,1.65,0.25,1.96,1.97,0.2809438742746389,0.2994967716323981,0.41955935409296297,0.4545454545454545,0.6024096385542169,0.2599999999999998,,1.049979293903728,0.04997929390372802,0.27982899339292655,0.29731830547998445,0.42285270112708895,0.0011148808817123546,0.0021784661524136273,-0.003293347034125982,0.2599999999999998,0.11999999999999966,0.06999999999999984,False
I1,2019-08-25,19:45,Cagliari,Brescia,0,1,A,9,8,5,3,10,11,8,8,2,2,0,0,I6.csv,1.83,3.6,4.33,1.88,3.78,4.75,1.82,3.6,4.45,,2.0,1.8,1.99,1.82,-0.75,2.02,1.77,0.5223174986143263,0.2640605131883539,0.21362198819731998,0.5,0.5555555555555556,0.0599999999999998,,1.0519474283519226,0.051947428351922564,0.517875474669351,0.2632533662902535,0.2188711590403955,0.004442023944975282,0.0008071468981004082,-0.0052491708430755235,0.05999999999999983,0.17999999999999972,0.2999999999999998,False
I1,2019-08-25,17:00,Udinese,Milan,1,0,H,11,6,6,0,14,11,9,4,1,3,0,0,I6.csv,3.75,3.3,2.05,4.1,3.43,2.14,3.8,3.31,2.06,,2.1,1.72,2.1,1.73,0.25,2.07,1.72,0.2504573069944095,0.2875340684527964,0.46200862455279423,0.4761904761904761,0.5813953488372093,0.2999999999999998,,1.050709591566103,0.05070959156610311,0.2521666200726866,0.28655297735532564,0.4612804025719877,-0.0017093130782770971,0.0009810910974707432,0.0007282219808065205,0.2999999999999998,0.1200000000000001,0.08000000000000007,False
I1,2019-08-25,19:45,Roma,Genoa,3,3,D,17,6,9,4,15,13,5,1,3,1,0,0,I6.csv,1.45,4.2,8.0,1.53,4.4,8.22,1.49,4.21,7.13,,1.72,2.1,1.75,2.08,-1.0,1.86,2.07,0.6398380863667272,0.22645100918917424,0.13371090444409867,0.5813953488372093,0.4761904761904761,0.04,,1.048923085226669,0.048923085226669105,0.6550984597387405,0.22616494443361276,0.1187365958276467,-0.015260373372013247,0.00028606475556147704,0.014974308616451965,0.040000000000000036,0.1900000000000004,1.0900000000000007,False
I1,2019-08-26,19:45,Inter,Lecce,4,0,H,16,10,7,4,14,8,7,7,1,2,0,1,I6.csv,1.22,6.25,13.0,1.25,6.6,16.0,1.23,6.1,13.23,,1.57,2.37,1.56,2.41,-1.75,1.97,1.96,0.772433476998705,0.1557529797882635,0.07181354321303153,0.6369426751592356,0.4219409282700421,0.02,,1.0525283461823132,0.05252834618231317,0.7757674129947009,0.1514297990165656,0.07280278798873346,-0.0033339359959958514,0.004323180771697882,-0.0009892447757019335,0.020000000000000018,0.5,2.7699999999999996,False
I1,2019-08-30,19:45,Bologna,Spal,1,0,H,18,7,9,1,13,13,11,2,3,2,0,0,I6.csv,1.8,3.5,4.6,1.9,3.62,5.0,1.84,3.5,4.65,,2.1,1.72,2.13,1.72,-0.5,1.84,2.09,0.5204502574270091,0.2736081353330562,0.20594160723993477,0.4761904761904761,0.5813953488372093,0.0599999999999998,,1.044246310024711,0.04424631002471102,0.5247718383311604,0.26988265971316816,0.20534550195567147,-0.004321580904151245,0.0037254756198880634,0.000596105284263293,0.05999999999999983,0.1200000000000001,0.34999999999999964,False
I1,2019-08-31,17:00,Milan,Brescia,1,0,H,11,4,6,2,14,18,5,3,3,4,0,0,I6.csv,1.44,4.33,8.0,1.52,4.35,8.25,1.48,4.18,7.48,,1.8,2.0,1.83,1.98,-1.0,1.72,2.07,0.6443598113891912,0.2281465360899529,0.12749365252085598,0.5555555555555556,0.5,0.04,,1.0485999650086337,0.04859996500863373,0.661129263749351,0.2198674687757657,0.11900326747488318,-0.01676945236015981,0.008279067314187177,0.008490385045972798,0.040000000000000036,0.16999999999999993,0.7699999999999996,False
I1,2019-08-31,19:45,Juventus,Napoli,4,3,H,10,12,8,7,13,13,2,5,3,3,0,0,I6.csv,1.95,3.4,4.2,2.03,3.47,4.35,1.98,3.35,4.13,,2.0,1.8,2.05,1.77,-0.5,1.99,1.94,0.48298360323815975,0.28546493564524067,0.23155146111659958,0.5,0.5555555555555556,0.0499999999999998,,1.045688718342399,0.04568871834239907,0.4907216494845361,0.28144329896907216,0.22783505154639172,-0.007738046246376362,0.004021636676168505,0.003716409570207857,0.04999999999999982,0.1200000000000001,0.21999999999999975,False
I1,2019-09-01,17:00,Lazio,Roma,1,1,D,21,8,13,5,15,13,8,4,4,3,0,0,I6.csv,2.15,3.6,3.3,2.2,3.75,3.44,2.14,3.63,3.29,,1.61,2.3,1.6,2.33,-0.25,1.89,2.04,0.4464310412500234,0.26318524194904963,0.29038371680092706,0.6211180124223602,0.4347826086956522,0.06,,1.046723181071235,0.046723181071234965,0.4446939921392476,0.26558113419427287,0.28972487366647953,0.0017370491107758235,-0.002395892245223241,0.0006588431344475287,0.06000000000000005,0.1200000000000001,0.1499999999999999,False
I1,2019-09-01,19:45,Atalanta,Torino,2,3,A,19,8,12,6,13,15,12,5,2,2,0,0,I6.csv,1.57,4.0,5.75,1.66,4.29,6.25,1.61,4.08,5.54,,1.72,2.1,1.76,2.07,-1.0,2.07,1.86,0.5933937844237807,0.2341578414025213,0.17244837417369802,0.5813953488372093,0.4761904761904761,0.0499999999999998,,1.0467214668005014,0.04672146680050138,0.600404620505123,0.2356588135482608,0.1639365659466162,-0.007010836081342342,-0.0015009721457394931,0.008511808227081807,0.04999999999999982,0.20999999999999996,0.71,False
I1,2019-09-01,19:45,Cagliari,Inter,1,2,A,7,9,3,8,12,11,5,5,5,3,0,0,I6.csv,5.5,3.75,1.66,6.0,4.05,1.68,5.43,3.9,1.65,,1.9,1.9,1.95,1.86,0.75,2.07,1.86,0.17595668758459454,0.24498584963701245,0.579057462778393,0.5263157894736842,0.5263157894736842,0.5700000000000003,,1.0466329250859638,0.04663292508596384,0.17301278488048913,0.25375208449138403,0.5732351306281267,0.002943902704105411,-0.008766234854371585,0.005822332150266285,0.5700000000000003,0.1499999999999999,0.030000000000000027,False
I1,2019-09-01,19:45,Genoa,Fiorentina,2,1,H,18,15,10,7,17,15,9,8,2,0,0,0,I6.csv,2.62,3.3,2.75,2.65,3.59,2.8,2.56,3.47,2.71,,1.72,2.1,1.74,2.09,0.0,1.91,2.02,0.3728002537215802,0.27503419294733294,0.35216555333108684,0.5813953488372093,0.4761904761904761,0.0899999999999998,,1.0478131280772462,0.04781312807724625,0.3640776699029127,0.28905560458958524,0.34686672550750225,0.008722583818667529,-0.01402141164225229,0.005298827823584595,0.08999999999999986,0.11999999999999966,0.08999999999999986,False
I1,2019-09-01,19:45,Lecce,Verona,0,1,A,9,11,3,6,14,14,2,7,2,3,0,0,I6.csv,1.95,3.5,3.8,1.96,3.73,4.33,1.92,3.59,4.05,,1.9,1.9,1.94,1.87,-0.5,1.91,2.02,0.49778658805887366,0.26622569612062325,0.23598771582050307,0.5263157894736842,0.5263157894736842,0.04,,1.0462984456136732,0.046298445613673245,0.4830216088614491,0.26911203922280735,0.24786635191574358,0.014764979197424533,-0.002886343102184108,-0.011878636095240508,0.040000000000000036,0.14000000000000012,0.28000000000000025,False
I1,2019-09-01,19:45,Sassuolo,Sampdoria,4,1,H,11,8,8,5,9,10,3,5,1,3,0,1,I6.csv,2.25,3.4,3.2,2.34,3.6,3.25,2.27,3.49,3.12,,1.72,2.1,1.73,2.11,-0.25,1.99,1.94,0.4205225249580011,0.2735203815629405,0.3059570934790584,0.5813953488372093,0.4761904761904761,0.0699999999999998,,1.0475744061634522,0.04757440616345221,0.42285270112708895,0.27982899339292655,0.29731830547998445,-0.002330176169087872,-0.006308611829986044,0.008638787999073971,0.06999999999999984,0.10999999999999988,0.1299999999999999,False
I1,2019-09-01,19:45,Udinese,Parma,1,3,A,17,6,12,3,11,11,8,1,1,3,0,0,I6.csv,2.05,3.4,3.75,2.09,3.43,4.2,2.03,3.32,3.95,,2.2,1.66,2.21,1.67,-0.5,2.05,1.88,0.4705063486425494,0.2876891228145709,0.24180452854287976,0.4545454545454545,0.6024096385542169,0.06,,1.0469802136775574,0.04698021367755745,0.4652011310772599,0.2804889172671714,0.25430995165556874,0.005305217565289511,0.007200205547399474,-0.012505423112688985,0.06000000000000005,0.11000000000000032,0.25,False
I1,2019-09-14,14:00,Fiorentina,Juventus,0,0,D,15,5,8,4,12,18,10,0,3,3,0,0,I6.csv,4.75,3.8,1.72,5.5,4.0,1.74,5.0,3.88,1.7,,1.72,2.1,1.77,2.06,0.75,1.97,1.93,0.19121057513914658,0.24640538033395176,0.5623840445269016,0.5813953488372093,0.4761904761904761,0.5,,1.0459672528805337,0.045967252880533715,0.19953596287703013,0.24941995359628769,0.5510440835266821,-0.00832538773788355,-0.0030145732623359234,0.0113399610002195,0.5,0.1200000000000001,0.040000000000000036,False
I1,2019-09-14,17:00,Napoli,Sampdoria,2,0,H,19,7,9,2,7,10,8,7,2,2,0,0,I6.csv,1.25,6.5,10.0,1.3,6.65,11.0,1.27,6.19,9.85,,1.4,3.0,1.42,2.85,-1.75,2.04,1.89,0.749566953479309,0.15378837333097295,0.09664467318971802,0.7142857142857143,0.3333333333333333,0.03,,1.0504753059726304,0.05047530597263039,0.759124087591241,0.14598540145985403,0.09489051094890512,-0.00955713411193193,0.007802971871118919,0.001754162240812901,0.030000000000000027,0.45999999999999996,1.1500000000000004,False
I1,2019-09-14,19:45,Inter,Udinese,1,0,H,15,6,10,4,9,10,8,3,2,1,0,1,I6.csv,1.33,5.25,9.0,1.38,5.55,10.5,1.33,5.29,9.27,,1.66,2.2,1.67,2.21,-1.5,2.06,1.87,0.7169017193665199,0.1802418311450797,0.10285644948840039,0.6024096385542169,0.4545454545454545,0.0499999999999998,,1.0487904812287354,0.048790481228735416,0.7137192704203014,0.18080888183980967,0.10547184773988898,0.0031824489462185523,-0.0005670506947299814,-0.002615398251488585,0.04999999999999982,0.2599999999999998,1.2300000000000004,False
I1,2019-09-15,19:45,Verona,Milan,0,1,A,6,11,2,6,13,16,2,7,4,3,1,1,I6.csv,5.5,3.8,1.61,6.25,3.85,1.7,5.62,3.72,1.67,,2.0,1.8,2.03,1.79,0.75,2.03,1.9,0.170183157006591,0.2571046619293122,0.5727121810640967,0.5,0.5555555555555556,0.6299999999999999,,1.0455555425711545,0.04555554257115446,0.17054609316198813,0.24684302957656173,0.58261087726145,-0.00036293615539712,0.01026163235275046,-0.009898696197353285,0.6299999999999999,0.1299999999999999,0.030000000000000027,False
I1,2019-09-15,17:00,Roma,Sassuolo,4,2,H,14,10,10,5,13,9,8,2,1,2,0,0,I6.csv,1.65,4.2,4.75,1.75,4.3,5.2,1.69,4.13,4.73,,1.53,2.5,1.52,2.54,-0.75,1.89,2.04,0.5660927950666942,0.23164572001518477,0.20226148491812113,0.6535947712418301,0.4,0.06,,1.0452632174229457,0.0452632174229457,0.5746381507885073,0.22575070209548498,0.19961114711600778,-0.008545355721813142,0.005895017919699791,0.0026503378021133506,0.06000000000000005,0.16999999999999993,0.46999999999999975,False
I1,2019-09-15,14:00,Spal,Lazio,2,1,H,9,11,4,7,9,11,8,5,5,3,0,0,I6.csv,6.0,4.0,1.57,6.0,4.21,1.65,5.55,4.07,1.61,,1.72,2.1,1.77,2.06,1.0,1.84,2.09,0.17209211932756782,0.2346710718103197,0.5932368088621126,0.5813953488372093,0.4761904761904761,0.4500000000000002,,1.046998438302786,0.04699843830278594,0.15818639798488665,0.23727959697732998,0.6045340050377834,0.013905721342681171,-0.002608525167010267,-0.01129719617567082,0.4500000000000002,0.13999999999999968,0.039999999999999813,False
I1,2019-09-15,14:00,Brescia,Bologna,3,4,A,9,17,7,6,14,17,2,10,2,6,1,0,I6.csv,3.0,3.3,2.4,3.25,3.4,2.52,3.04,3.29,2.41,,1.9,1.9,1.95,1.87,0.25,1.86,2.07,0.31393005475731395,0.2900751873745393,0.395994757868147,0.5263157894736842,0.5263157894736842,0.2099999999999999,,1.047836495538307,0.047836495538307044,0.31654676258992803,0.2877697841726619,0.3956834532374101,-0.0026167078326140847,0.0023054032018773873,0.0003113046307368639,0.20999999999999996,0.10999999999999988,0.10999999999999988,False
I1,2019-09-15,11:30,Genoa,Atalanta,1,2,A,8,11,3,6,12,14,8,7,3,3,0,0,I6.csv,3.4,3.8,2.0,3.5,3.92,2.15,3.34,3.75,2.08,,1.57,2.37,1.58,2.37,0.25,2.05,1.75,0.2860055294402359,0.25473559155477005,0.45925887900499407,0.6369426751592356,0.4219409282700421,0.1600000000000001,,1.0468370950406878,0.04683709504068778,0.2781844802342606,0.24890190336749632,0.47291361639824303,0.007821049205975261,0.005833688187273728,-0.013654737393248961,0.16000000000000014,0.16999999999999993,0.06999999999999984,False
I1,2019-09-15,14:00,Parma,Cagliari,1,3,A,14,6,8,4,12,16,12,3,0,5,0,0,I6.csv,2.25,3.25,3.3,2.37,3.36,3.5,2.28,3.25,3.3,,2.2,1.66,2.15,1.71,-0.25,1.98,1.95,0.41798199462177016,0.29323044545773413,0.28878755992049576,0.4545454545454545,0.6024096385542169,0.0900000000000003,,1.049319101950681,0.0493191019506809,0.4212076583210604,0.2916053019145803,0.2871870397643594,-0.0032256636992902266,0.0016251435431538508,0.0016005201561363758,0.0900000000000003,0.10999999999999988,0.20000000000000018,False
I1,2019-09-16,19:45,Torino,Lecce,1,2,A,12,12,3,5,11,19,7,3,1,6,0,0,I6.csv,1.5,4.33,6.5,1.53,4.5,7.6,1.5,4.31,6.82,,1.8,2.0,1.81,2.01,-1.0,1.87,2.06,0.6377676331982329,0.22196089322444307,0.14027147357732395,0.5555555555555556,0.5,0.03,,1.0453127941339901,0.04531279413399014,0.6340391980175715,0.2196440639783735,0.14631673800405498,0.00372843518066146,0.002316829246069574,-0.006045264426731034,0.030000000000000027,0.1900000000000004,0.7799999999999994,False
