Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,source_file,Result,home_season_pts,home_season_wins,home_season_draws,home_season_losses,home_season_gf,home_season_ga,home_season_matches,home_season_avg_shots,home_recent_pts_mean,home_recent_gd_mean,home_recent_matches,home_days_since_last,home_days_since_log,home_recent_shots_sum,home_recent_goals_sum,home_recent_conversion,home_recent_pts_ma_3,home_recent_pts_ma_5,home_recent_pts_ma_10,home_elo,away_season_pts,away_season_wins,away_season_draws,away_season_losses,away_season_gf,away_season_ga,away_season_matches,away_season_avg_shots,away_recent_pts_mean,away_recent_gd_mean,away_recent_matches,away_days_since_last,away_days_since_log,away_recent_shots_sum,away_recent_goals_sum,away_recent_conversion,away_recent_pts_ma_3,away_recent_pts_ma_5,away_recent_pts_ma_10,away_elo,h2h_home_goals_avg,h2h_away_goals_avg,h2h_home_pts_mean,elo_diff
2023-12-10,Roma,Fiorentina,1,1,D,1,0,H,,4,14,1,8,14,14,1,6,5,3,2,1,season-2324.csv,D,24,7,3,4,27,16,14,13.071428571428571,2.0,0.6,10,7,2.0794415416798357,120.0,16.0,0.13333333333333333,2.3333333333333335,2.0,2.0,1617.3347722922574,23,7,2,5,23,17,14,14.071428571428571,1.6,0.6,10,7,2.0794415416798357,158.0,14.0,0.08860759493670886,2.0,1.2,1.6,1595.9184154066775,1.6,1.2,1.8,21.416356885579944
2023-12-10,Frosinone,Torino,0,0,D,0,0,D,,11,16,5,3,13,17,3,8,3,3,0,0,season-2324.csv,D,18,5,3,6,20,24,14,11.357142857142858,1.1,-0.5,10,8,2.1972245773362196,114.0,13.0,0.11403508771929824,1.0,1.2,1.1,1431.2395304303514,19,5,4,5,13,16,14,10.428571428571429,1.2,-0.4,10,6,1.9459101490553132,106.0,8.0,0.07547169811320754,1.3333333333333333,2.0,1.2,1556.7071318411336,1.5,2.5,0.0,-125.46760141078221
2023-12-10,Monza,Genoa,1,0,H,0,0,D,,6,16,3,1,11,13,2,3,1,2,0,0,season-2324.csv,H,18,4,6,4,15,14,14,13.928571428571429,1.4,0.4,10,9,2.302585092994046,130.0,12.0,0.09230769230769231,0.6666666666666666,1.2,1.4,1546.7660685132619,15,4,3,7,15,19,14,9.714285714285714,1.1,-0.1,10,8,2.1972245773362196,112.0,11.0,0.09821428571428571,1.3333333333333333,1.4,1.1,1436.8661151690228,0.0,0.0,0.0,109.89995334423907
2023-12-11,Empoli,Lecce,1,1,D,0,0,D,,18,14,6,5,14,18,8,3,2,2,0,0,season-2324.csv,D,11,3,2,9,9,26,14,10.5,1.1,-0.5,10,9,2.302585092994046,104.0,9.0,0.08653846153846154,1.3333333333333333,0.8,1.1,1463.554666798976,16,3,7,4,16,19,14,12.5,0.8,-0.6,10,8,2.1972245773362196,122.0,9.0,0.07377049180327869,1.0,0.6,0.8,1464.7339309685478,1.0,0.5,2.0,-1.179264169571752
2023-12-11,Cagliari,Sassuolo,2,1,H,0,1,A,,18,8,6,4,15,15,10,4,1,7,0,1,season-2324.csv,H,10,2,4,8,13,26,14,12.285714285714286,0.8,-1.0,10,9,2.302585092994046,135.0,12.0,0.08888888888888889,0.3333333333333333,1.4,0.8,1417.5199865661477,15,4,3,7,21,26,14,14.285714285714286,1.2,-0.1,10,8,2.1972245773362196,149.0,16.0,0.10738255033557047,1.3333333333333333,1.0,1.2,1502.9212477672063,1.2,1.0,1.4,-85.40126120105856
2023-12-15,Genoa,Juventus,1,1,D,0,1,A,,11,11,3,4,14,12,6,8,2,3,0,0,season-2324.csv,D,15,4,3,8,15,20,15,10.133333333333333,1.1,-0.1,10,5,1.791759469228055,120.0,11.0,0.09166666666666666,0.3333333333333333,0.8,1.1,1432.266009096075,36,11,3,1,23,9,15,13.866666666666667,2.6,0.9,10,7,2.0794415416798357,135.0,12.0,0.08888888888888889,2.3333333333333335,2.6,2.6,1731.1629635648628,1.0,2.4,0.6,-298.8969544687877
2023-12-16,Lecce,Frosinone,2,1,H,1,1,D,,18,11,6,5,8,14,5,4,1,4,0,0,season-2324.csv,H,17,3,8,4,17,20,15,12.6,0.6,-0.7,10,5,1.791759469228055,118.0,9.0,0.07627118644067797,1.0,0.8,0.6,1467.5039228859123,19,5,4,6,20,24,15,11.333333333333334,1.1,-0.5,10,6,1.9459101490553132,116.0,12.0,0.10344827586206896,1.3333333333333333,1.4,1.1,1431.9712368732057,0.0,0.0,0.0,35.53268601270656
2023-12-16,Napoli,Cagliari,2,1,H,0,0,D,,21,9,5,3,9,10,5,3,5,3,0,0,season-2324.csv,H,24,7,3,5,26,18,15,17.4,1.6,0.5,10,8,2.1972245773362196,171.0,18.0,0.10526315789473684,1.0,1.2,1.6,1714.9875522036903,13,3,4,8,15,27,15,12.666666666666666,1.1,-0.7,10,5,1.791759469228055,142.0,14.0,0.09859154929577464,1.3333333333333333,1.4,1.1,1427.1000481997753,1.8,0.6,2.2,287.88750400391496
2023-12-16,Torino,Empoli,1,0,H,1,0,H,,10,7,3,2,15,10,6,4,4,2,0,0,season-2324.csv,H,20,5,5,5,13,16,15,10.8,1.2,-0.4,10,6,1.9459101490553132,109.0,7.0,0.06422018348623854,1.3333333333333333,1.6,1.2,1555.9754253982792,12,3,3,9,10,27,15,11.0,1.2,-0.4,10,5,1.791759469228055,115.0,10.0,0.08695652173913043,0.6666666666666666,1.0,1.2,1460.7846748816116,1.8,2.0,1.2,95.19075051666755
2023-12-17,Bologna,Roma,2,0,H,1,0,H,,8,8,2,3,16,16,0,4,4,4,0,0,season-2324.csv,H,25,6,7,2,18,12,15,11.066666666666666,1.9,0.7,10,7,2.0794415416798357,108.0,15.0,0.1388888888888889,2.3333333333333335,2.0,1.9,1596.3612941160968,25,7,4,4,28,17,15,12.466666666666667,2.0,0.6,10,7,2.0794415416798357,113.0,16.0,0.1415929203539823,2.3333333333333335,2.2,2.0,1613.9757679758293,0.2,0.4,1.0,-17.61447385973247
2023-12-17,Milan,Monza,3,0,H,2,0,H,,17,21,9,4,8,8,4,5,1,2,0,0,season-2324.csv,H,29,9,2,4,26,18,15,12.066666666666666,1.7,0.5,10,8,2.1972245773362196,127.0,16.0,0.12598425196850394,2.0,1.4,1.7,1699.8367221662816,21,5,6,4,16,14,15,13.4,1.6,0.5,10,7,2.0794415416798357,120.0,12.0,0.1,1.3333333333333333,1.6,1.6,1551.3661745862096,2.5,0.5,3.0,148.47054758007198
2023-12-17,Fiorentina,Verona,1,0,H,0,0,D,,5,19,3,7,11,12,1,6,3,1,0,0,season-2324.csv,H,24,7,3,5,24,18,15,14.066666666666666,1.4,0.4,10,7,2.0794415416798357,166.0,13.0,0.0783132530120482,1.3333333333333333,1.4,1.4,1599.2774197231056,11,2,5,8,13,22,15,10.6,0.4,-0.8,10,8,2.1972245773362196,114.0,9.0,0.07894736842105263,1.0,0.6,0.4,1443.0625138426783,1.8,0.6,2.2,156.2149058804273
2023-12-17,Udinese,Sassuolo,2,2,D,1,0,H,,9,21,7,7,13,6,1,13,3,1,1,0,season-2324.csv,D,12,1,9,5,12,25,15,12.4,0.9,-0.8,10,8,2.1972245773362196,111.0,11.0,0.0990990990990991,0.3333333333333333,1.0,0.9,1485.7041587189308,15,4,3,8,22,28,15,13.866666666666667,0.9,-0.4,10,6,1.9459101490553132,139.0,13.0,0.09352517985611511,1.0,0.8,0.9,1493.3411861335787,2.2,1.2,2.2,-7.637027414647946
2023-12-17,Lazio,Inter,0,2,A,0,1,A,,13,12,4,4,13,15,8,7,1,2,1,0,season-2324.csv,A,21,6,3,6,16,16,15,11.4,1.7,0.3,10,8,2.1972245773362196,115.0,11.0,0.09565217391304348,1.3333333333333333,1.0,1.7,1642.5210176388168,38,12,2,1,37,7,15,16.0,2.3,1.7,10,8,2.1972245773362196,143.0,23.0,0.16083916083916083,2.3333333333333335,2.6,2.3,1762.5899306040524,1.8,2.0,1.2,-120.06891296523554
2023-12-18,Atalanta,Salernitana,4,1,H,0,1,A,,20,10,11,3,9,11,10,7,1,2,0,0,season-2324.csv,H,23,7,2,6,24,18,15,13.733333333333333,1.4,0.1,10,9,2.302585092994046,133.0,14.0,0.10526315789473684,1.0,0.8,1.4,1608.561095188016,8,1,5,9,11,30,15,10.8,0.5,-1.4,10,8,2.1972245773362196,106.0,7.0,0.0660377358490566,1.0,0.8,0.5,1442.1190813619041,2.5,1.0,1.75,166.44201382611186
2023-12-22,Empoli,Lazio,0,2,A,0,1,A,,21,14,7,7,6,17,8,9,3,2,0,0,season-2324.csv,A,12,3,3,10,10,28,16,10.75,0.9,-0.6,10,6,1.9459101490553132,109.0,9.0,0.08256880733944955,0.6666666666666666,1.0,0.9,1455.8778229213592,21,6,3,7,16,18,16,11.5,1.4,-0.1,10,5,1.791759469228055,122.0,9.0,0.07377049180327869,1.3333333333333333,1.0,1.4,1633.0980058105501,1.2,2.2,0.4,-177.22018288919094
2023-12-22,Sassuolo,Genoa,1,2,A,1,0,H,,12,14,3,5,11,9,3,6,2,1,0,0,season-2324.csv,A,16,4,4,8,24,30,16,14.3125,0.7,-0.5,10,5,1.791759469228055,147.0,13.0,0.08843537414965986,0.3333333333333333,1.0,0.7,1495.938702028405,16,4,4,8,16,21,16,10.1875,0.9,-0.4,10,7,2.0794415416798357,123.0,8.0,0.06504065040650407,0.6666666666666666,1.0,0.9,1437.4377292205304,2.4,1.0,2.2,58.50097280787463
2023-12-22,Monza,Fiorentina,0,1,A,0,1,A,,7,14,2,5,12,16,1,4,3,4,0,0,season-2324.csv,A,21,5,6,5,16,17,16,13.875,1.5,0.2,10,5,1.791759469228055,129.0,12.0,0.09302325581395349,1.0,1.0,1.5,1547.5051713506018,27,8,3,5,25,18,16,13.5,1.6,0.5,10,5,1.791759469228055,152.0,13.0,0.08552631578947369,2.3333333333333335,2.0,1.6,1603.0014249160772,2.0,1.5,2.0,-55.4962535654754
2023-12-22,Salernitana,Milan,2,2,D,1,1,D,,19,21,7,9,16,11,6,6,3,1,1,0,season-2324.csv,D,8,1,5,10,12,34,16,10.75,0.5,-1.6,10,4,1.6094379124341003,102.0,8.0,0.0784313725490196,0.0,0.8,0.5,1438.5702072694169,32,10,2,4,29,18,16,12.375,1.7,0.6,10,5,1.791759469228055,127.0,16.0,0.12598425196850394,2.0,2.0,1.7,1703.6977254018893,1.0,1.75,0.5,-265.12751813247246
2023-12-23,Frosinone,Juventus,1,2,A,0,1,A,,10,13,3,3,6,12,8,8,0,2,0,0,season-2324.csv,A,19,5,4,7,21,26,16,11.3125,1.0,-0.6,10,7,2.0794415416798357,116.0,12.0,0.10344827586206896,0.3333333333333333,0.8,1.0,1425.6856531795447,37,11,4,1,24,10,16,13.6875,2.4,0.8,10,8,2.1972245773362196,132.0,12.0,0.09090909090909091,2.3333333333333335,2.2,2.4,1725.9912434404075,0.0,2.5,0.0,-300.3055902608628
2023-12-23,Bologna,Atalanta,1,0,H,0,0,D,,9,12,1,2,10,14,2,3,2,4,0,0,season-2324.csv,H,28,7,7,2,20,12,16,10.875,2.1,0.9,10,6,1.9459101490553132,109.0,17.0,0.1559633027522936,2.3333333333333335,2.0,2.1,1604.0335142509098,26,8,2,6,28,19,16,14.125,1.4,0.3,10,5,1.791759469228055,145.0,17.0,0.11724137931034483,2.0,1.4,1.4,1612.1099692805033,0.6,1.6,0.8,-8.07645502959349
2023-12-23,Torino,Udinese,1,1,D,0,0,D,,14,10,4,4,10,11,8,2,2,2,0,0,season-2324.csv,D,23,6,5,5,14,16,16,10.75,1.5,-0.1,10,7,2.0794415416798357,112.0,8.0,0.07142857142857142,2.3333333333333335,1.6,1.5,1560.8822773585316,13,1,10,5,14,27,16,12.1875,1.0,-0.5,10,6,1.9459101490553132,107.0,12.0,0.11214953271028037,0.6666666666666666,0.6,1.0,1483.1066428241045,1.2,0.8,2.4,77.77563453442713
2023-12-23,Inter,Lecce,2,0,H,1,0,H,,20,11,8,5,8,14,16,2,1,3,0,1,season-2324.csv,H,41,13,2,1,39,7,16,15.75,2.6,2.0,10,6,1.9459101490553132,142.0,24.0,0.16901408450704225,3.0,2.6,2.6,1772.012942432319,20,4,8,4,19,21,16,12.9375,0.9,-0.5,10,7,2.0794415416798357,134.0,11.0,0.08208955223880597,1.6666666666666667,1.4,0.9,1473.7895065795733,2.25,0.5,2.5,298.22343585274575
2023-12-23,Verona,Cagliari,2,0,H,0,0,D,,13,12,5,3,8,19,11,7,3,4,0,1,season-2324.csv,H,11,2,5,9,13,23,16,11.125,0.4,-0.8,10,6,1.9459101490553132,122.0,9.0,0.07377049180327869,0.6666666666666666,0.6,0.4,1439.3385086497067,13,3,4,9,16,29,16,12.4375,1.1,-0.6,10,7,2.0794415416798357,135.0,14.0,0.1037037037037037,1.0,0.8,1.1,1425.163283828691,1.4,0.6,2.2,14.175224821015718
2023-12-23,Roma,Napoli,2,0,H,0,0,D,,17,7,4,2,19,12,4,0,7,4,0,2,season-2324.csv,H,25,7,4,5,28,19,16,12.1875,2.0,0.7,10,6,1.9459101490553132,108.0,15.0,0.1388888888888889,1.3333333333333333,1.6,2.0,1606.3035478410163,27,8,3,5,28,19,16,17.625,1.6,0.3,10,7,2.0794415416798357,169.0,16.0,0.09467455621301775,1.0,1.2,1.6,1716.9243165747746,0.4,1.2,0.4,-110.62076873375827
2023-12-29,Lazio,Frosinone,3,1,H,0,0,D,,13,11,5,2,18,15,6,2,3,2,0,0,season-2324.csv,H,24,7,3,7,18,18,17,11.647058823529411,1.7,0.3,10,7,2.0794415416798357,123.0,11.0,0.08943089430894309,1.3333333333333333,1.4,1.7,1640.9113185618446,19,5,4,8,22,28,17,11.235294117647058,1.0,-0.5,10,6,1.9459101490553132,118.0,13.0,0.11016949152542373,0.3333333333333333,0.8,1.0,1420.887010671466,1.0,0.0,3.0,220.02430789037862
2023-12-29,Genoa,Inter,1,1,D,1,1,D,,13,16,4,6,13,15,8,2,2,2,0,0,season-2324.csv,D,19,5,4,8,18,22,17,10.411764705882353,1.1,-0.3,10,7,2.0794415416798357,129.0,8.0,0.06201550387596899,1.3333333333333333,1.0,1.1,1451.7075699461716,44,14,2,1,41,7,17,16.0,2.6,1.8,10,6,1.9459101490553132,146.0,22.0,0.1506849315068493,3.0,2.6,2.6,1773.8480987964856,0.0,2.4,0.2,-322.140528850314
2023-12-29,Napoli,Monza,0,0,D,0,0,D,,25,8,9,3,10,21,10,1,4,4,0,0,season-2324.csv,D,27,8,3,6,28,21,17,17.0,1.3,-0.3,10,6,1.9459101490553132,161.0,12.0,0.07453416149068323,1.0,1.2,1.3,1706.6187214611853,21,5,6,6,16,18,17,13.470588235294118,1.2,0.0,10,7,2.0794415416798357,123.0,11.0,0.08943089430894309,1.0,0.8,1.2,1536.2312104906268,2.0,1.0,1.5,170.38751097055842
2023-12-29,Fiorentina,Torino,1,0,H,0,0,D,,12,6,3,3,11,15,4,2,4,2,0,0,season-2324.csv,H,30,9,3,5,26,18,17,13.529411764705882,1.6,0.3,10,7,2.0794415416798357,152.0,11.0,0.07236842105263158,2.3333333333333335,2.0,1.6,1614.2753857760522,24,6,6,5,15,17,17,10.941176470588236,1.5,-0.1,10,6,1.9459101490553132,118.0,9.0,0.07627118644067797,1.6666666666666667,1.6,1.5,1556.169750571842,0.8,1.6,1.0,58.1056352042101
2023-12-30,Atalanta,Lecce,1,0,H,0,0,D,,17,15,4,2,10,16,5,6,2,2,0,0,season-2324.csv,H,26,8,2,7,28,20,17,14.0,1.3,0.2,10,7,2.0794415416798357,142.0,17.0,0.11971830985915492,2.0,1.2,1.3,1604.6956869166115,20,4,8,5,19,23,17,12.823529411764707,0.9,-0.3,10,7,2.0794415416798357,136.0,11.0,0.08088235294117647,1.3333333333333333,1.2,0.9,1471.9543502154067,3.0,1.75,1.5,132.74133670120477
2023-12-30,Cagliari,Empoli,0,0,D,0,0,D,,15,5,3,1,18,18,8,6,1,3,0,0,season-2324.csv,D,13,3,4,10,16,31,17,12.411764705882353,1.1,-0.5,10,7,2.0794415416798357,141.0,14.0,0.09929078014184398,1.0,0.8,1.1,1418.3361106402444,12,3,3,11,10,30,17,11.352941176470589,0.9,-0.5,10,8,2.1972245773362196,118.0,9.0,0.07627118644067797,0.3333333333333333,0.4,0.9,1448.0645101700648,0.75,1.75,0.5,-29.728399529820308
2023-12-30,Udinese,Bologna,3,0,H,1,0,H,,15,14,7,5,15,14,7,7,2,5,0,0,season-2324.csv,H,14,1,11,5,15,28,17,12.058823529411764,1.0,-0.5,10,7,2.0794415416798357,106.0,11.0,0.10377358490566038,0.6666666666666666,0.6,1.0,1487.819169610794,31,8,7,2,21,12,17,10.764705882352942,2.1,0.7,10,7,2.0794415416798357,97.0,15.0,0.15463917525773196,3.0,2.6,2.1,1611.4477966148015,1.0,1.8,0.6,-123.62862700400751
2023-12-30,Milan,Sassuolo,1,0,H,0,0,D,,20,12,2,6,8,7,6,5,0,1,0,0,season-2324.csv,H,33,10,3,4,31,20,17,12.882352941176471,1.5,0.4,10,8,2.1972245773362196,134.0,16.0,0.11940298507462686,1.3333333333333333,2.0,1.5,1699.273208296116,16,4,4,9,25,32,17,14.176470588235293,0.7,-0.5,10,8,2.1972245773362196,140.0,14.0,0.1,0.3333333333333333,0.8,0.7,1481.6688613027638,1.4,2.0,0.8,217.60434699335224
2023-12-30,Verona,Salernitana,0,1,A,0,0,D,,11,9,0,3,14,13,7,6,2,2,0,0,season-2324.csv,A,14,3,5,9,15,23,17,11.235294117647058,0.6,-0.6,10,7,2.0794415416798357,130.0,11.0,0.08461538461538462,1.3333333333333333,1.2,0.6,1446.1656818381532,9,1,6,10,14,36,17,11.235294117647058,0.6,-1.2,10,8,2.1972245773362196,109.0,10.0,0.09174311926605505,0.3333333333333333,0.8,0.6,1442.9947243751901,1.25,1.5,1.0,3.170957462963088
2023-12-30,Juventus,Roma,1,0,H,0,0,D,,13,11,4,2,15,14,2,2,1,1,0,0,season-2324.csv,H,40,12,4,1,26,11,17,13.647058823529411,2.6,0.9,10,7,2.0794415416798357,140.0,14.0,0.1,2.3333333333333335,2.2,2.6,1730.7898859484862,28,8,4,5,30,19,17,12.470588235294118,2.0,0.7,10,7,2.0794415416798357,114.0,15.0,0.13157894736842105,1.3333333333333333,2.0,2.0,1616.6091429546057,1.6,1.0,2.0,114.18074299388059
2024-01-05,Bologna,Genoa,1,1,D,0,1,A,,21,3,8,1,8,10,11,2,3,3,0,0,season-2324.csv,D,31,8,7,3,21,15,18,10.944444444444445,2.0,0.4,10,6,1.9459101490553132,103.0,13.0,0.1262135922330097,2.0,2.0,2.0,1600.768756631715,20,5,5,8,19,23,18,10.555555555555555,1.2,-0.2,10,7,2.0794415416798357,135.0,9.0,0.06666666666666667,1.6666666666666667,1.2,1.2,1457.3522868731354,0.6,1.8,0.8,143.41646975857952
2024-01-06,Sassuolo,Fiorentina,1,0,H,1,0,H,,7,9,1,3,10,14,1,8,3,2,0,0,season-2324.csv,H,16,4,4,10,25,33,18,14.055555555555555,0.6,-0.6,10,7,2.0794415416798357,138.0,13.0,0.09420289855072464,0.3333333333333333,0.2,0.6,1478.8999895140826,33,10,3,5,27,18,18,13.444444444444445,1.6,0.2,10,8,2.1972245773362196,152.0,9.0,0.05921052631578947,3.0,2.6,1.6,1620.014853782129,1.8,1.8,1.4,-141.1148642680464
2024-01-06,Lecce,Cagliari,1,1,D,1,0,H,,15,14,2,2,20,14,7,6,1,1,0,0,season-2324.csv,D,20,4,8,6,19,24,18,12.944444444444445,0.8,-0.4,10,7,2.0794415416798357,138.0,10.0,0.07246376811594203,1.0,1.0,0.8,1467.8033821008735,14,3,5,10,16,31,18,12.555555555555555,1.2,-0.2,10,7,2.0794415416798357,140.0,13.0,0.09285714285714286,0.3333333333333333,0.8,1.2,1416.3406675149452,1.0,1.0,1.0,51.462714585928325
2024-01-06,Frosinone,Monza,2,3,A,0,2,A,,10,7,5,2,11,16,5,1,3,5,0,0,season-2324.csv,A,19,5,4,9,23,31,18,11.222222222222221,0.7,-0.8,10,8,2.1972245773362196,118.0,12.0,0.1016949152542373,0.0,0.2,0.7,1418.1512033654315,22,5,7,6,16,18,18,13.166666666666666,1.0,-0.3,10,8,2.1972245773362196,115.0,8.0,0.06956521739130435,0.3333333333333333,0.8,1.0,1542.7481514314766,0.0,0.0,0.0,-124.59694806604512
2024-01-06,Inter,Verona,2,1,H,1,0,H,,15,8,6,3,16,15,7,0,0,2,0,1,season-2324.csv,H,45,14,3,1,42,8,18,16.0,2.6,1.8,10,8,2.1972245773362196,148.0,21.0,0.14189189189189189,2.3333333333333335,2.6,2.6,1768.2033818695218,14,3,5,10,15,24,18,11.222222222222221,0.6,-0.6,10,7,2.0794415416798357,125.0,10.0,0.08,1.0,1.0,0.6,1433.2804931723765,2.6,0.2,3.0,334.92288869714525
2024-01-07,Empoli,Milan,0,3,A,0,2,A,,17,13,2,6,9,13,6,6,1,2,0,0,season-2324.csv,A,13,3,4,11,10,30,18,11.0,0.9,-0.5,10,8,2.1972245773362196,105.0,9.0,0.08571428571428572,0.3333333333333333,0.6,0.9,1450.059953295364,36,11,3,4,32,20,18,13.277777777777779,1.5,0.4,10,8,2.1972245773362196,142.0,16.0,0.11267605633802817,2.3333333333333335,2.0,1.5,1702.0420800847974,0.6,2.2,0.2,-251.98212678943332
2024-01-07,Torino,Napoli,3,0,H,1,0,H,,10,10,6,3,7,10,2,5,0,2,0,1,season-2324.csv,H,24,6,6,6,15,18,18,10.666666666666666,1.5,0.0,10,9,2.302585092994046,114.0,9.0,0.07894736842105263,1.3333333333333333,1.6,1.5,1550.4302825657653,28,8,4,6,28,21,18,17.444444444444443,1.4,-0.1,10,9,2.302585092994046,170.0,11.0,0.06470588235294118,1.3333333333333333,0.8,1.4,1700.1017805203355,0.2,2.2,0.0,-149.6714979545702
2024-01-07,Udinese,Lazio,1,2,A,0,1,A,,13,7,2,2,16,22,4,4,5,3,0,0,season-2324.csv,A,17,2,11,5,18,28,18,12.222222222222221,1.2,-0.2,10,8,2.1972245773362196,110.0,14.0,0.12727272727272726,1.6666666666666667,1.2,1.2,1498.4982095938806,27,8,3,7,21,19,18,11.722222222222221,1.7,0.4,10,9,2.302585092994046,124.0,11.0,0.08870967741935484,2.0,2.0,1.7,1643.6471258678791,1.0,1.4,0.6,-145.14891627399857
2024-01-07,Salernitana,Juventus,1,2,A,1,0,H,,8,18,3,3,9,15,2,8,3,5,1,0,season-2324.csv,A,12,2,6,10,15,36,18,11.11111111111111,0.9,-0.8,10,8,2.1972245773362196,110.0,11.0,0.1,1.3333333333333333,0.8,0.9,1455.8799130409668,43,13,4,1,27,11,18,13.61111111111111,2.6,0.8,10,8,2.1972245773362196,136.0,13.0,0.09558823529411764,2.3333333333333335,2.6,2.6,1735.3032891605112,0.5,2.25,0.25,-279.4233761195444
2024-01-07,Roma,Atalanta,1,1,D,1,1,D,,16,8,6,2,14,14,6,5,1,6,0,0,season-2324.csv,D,28,8,4,6,30,20,18,12.38888888888889,1.7,0.3,10,8,2.1972245773362196,114.0,11.0,0.09649122807017543,1.0,1.4,1.7,1612.0957397425807,29,9,2,7,29,20,18,14.166666666666666,1.6,0.4,10,8,2.1972245773362196,147.0,16.0,0.10884353741496598,2.0,1.8,1.6,1608.8466550311448,1.4,1.2,1.4,3.2490847114358985
2024-01-13,Verona,Empoli,2,1,H,1,0,H,,12,14,7,1,20,17,5,9,4,3,1,0,season-2324.csv,H,14,3,5,11,16,26,19,11.052631578947368,0.6,-0.5,10,7,2.0794415416798357,118.0,10.0,0.0847457627118644,1.0,0.8,0.6,1431.768393660736,13,3,4,12,10,33,19,11.31578947368421,0.6,-1.0,10,6,1.9459101490553132,115.0,7.0,0.06086956521739131,0.3333333333333333,0.4,0.6,1444.1751531847485,1.2,0.8,1.8,-12.406759524012614
2024-01-13,Monza,Inter,1,5,A,0,2,A,,9,20,2,7,6,12,4,5,2,2,0,0,season-2324.csv,A,25,6,7,6,19,20,19,12.842105263157896,1.3,-0.1,10,7,2.0794415416798357,111.0,11.0,0.0990990990990991,1.3333333333333333,1.4,1.3,1552.041374758556,48,15,3,1,44,9,19,15.947368421052632,2.6,1.6,10,7,2.0794415416798357,149.0,20.0,0.1342281879194631,2.3333333333333335,2.6,2.6,1769.7154813811624,1.0,1.3333333333333333,1.3333333333333333,-217.67410662260636
2024-01-13,Genoa,Torino,0,0,D,0,0,D,,11,6,6,0,11,11,8,4,3,2,0,0,season-2324.csv,D,21,5,6,8,20,24,19,10.157894736842104,1.3,0.0,10,8,2.1972245773362196,123.0,10.0,0.08130081300813008,1.6666666666666667,1.2,1.3,1463.3998282676175,27,7,6,6,18,18,19,10.631578947368421,1.8,0.6,10,6,1.9459101490553132,117.0,12.0,0.10256410256410256,1.3333333333333333,1.6,1.8,1561.8502817628594,0.8,1.2,0.8,-98.45045349524185
2024-01-13,Napoli,Salernitana,2,1,H,1,1,D,,20,6,7,2,15,10,8,3,3,2,0,0,season-2324.csv,H,28,8,4,7,28,24,19,17.05263157894737,1.1,-0.6,10,6,1.9459101490553132,158.0,8.0,0.05063291139240506,0.3333333333333333,0.8,1.1,1688.6817813232415,12,2,6,11,16,38,19,10.947368421052632,0.8,-0.9,10,6,1.9459101490553132,105.0,10.0,0.09523809523809523,1.3333333333333333,0.8,0.8,1450.6292508142053,2.0,0.4,2.6,238.05253050903616
2024-01-14,Lazio,Lecce,1,0,H,0,0,D,,8,11,2,3,14,12,2,5,4,4,0,0,season-2324.csv,H,30,9,3,7,23,20,19,11.473684210526315,1.7,0.3,10,7,2.0794415416798357,113.0,11.0,0.09734513274336283,3.0,2.0,1.7,1652.354901247097,21,4,9,6,20,25,19,13.052631578947368,0.8,-0.4,10,8,2.1972245773362196,141.0,10.0,0.07092198581560284,0.3333333333333333,1.0,0.8,1463.7006079881476,1.8,2.0,0.8,188.65429325894934
2024-01-14,Cagliari,Bologna,2,1,H,1,1,D,,4,11,2,4,12,8,2,5,3,2,0,0,season-2324.csv,H,15,3,6,10,17,32,19,12.631578947368421,1.2,-0.2,10,8,2.1972245773362196,141.0,12.0,0.0851063829787234,0.6666666666666666,1.0,1.2,1420.443441627671,32,8,8,3,22,16,19,11.473684210526315,1.8,0.3,10,9,2.302585092994046,112.0,12.0,0.10714285714285714,1.3333333333333333,2.0,1.8,1594.7212152372329,1.2,1.6,1.2,-174.2777736095618
2024-01-14,Fiorentina,Udinese,2,2,D,0,1,A,,10,12,3,6,14,13,4,4,1,1,0,0,season-2324.csv,D,33,10,3,6,27,19,19,13.210526315789474,1.6,0.3,10,8,2.1972245773362196,142.0,9.0,0.06338028169014084,2.0,2.0,1.6,1608.8369660783096,17,2,11,6,19,30,19,12.263157894736842,1.1,-0.3,10,7,2.0794415416798357,111.0,14.0,0.12612612612612611,1.3333333333333333,1.0,1.1,1489.7904342146628,1.0,1.0,1.8,119.0465318636468
2024-01-14,Milan,Roma,3,1,H,1,0,H,,17,12,5,5,12,9,2,5,2,3,0,0,season-2324.csv,H,39,12,3,4,35,20,19,13.263157894736842,1.8,0.8,10,7,2.0794415416798357,148.0,19.0,0.12837837837837837,2.3333333333333335,2.0,1.8,1707.9268801954129,29,8,5,6,31,21,19,12.578947368421053,1.5,0.2,10,7,2.0794415416798357,109.0,11.0,0.10091743119266056,1.3333333333333333,1.0,1.5,1609.2084897150294,2.0,1.2,2.2,98.7183904803835
