Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Daniele Bonera,it ITA,DF,29.0,16,15.0,1278,14.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mathieu Flamini,fr FRA,MF,26.0,22,14.0,1420,15.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
Mark van Bommel,nl NED,MF,33.0,14,14.0,1125,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Pirlo,it ITA,MF,31.0,17,12.0,1142,12.7,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.08,0.24,0.32,0.08,0.32,Matches
Mario Yepes,co COL,DF,34.0,13,11.0,1036,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Cassano,it ITA,FW,28.0,17,9.0,921,10.2,4.0,7.0,11.0,2.0,2.0,2.0,2.0,1.0,0.39,0.68,1.07,0.2,0.88,Matches
Ronaldinho,br BRA,"FW,MF",30.0,11,7.0,608,6.8,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44,Matches
Alexander Merkel,kz KAZ,MF,18.0,6,6.0,416,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Massimo Oddo,it ITA,DF,34.0,7,3.0,435,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches
Sokratis Papastathopoulos,gr GRE,DF,22.0,5,3.0,344,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Amelia,it ITA,GK,28.0,4,3.0,336,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marek Jankulovski,cz CZE,"DF,MF",33.0,5,3.0,193,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Urby Emanuelson,nl NED,"DF,FW",24.0,9,2.0,378,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Filippo Inzaghi,it ITA,FW,36.0,6,1.0,183,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.98,0.0,0.98,0.98,0.98,Matches
Rodney Strasser,sl SLE,MF,20.0,3,1.0,161,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.56,Matches
Dídac Vilà,es ESP,DF,21.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Borriello,it ITA,FW,28.0,1,1.0,59,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Legrottaglie,it ITA,DF,33.0,1,0.0,38,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giacomo Beretta,it ITA,FW,18.0,1,0.0,6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nnamdi Oduamadi,ng NGA,"FW,MF",19.0,1,0.0,6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Flavio Roma,it ITA,GK,36.0,1,0.0,6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,29.2,38,418.0,3420,38.0,63.0,47.0,110.0,58.0,5.0,6.0,69.0,5.0,1.66,1.24,2.89,1.53,2.76,
Opponent Total,,,27.4,38,,3420,38.0,,,,,,,,,,,,,,
