Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Andrea Ranocchia,it ITA,DF,22.0,16,16.0,1314,14.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.14,0.07,0.21,0.14,0.21,Matches
Juraj Kucka,sk SVK,MF,23.0,17,15.0,1301,14.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Miguel Veloso,pt POR,MF,24.0,20,15.0,1227,13.6,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches
Abdoulay Konko,fr FRA,"DF,MF",26.0,13,11.0,790,8.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Emiliano Moretti,it ITA,DF,29.0,18,9.0,830,9.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Houssine Kharja,ma MAR,MF,27.0,13,8.0,822,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chico Flores,es ESP,DF,23.0,15,7.0,688,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Antonelli,it ITA,"DF,MF",23.0,11,5.0,607,6.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3,0.15,0.3,Matches
Mattia Destro,it ITA,FW,19.0,16,5.0,601,6.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.3,0.15,0.45,0.3,0.45,Matches
Giuseppe Sculli,it ITA,"FW,MF",29.0,8,4.0,470,5.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches
Gergely Rudolf,hu HUN,FW,25.0,12,4.0,390,4.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Alberto Paloschi,it ITA,FW,20.0,12,3.0,415,4.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.43,0.43,Matches
Boško Janković,rs SRB,MF,26.0,6,3.0,288,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raffaele Palladino,it ITA,"FW,MF",26.0,5,3.0,231,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauro Boselli,ar ARG,FW,25.0,7,1.0,187,2.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.96,0.0,0.96,0.96,0.96,Matches
Franco Zuculini,ar ARG,MF,19.0,4,1.0,135,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mattia Perin,it ITA,GK,17.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Richmond Boakye,gh GHA,FW,17.0,4,0.0,46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Enej Jelenič,si SVN,"FW,MF",17.0,2,0.0,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Polenta,uy URU,"DF,MF",18.0,1,0.0,18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco Modesto,it ITA,"DF,MF",28.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.8,38,418.0,3420,38.0,42.0,29.0,71.0,40.0,2.0,2.0,69.0,5.0,1.11,0.76,1.87,1.05,1.82,
Opponent Total,,,27.5,38,,3420,38.0,,,,,,,,,,,,,,
