Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Fábio Simplício,br BRA,MF,30.0,24,18.0,1612,17.9,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.22,0.06,0.28,0.22,0.28,Matches
Júlio Sérgio,br BRA,GK,31.0,18,18.0,1586,17.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Doni,br BRA,GK,30.0,16,14.0,1339,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Brighi,it ITA,MF,29.0,25,13.0,1279,14.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Rodrigo Taddei,br BRA,"DF,FW",30.0,23,12.0,1236,13.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro Greco,it ITA,MF,24.0,14,8.0,791,8.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Aleandro Rosi,it ITA,"DF,MF",23.0,16,7.0,791,8.8,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Bogdan Lobonț,ro ROU,GK,32.0,6,6.0,495,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paolo Castellini,it ITA,DF,31.0,7,5.0,385,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cicinho,br BRA,DF,30.0,6,3.0,350,3.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches
Simone Loria,it ITA,DF,33.0,6,2.0,318,3.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.57,0.0,0.57,0.57,0.57,Matches
Adriano,br BRA,FW,28.0,5,2.0,241,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júlio Baptista,br BRA,"FW,MF",28.0,7,0.0,164,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guillermo Burdisso,ar ARG,DF,21.0,2,0.0,123,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Stefano Okaka,it ITA,FW,20.0,4,0.0,52,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gianluca Caprari,it ITA,"FW,MF",17.0,2,0.0,26,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Florenzi,it ITA,"DF,FW",19.0,1,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,29.7,38,418.0,3420,38.0,57.0,33.0,90.0,46.0,11.0,13.0,84.0,9.0,1.5,0.87,2.37,1.21,2.08,
Opponent Total,,,27.5,38,,3420,38.0,,,,,,,,,,,,,,
