Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Paolo Sammarco,it ITA,MF,27.0,15,7.0,859,9.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Felipe dal Belo,br BRA,DF,26.0,7,7.0,467,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Igor Budan,hr CRO,FW,30.0,17,6.0,734,8.2,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.12,0.25,0.37,0.12,0.37,Matches
Dominique Malonga,cg CGO,FW,21.0,22,5.0,705,7.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.26,0.26,0.51,0.26,0.51,Matches
Alessandro Rosina,it ITA,MF,26.0,10,4.0,347,3.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches
Paolo Dellafiore,it ITA,DF,25.0,7,4.0,342,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Calderoni,it ITA,GK,34.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolás Gorobsov,ar ARG,"DF,MF",20.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivan Fatić,me MNE,"DF,MF",21.0,2,0.0,38,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luigi Piangerelli,it ITA,MF,36.0,5,0.0,38,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Odion Ighalo,ng NGA,FW,21.0,3,0.0,30,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roope Riski,fi FIN,FW,18.0,1,0.0,22,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alejandro Rodríguez,es ESP,FW,19.0,1,0.0,14,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.6,38,418.0,3420,38.0,37.0,23.0,60.0,33.0,4.0,5.0,86.0,7.0,0.97,0.61,1.58,0.87,1.47,
Opponent Total,,,27.4,38,,3420,38.0,,,,,,,,,,,,,,
