Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Ivan Provedel,it ITA,GK,24.0,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Diego Farias,br BRA,FW,28.0,16,16,1193.0,13.3,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,4.9,4.9,3.2,8.1,50.0,37.0,107.0,0.3,0.3,0.6,0.3,0.6,0.37,0.24,0.61,0.37,0.61,Matches
Bartłomiej Drągowski,pl POL,GK,20.0,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manuel Pasqual,it ITA,DF,36.0,22,13,1342.0,14.9,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,1.1,0.3,2.5,2.8,26.0,91.0,78.0,0.07,0.13,0.2,0.0,0.13,0.07,0.17,0.24,0.02,0.19,Matches
Miha Zajc,si SVN,"MF,FW",24.0,20,12,1166.0,13.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,1.0,4.5,4.5,3.0,7.5,43.0,56.0,95.0,0.23,0.15,0.39,0.23,0.39,0.35,0.23,0.58,0.35,0.58,Matches
Antonino La Gumina,it ITA,"FW,MF",22.0,22,12,1090.0,12.1,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,4.3,4.3,0.7,5.0,13.0,5.0,70.0,0.17,0.17,0.33,0.17,0.33,0.35,0.06,0.41,0.35,0.41,Matches
Cristian Dell'Orco,it ITA,DF,24.0,12,12,1035.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.5,1.3,10.0,39.0,7.0,0.09,0.0,0.09,0.09,0.09,0.07,0.04,0.11,0.07,0.11,Matches
Jacob Rasmussen,dk DEN,"DF,MF",21.0,14,10,1016.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.2,0.4,9.0,43.0,5.0,0.0,0.09,0.09,0.0,0.09,0.02,0.02,0.03,0.02,0.03,Matches
Luca Antonelli,it ITA,DF,31.0,13,10,755.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,26.0,39.0,28.0,0.0,0.12,0.12,0.0,0.12,0.04,0.08,0.12,0.04,0.12,Matches
Leonardo Capezzi,it ITA,MF,23.0,12,9,772.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.1,0.5,13.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
Marko Pajač,hr CRO,"FW,DF",25.0,10,9,738.0,8.2,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.4,0.4,1.3,1.7,26.0,17.0,46.0,0.24,0.24,0.49,0.24,0.49,0.04,0.16,0.21,0.04,0.21,Matches
Pietro Terracciano,it ITA,GK,28.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dimitris Nikolaou,gr GRE,DF,19.0,4,4,348.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuel Mráz,sk SVK,FW,21.0,6,2,170.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,1.0,2.0,0.0,10.0,0.53,0.0,0.53,0.53,0.53,0.4,0.15,0.55,0.4,0.55,Matches
Salih Uçan,tr TUR,MF,24.0,14,1,259.0,2.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.8,2.1,11.0,21.0,27.0,0.35,0.35,0.69,0.35,0.69,0.45,0.29,0.73,0.45,0.73,Matches
Matteo Brighi,it ITA,MF,37.0,10,1,231.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.1,0.8,0.0,13.0,4.0,0.39,0.0,0.39,0.39,0.39,0.28,0.04,0.32,0.28,0.32,Matches
Joel Untersee,ch SUI,DF,24.0,3,1,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Levan Mchedlidze,ge GEO,FW,28.0,11,0,208.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,4.0,4.0,23.0,0.0,0.43,0.43,0.0,0.43,0.08,0.05,0.14,0.08,0.14,Matches
Dimitri Oberlin,ch SUI,FW,20.0,5,0,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Alejandro Rodríguez,es ESP,MF,27.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,Matches
Filippo Perucchini,it ITA,GK,26.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,Matches
Luca Belardinelli,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Eduardo Bubacar Baldé,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marco Curto,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kevin Diks,id IDN,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrea Fulignati,it ITA,"FW,GK",23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Arnel Jakupović,at AUT,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorenzo Lollo,it ITA,MF,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Michał Marcjanik,pl POL,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nikola Pejovic,rs SRB,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Niccolò Ricchi,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Samuele Ricci,it ITA,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gianluca Saro,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.4,38,418,3420.0,38.0,48.0,36.0,84.0,44.0,4.0,7.0,74.0,3.0,52.4,46.8,37.5,84.3,801.0,1567.0,1556.0,1.26,0.95,2.21,1.16,2.11,1.38,0.99,2.36,1.23,2.22,
Opponent Total,,,27.0,38,418,3420.0,38.0,68.0,51.0,119.0,62.0,6.0,8.0,77.0,6.0,63.6,57.3,46.2,103.6,888.0,1649.0,1634.0,1.79,1.34,3.13,1.63,2.97,1.67,1.22,2.89,1.51,2.73,
