Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Gerson,br BRA,"MF,FW",21.0,36,27,2426.0,27.0,3.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,2.8,2.8,2.7,5.5,82.0,150.0,104.0,0.11,0.11,0.22,0.11,0.22,0.1,0.1,0.21,0.1,0.21,Matches
Edimilson Fernandes,ch SUI,MF,22.0,29,23,1970.0,21.9,2.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,1.2,1.2,1.3,2.5,35.0,100.0,51.0,0.09,0.0,0.09,0.09,0.09,0.06,0.06,0.12,0.05,0.11,Matches
Luis Muriel,co COL,FW,27.0,19,16,1441.0,16.0,6.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,3.5,3.5,1.5,5.0,56.0,33.0,100.0,0.37,0.0,0.37,0.37,0.37,0.22,0.1,0.31,0.22,0.31,Matches
Kevin Mirallas,be BEL,"FW,MF",30.0,27,15,1299.0,14.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.3,3.3,1.4,4.7,49.0,44.0,118.0,0.14,0.07,0.21,0.14,0.21,0.23,0.1,0.32,0.23,0.32,Matches
Federico Ceccherini,it ITA,DF,26.0,15,11,994.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,7.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Vincent Laurini,fr FRA,DF,29.0,15,10,920.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.5,0.6,29.0,60.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Marko Pjaca,hr CRO,"FW,MF",23.0,19,8,750.0,8.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,1.0,2.6,27.0,26.0,68.0,0.12,0.12,0.24,0.12,0.24,0.19,0.12,0.32,0.19,0.32,Matches
Bryan Dabo,bf BFA,"MF,DF",26.0,23,6,831.0,9.2,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.6,1.6,28.0,49.0,36.0,0.11,0.11,0.22,0.11,0.22,0.1,0.07,0.17,0.1,0.17,Matches
Valentin Eysseric,fr FRA,"FW,MF",26.0,8,4,358.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.1,1.2,8.0,19.0,35.0,0.0,0.25,0.25,0.0,0.25,0.04,0.27,0.31,0.04,0.31,Matches
Christian Nørgaard,dk DEN,MF,24.0,6,4,323.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Dávid Hancko,sk SVK,DF,20.0,5,3,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.1,0.06,0.1,Matches
Bartłomiej Drągowski,pl POL,GK,20.0,3,2,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pietro Terracciano,it ITA,GK,28.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dušan Vlahović,rs SRB,FW,18.0,10,1,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.1,1.6,4.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.83,0.08,0.91,0.83,0.91,Matches
Nicky Beloko,ch SUI,"FW,MF",18.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cyril Théréau,fr FRA,"FW,MF",35.0,2,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches
Riccardo Sottil,it ITA,"FW,MF",19.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches
Cristóbal Montiel,es ESP,FW,18.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,5.55,5.96,0.41,5.96,Matches
Giorgos Antzoulas,gr GRE,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Federico Brancolini,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kevin Diks,id IDN,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriele Ferrarini,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simone Ghidotti,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Martin Graiciar,cz CZE,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Christian Koffi,fr FRA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Erald Lakti,al ALB,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Maximiliano Olivera,uy URU,DF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,24.1,38,418,3420.0,38.0,45.0,24.0,69.0,40.0,5.0,6.0,91.0,5.0,54.0,49.2,35.8,85.0,801.0,1544.0,1531.0,1.18,0.63,1.82,1.05,1.68,1.42,0.94,2.36,1.3,2.24,
Opponent Total,,,27.0,38,418,3420.0,38.0,42.0,32.0,74.0,37.0,5.0,6.0,97.0,1.0,41.0,36.5,28.5,65.0,695.0,1357.0,1339.0,1.11,0.84,1.95,0.97,1.82,1.08,0.75,1.83,0.96,1.71,
