Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Khouma Babacar,sn SEN,FW,25.0,29,16,1488.0,16.5,7.0,2.0,9.0,5.0,2.0,2.0,0.0,0.0,7.6,6.1,0.9,6.9,15.0,24.0,97.0,0.42,0.12,0.54,0.3,0.42,0.46,0.05,0.51,0.37,0.42,Matches
Filip Đuričić,rs SRB,"FW,MF",26.0,23,16,1252.0,13.9,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.4,1.4,1.5,2.9,36.0,56.0,76.0,0.14,0.07,0.22,0.14,0.22,0.1,0.11,0.21,0.1,0.21,Matches
Jeremie Boga,ci CIV,"FW,MF",21.0,25,14,1443.0,16.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.4,3.4,0.8,4.2,79.0,29.0,105.0,0.19,0.06,0.25,0.19,0.25,0.21,0.05,0.26,0.21,0.26,Matches
Federico Peluso,it ITA,DF,34.0,16,14,1356.0,15.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.0,0.5,10.0,47.0,9.0,0.07,0.0,0.07,0.07,0.07,0.03,0.0,0.03,0.03,0.03,Matches
Merih Demiral,tr TUR,DF,20.0,14,14,1260.0,14.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,0.2,1.0,3.0,53.0,3.0,0.14,0.0,0.14,0.14,0.14,0.05,0.02,0.07,0.05,0.07,Matches
Federico Di Francesco,it ITA,"FW,MF",24.0,19,14,1074.0,11.9,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,3.2,3.2,1.1,4.4,38.0,29.0,106.0,0.17,0.17,0.34,0.17,0.34,0.27,0.09,0.37,0.27,0.37,Matches
Kevin-Prince Boateng,gh GHA,FW,31.0,13,11,938.0,10.4,4.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,3.8,2.3,0.8,3.1,7.0,24.0,62.0,0.38,0.1,0.48,0.19,0.29,0.37,0.08,0.45,0.22,0.3,Matches
Alessandro Matri,it ITA,FW,33.0,19,6,603.0,6.7,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.2,3.2,0.4,3.6,7.0,6.0,49.0,0.3,0.0,0.3,0.3,0.3,0.49,0.05,0.54,0.49,0.54,Matches
Claud Adjapong,it ITA,"MF,FW",20.0,5,3,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.1,0.8,6.0,4.0,19.0,0.33,0.0,0.33,0.33,0.33,0.24,0.02,0.26,0.24,0.26,Matches
Mauricio Lemos,uy URU,DF,22.0,3,3,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gianluca Pegolo,it ITA,GK,37.0,3,2,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Enrico Brignola,it ITA,"FW,MF",19.0,7,2,175.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.7,8.0,10.0,15.0,0.51,0.0,0.51,0.51,0.51,0.3,0.04,0.34,0.3,0.34,Matches
Cristian Dell'Orco,it ITA,DF,24.0,3,1,110.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.3,4.0,6.0,8.0,0.0,0.82,0.82,0.0,0.82,0.05,0.22,0.27,0.05,0.27,Matches
Jens Odgaard,dk DEN,FW,19.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Sernicola,it ITA,FW,21.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcello Trotta,it ITA,MF,25.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giacomo Raspadori,it ITA,DF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Ghion,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Giacomo Satalino,it ITA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gianluca Scamacca,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.4,38,418,3420.0,38.0,50.0,33.0,83.0,45.0,5.0,5.0,90.0,8.0,48.5,44.6,34.1,78.8,721.0,1511.0,1504.0,1.32,0.87,2.18,1.18,2.05,1.28,0.9,2.17,1.17,2.07,
Opponent Total,,,27.0,38,418,3420.0,38.0,58.0,38.0,96.0,54.0,4.0,8.0,85.0,4.0,57.4,51.1,38.0,89.1,672.0,1413.0,1407.0,1.53,1.0,2.53,1.42,2.42,1.51,1.0,2.51,1.34,2.34,
