Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Patric,es ESP,DF,25.0,15,12,1085.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,1.2,2.4,25.0,58.0,67.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches
Bastos,ao ANG,DF,27.0,18,11,1139.0,12.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.0,0.7,24.0,38.0,8.0,0.08,0.0,0.08,0.08,0.08,0.05,0.0,0.06,0.05,0.06,Matches
Rômulo,it ITA,DF,31.0,10,9,776.0,8.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.5,1.9,36.0,12.0,57.0,0.0,0.12,0.12,0.0,0.12,0.04,0.17,0.22,0.04,0.22,Matches
Danilo Cataldi,it ITA,"MF,FW",23.0,12,4,578.0,6.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.6,0.6,1.5,2.1,13.0,34.0,15.0,0.31,0.16,0.47,0.31,0.47,0.09,0.23,0.33,0.09,0.33,Matches
Martín Cáceres,uy URU,DF,31.0,4,3,307.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Riza Durmisi,dk DEN,DF,24.0,10,2,326.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.8,1.0,16.0,12.0,25.0,0.0,0.28,0.28,0.0,0.28,0.04,0.23,0.27,0.04,0.27,Matches
Silvio Proto,be BEL,GK,35.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Valon Berisha,xk KVX,"MF,FW",25.0,8,1,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,Matches
Jordan Lukaku,be BEL,"DF,MF",24.0,7,1,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Guido Guerrieri,it ITA,GK,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Jordão,pt POR,"MF,DF",19.0,3,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Pedro Neto,pt POR,"FW,DF",18.0,4,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.05,0.15,Matches
Nicolò Armini,it ITA,DF,17.0,1,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luan Capanni,br BRA,FW,18.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Alessandro Murgia,it ITA,MF,21.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Alia,al ALB,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dušan Basta,rs SRB,"DF,MF",33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessio Bianchi,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessandro Cerbara,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Roberto Durante,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessio Furlanetto,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sergio Kalaj,al ALB,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Abukar Mohamed,fi FIN,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessandro Rossi,it ITA,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jorge Silva,pt POR,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mauro Zitelli,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.9,38,418,3420.0,38.0,54.0,35.0,89.0,48.0,6.0,6.0,90.0,4.0,60.4,55.8,44.4,100.2,912.0,1737.0,1722.0,1.42,0.92,2.34,1.26,2.18,1.59,1.17,2.76,1.47,2.64,
Opponent Total,,,26.8,38,418,3420.0,38.0,43.0,25.0,68.0,38.0,5.0,6.0,86.0,4.0,47.0,42.3,30.8,73.1,700.0,1455.0,1441.0,1.13,0.66,1.79,1.0,1.66,1.24,0.81,2.05,1.11,1.92,
