Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Petar Mićin,rs SRB,MF,19.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nícolas Andrade,br BRA,GK,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Thomas Battistella,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Milos Bocic,rs SRB,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Álex Centelles,es ESP,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mamadou Coulibaly,sn SEN,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Manuel Gasparini,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gaspar Iñíguez,ar ARG,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Samuele Perisan,it ITA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simone Pontisso,it ITA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filip Vaško,sk SVK,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.3,38,418,3420.0,38.0,37.0,30.0,67.0,34.0,3.0,8.0,92.0,4.0,42.5,36.0,27.9,63.9,713.0,1088.0,1072.0,0.97,0.79,1.76,0.89,1.68,1.12,0.73,1.85,0.95,1.68,
Opponent Total,,,26.8,38,418,3420.0,38.0,52.0,36.0,88.0,43.0,9.0,9.0,89.0,2.0,59.7,52.9,41.1,93.9,813.0,1841.0,1821.0,1.37,0.95,2.32,1.13,2.08,1.57,1.08,2.65,1.39,2.47,
