Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Ladislav Krejčí,cz CZE,"DF,MF",26.0,18,11,1065.0,11.8,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,2.3,2.7,34.0,50.0,62.0,0.0,0.25,0.25,0.0,0.25,0.04,0.19,0.23,0.04,0.23,Matches
Ádám Nagy,hu HUN,MF,23.0,14,10,975.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.5,0.7,10.0,53.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.02,0.06,Matches
Giancarlo González,cr CRC,DF,30.0,12,8,746.0,8.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.7,0.9,6.0,25.0,2.0,0.0,0.12,0.12,0.0,0.12,0.02,0.08,0.11,0.02,0.11,Matches
Diego Falcinelli,it ITA,FW,27.0,16,8,703.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.5,1.9,8.0,11.0,55.0,0.0,0.13,0.13,0.0,0.13,0.17,0.07,0.24,0.17,0.24,Matches
Sebastien De Maio,fr FRA,DF,31.0,6,6,491.0,5.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.3,10.0,17.0,1.0,0.0,0.18,0.18,0.0,0.18,0.05,0.01,0.05,0.05,0.05,Matches
Mattia Destro,it ITA,FW,27.0,17,5,493.0,5.5,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,2.4,2.4,0.6,3.0,5.0,5.0,27.0,0.73,0.18,0.91,0.73,0.91,0.43,0.12,0.55,0.43,0.55,Matches
Simone Edera,it ITA,FW,21.0,4,3,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.2,0.9,5.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.32,0.09,0.41,0.32,0.41,Matches
Orji Okwonkwo,ng NGA,FW,20.0,8,2,257.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,9.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.18,0.14,0.18,Matches
Godfred Donsah,gh GHA,MF,22.0,6,1,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Nehuén Paz,ar ARG,DF,25.0,2,1,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Manuel Valencia,co COL,FW,20.0,1,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Gabriele Corbo,it ITA,DF,18.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Angelo da Costa Júnior,br BRA,GK,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antonio Santurro,do DOM,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Caio Vinicius Pirana,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,38,418,3420.0,38.0,45.0,35.0,80.0,40.0,5.0,5.0,94.0,6.0,46.8,42.9,30.8,73.7,675.0,1328.0,1312.0,1.18,0.92,2.11,1.05,1.97,1.23,0.81,2.04,1.13,1.94,
Opponent Total,,,26.7,38,418,3420.0,38.0,55.0,40.0,95.0,51.0,4.0,4.0,98.0,5.0,49.0,45.9,36.3,82.2,769.0,1621.0,1611.0,1.45,1.05,2.5,1.34,2.39,1.29,0.95,2.24,1.21,2.16,
