Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Žan Majer,si SVN,MF,27.0,27,19,1664.0,18.5,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.8,1.8,1.5,3.3,39.0,68.0,51.0,0.05,0.05,0.11,0.05,0.11,0.1,0.08,0.18,0.1,0.18,Matches
Khouma Babacar,sn SEN,FW,26.0,25,17,1422.0,15.8,3.0,0.0,3.0,3.0,0.0,2.0,4.0,0.0,6.6,4.9,1.6,6.5,29.0,28.0,100.0,0.19,0.0,0.19,0.19,0.19,0.42,0.1,0.52,0.31,0.41,Matches
Antonín Barák,cz CZE,MF,24.0,16,15,1369.0,15.2,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.9,3.9,1.6,5.5,44.0,81.0,66.0,0.13,0.07,0.2,0.13,0.2,0.25,0.11,0.36,0.25,0.36,Matches
Cristian Dell'Orco,it ITA,DF,25.0,14,11,1007.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.4,0.4,20.0,35.0,29.0,0.0,0.09,0.09,0.0,0.09,0.0,0.04,0.04,0.0,0.04,Matches
Andrea Tabanelli,it ITA,MF,29.0,13,11,964.0,10.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,0.2,1.2,24.0,28.0,54.0,0.09,0.0,0.09,0.09,0.09,0.1,0.02,0.12,0.1,0.12,Matches
Riccardo Saponara,it ITA,"MF,FW",27.0,13,11,947.0,10.5,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,1.9,1.9,2.5,4.5,58.0,70.0,84.0,0.19,0.38,0.57,0.19,0.57,0.18,0.24,0.43,0.18,0.43,Matches
Nehuén Paz,ar ARG,DF,26.0,13,10,844.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.2,6.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Yevhen Shakhov,ua UKR,"MF,FW",28.0,24,9,1085.0,12.1,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,2.0,2.9,12.0,38.0,56.0,0.08,0.17,0.25,0.08,0.25,0.08,0.17,0.24,0.08,0.24,Matches
Biagio Meccariello,it ITA,DF,28.0,14,8,768.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.5,9.0,18.0,11.0,0.12,0.0,0.12,0.12,0.12,0.05,0.02,0.06,0.05,0.06,Matches
Alessandro Deiola,it ITA,MF,23.0,10,8,717.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.3,0.7,8.0,27.0,12.0,0.13,0.13,0.25,0.13,0.25,0.05,0.04,0.09,0.05,0.09,Matches
Diego Farias,br BRA,"MF,FW",29.0,18,7,824.0,9.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.7,1.7,2.0,3.7,48.0,40.0,77.0,0.22,0.0,0.22,0.22,0.22,0.19,0.21,0.4,0.19,0.4,Matches
Andrea La Mantia,it ITA,FW,28.0,12,6,553.0,6.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.9,3.9,0.3,4.2,3.0,10.0,26.0,0.33,0.0,0.33,0.33,0.33,0.63,0.05,0.69,0.63,0.69,Matches
Mauro Vigorito,it ITA,GK,29.0,5,4,423.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brayan Vera,co COL,"DF,FW",20.0,8,1,155.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,2.0,4.0,17.0,0.0,0.58,0.58,0.0,0.58,0.08,0.12,0.2,0.08,0.2,Matches
Giannelli Imbula,cd COD,MF,26.0,3,1,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Romario Benzar,ro ROU,DF,27.0,3,1,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Davide Riccardi,it ITA,DF,23.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Edgaras Dubickas,lt LTU,DF,21.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ilario Monterisi,it ITA,DF,17.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Bleve,it ITA,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gianmarco Chironi,it ITA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Silvio Colella,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Augustas Dubickas,lt LTU,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luka Dumancic,hr CRO,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Antonino Gallo,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Thom Haye,id IDN,"FW,MF",24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Michele Laraspata,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simone Lo Faso,it ITA,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sergio Maselli,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Samuele Oltremarini,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Roberto Pierno,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Vito Radicchio,it ITA,DF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Salvatore Rimoli,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Razvan Sava,ro ROU,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.7,38,418,3420.0,38.0,52.0,30.0,82.0,41.0,11.0,15.0,98.0,5.0,54.7,43.5,32.6,76.1,752.0,1356.0,1349.0,1.37,0.79,2.16,1.08,1.87,1.44,0.86,2.3,1.15,2.0,
Opponent Total,,,26.9,38,418,3420.0,38.0,82.0,51.0,133.0,71.0,11.0,13.0,86.0,5.0,85.6,75.7,61.9,137.6,976.0,1860.0,1842.0,2.16,1.34,3.5,1.87,3.21,2.25,1.63,3.88,1.99,3.62,
