Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Luca Mazzitelli,it ITA,MF,23.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Stefano Piccinini,it ITA,DF,16.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,Matches
Giuseppe Aurelio,it ITA,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Enrico Brignola,it ITA,"FW,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Edoardo Goldaniga,it ITA,DF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrew Gravillon,gp GLP,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessandro Matri,it ITA,FW,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessandro Mercati,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Brian Oddei,it ITA,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jacopo Pellegrini,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessandro Russo,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.4,38,418,3420.0,38.0,69.0,49.0,118.0,64.0,5.0,6.0,99.0,3.0,52.9,48.2,39.2,87.4,902.0,1590.0,1575.0,1.82,1.29,3.11,1.68,2.97,1.39,1.03,2.42,1.27,2.3,
Opponent Total,,,27.0,38,418,3420.0,38.0,59.0,40.0,99.0,51.0,8.0,9.0,118.0,4.0,62.0,54.9,42.9,97.9,654.0,1363.0,1355.0,1.55,1.05,2.61,1.34,2.39,1.63,1.13,2.76,1.45,2.58,
