Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Hans Hateboer,nl NED,DF,25.0,32,25,2356.0,26.2,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,2.3,2.3,4.5,6.8,81.0,70.0,216.0,0.0,0.15,0.15,0.0,0.15,0.09,0.17,0.26,0.09,0.26,Matches
Duván Zapata,co COL,FW,28.0,28,25,2026.0,22.5,18.0,6.0,24.0,17.0,1.0,1.0,1.0,0.0,15.6,14.8,5.7,20.5,52.0,43.0,247.0,0.8,0.27,1.07,0.76,1.02,0.69,0.25,0.94,0.66,0.91,Matches
Josip Iličić,si SVN,"FW,MF",31.0,26,21,1663.0,18.5,15.0,5.0,20.0,15.0,0.0,0.0,1.0,1.0,10.2,10.2,7.6,17.8,108.0,130.0,195.0,0.81,0.27,1.08,0.81,1.08,0.55,0.41,0.96,0.55,0.96,Matches
Timothy Castagne,be BEL,DF,23.0,27,19,1769.0,19.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,2.2,4.2,41.0,68.0,154.0,0.05,0.1,0.15,0.05,0.15,0.1,0.11,0.21,0.1,0.21,Matches
Ruslan Malinovskyi,ua UKR,"MF,FW",26.0,34,12,1535.0,17.1,8.0,3.0,11.0,8.0,0.0,1.0,7.0,1.0,4.4,3.6,5.0,8.6,66.0,124.0,108.0,0.47,0.18,0.64,0.47,0.64,0.26,0.29,0.55,0.21,0.5,Matches
Mattia Caldara,it ITA,DF,25.0,14,11,959.0,10.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,3.0,16.0,2.0,0.0,0.09,0.09,0.0,0.09,0.03,0.04,0.06,0.03,0.06,Matches
Luis Muriel,co COL,FW,28.0,34,10,1260.0,14.0,18.0,1.0,19.0,12.0,6.0,7.0,1.0,0.0,12.7,7.2,5.4,12.6,67.0,55.0,175.0,1.29,0.07,1.36,0.86,0.93,0.91,0.39,1.3,0.51,0.9,Matches
Andrea Masiello,it ITA,DF,33.0,7,7,543.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Marco Sportiello,it ITA,GK,27.0,6,5,525.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simon Kjær,dk DEN,DF,30.0,5,3,292.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Bosko Sutalo,hr CRO,DF,19.0,7,3,280.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,10.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches
Adrien Tameze,cm CMR,MF,25.0,7,2,211.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Musa Barrow,gm GAM,"FW,MF",20.0,7,1,190.0,2.1,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.4,1.6,1.0,2.6,6.0,7.0,35.0,0.0,0.95,0.95,0.0,0.95,1.15,0.46,1.61,0.77,1.24,Matches
Ebrima Colley,gm GAM,FW,19.0,5,0,82.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,5.0,8.0,10.0,0.0,1.1,1.1,0.0,1.1,0.31,0.47,0.77,0.31,0.77,Matches
Guilherme Arana,br BRA,DF,22.0,4,0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Amad Diallo,ci CIV,FW,17.0,3,0,27.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,3.0,9.0,3.33,0.0,3.33,3.33,3.33,0.11,0.18,0.29,0.11,0.29,Matches
Raoul Bellanova,it ITA,DF,19.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,Matches
Lennart-Marten Czyborra,de GER,DF,20.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto Piccoli,it ITA,FW,18.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.83,0.16,1.99,1.83,1.99,Matches
Francesco Rossi,it ITA,GK,28.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jacopo Da Riva,it ITA,MF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,4.19,0.0,4.19,Matches
Rodrigo Guth,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
David Heidenreich,cz CZE,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Roger Ibanez,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Khadim Ndiaye,sn SEN,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Caleb Okoli,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Martin Škrtel,sk SVK,DF,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.2,38,418,3420.0,38.0,96.0,68.0,164.0,89.0,7.0,10.0,80.0,2.0,83.5,75.6,58.9,134.5,978.0,1867.0,1854.0,2.53,1.79,4.32,2.34,4.13,2.2,1.55,3.75,1.99,3.54,
Opponent Total,,,27.0,38,418,3420.0,38.0,45.0,30.0,75.0,39.0,6.0,6.0,106.0,7.0,41.3,36.6,27.9,64.5,597.0,1072.0,1063.0,1.18,0.79,1.97,1.03,1.82,1.09,0.73,1.82,0.96,1.7,
