Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Milan Badelj,hr CRO,MF,30.0,22,20,1585.0,17.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.1,1.1,0.7,1.8,20.0,103.0,29.0,0.06,0.0,0.06,0.06,0.06,0.06,0.04,0.1,0.06,0.1,Matches
Franck Ribéry,fr FRA,FW,36.0,21,19,1409.0,15.7,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,2.6,2.6,2.6,5.2,99.0,109.0,124.0,0.19,0.19,0.38,0.19,0.38,0.16,0.17,0.33,0.16,0.33,Matches
Dušan Vlahović,rs SRB,FW,19.0,30,13,1499.0,16.7,6.0,0.0,6.0,5.0,1.0,1.0,4.0,1.0,7.0,6.2,0.9,7.1,42.0,23.0,129.0,0.36,0.0,0.36,0.3,0.3,0.42,0.05,0.47,0.37,0.43,Matches
Marco Benassi,it ITA,MF,24.0,18,10,980.0,10.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.3,2.3,18.0,36.0,67.0,0.09,0.09,0.18,0.09,0.18,0.09,0.12,0.21,0.09,0.21,Matches
Alfred Duncan,gh GHA,MF,26.0,13,10,887.0,9.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.1,23.0,54.0,31.0,0.1,0.1,0.2,0.1,0.2,0.06,0.05,0.11,0.06,0.11,Matches
Lorenzo Venuti,it ITA,"DF,MF",24.0,16,10,858.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.8,1.0,28.0,40.0,32.0,0.0,0.1,0.1,0.0,0.1,0.02,0.08,0.1,0.02,0.1,Matches
Patrick Cutrone,it ITA,FW,21.0,19,9,838.0,9.3,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.9,3.9,1.5,5.4,11.0,9.0,69.0,0.43,0.11,0.54,0.43,0.54,0.42,0.16,0.58,0.42,0.58,Matches
Rachid Ghezzal,dz ALG,"MF,FW",27.0,19,9,828.0,9.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,1.3,1.8,37.0,40.0,55.0,0.11,0.0,0.11,0.11,0.11,0.06,0.14,0.19,0.06,0.19,Matches
Federico Ceccherini,it ITA,DF,27.0,15,8,835.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.3,8.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Pietro Terracciano,it ITA,GK,29.0,7,7,624.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Igor,br BRA,DF,21.0,9,6,611.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,12.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Kevin-Prince Boateng,gh GHA,FW,32.0,14,6,599.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,0.3,1.6,3.0,19.0,40.0,0.15,0.0,0.15,0.15,0.15,0.19,0.04,0.23,0.19,0.23,Matches
Riccardo Sottil,it ITA,"FW,DF",20.0,18,4,514.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.5,1.4,32.0,9.0,58.0,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.25,0.17,0.25,Matches
Christian Kouamé,ci CIV,"FW,MF",21.0,7,3,301.0,3.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.3,7.0,7.0,22.0,0.3,0.3,0.6,0.3,0.6,0.32,0.06,0.37,0.32,0.37,Matches
Luca Ranieri,it ITA,DF,20.0,3,2,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.3,0.5,5.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.19,0.05,0.19,Matches
Sebastián Cristóforo,uy URU,MF,25.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches
Kevin Agudelo,co COL,"MF,FW",20.0,3,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.26,0.14,0.4,0.26,0.4,Matches
Pedro,br BRA,FW,22.0,4,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.56,0.04,0.6,0.56,0.6,Matches
Valentin Eysseric,fr FRA,"FW,MF",27.0,3,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Szymon Żurkowski,pl POL,MF,21.0,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.52,0.52,Matches
Maximiliano Olivera,uy URU,MF,27.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Aleksa Terzić,rs SRB,MF,19.0,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Brancolini,it ITA,GK,18.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Christian Dalle Mura,it ITA,FW,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicky Beloko,ch SUI,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cristiano Biraghi,it ITA,"DF,MF",26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Michele Cerofolini,it ITA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Niccolò Chiorra,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cristóbal Montiel,es ESP,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jacob Rasmussen,dk DEN,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Giovanni Simeone,ar ARG,FW,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.1,38,418,3420.0,38.0,48.0,30.0,78.0,39.0,9.0,11.0,105.0,5.0,53.6,45.4,34.5,79.8,857.0,1446.0,1432.0,1.26,0.79,2.05,1.03,1.82,1.41,0.91,2.32,1.19,2.1,
Opponent Total,,,27.1,38,418,3420.0,38.0,48.0,31.0,79.0,39.0,9.0,11.0,95.0,3.0,48.9,40.4,32.2,72.6,826.0,1497.0,1486.0,1.26,0.82,2.08,1.03,1.84,1.29,0.85,2.13,1.06,1.91,
