Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Mitchell Dijks,nl NED,DF,26.0,13,12,1006.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,29.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Ladislav Krejčí,cz CZE,DF,27.0,14,11,1051.0,11.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.4,2.0,35.0,74.0,42.0,0.09,0.0,0.09,0.09,0.09,0.05,0.12,0.17,0.05,0.17,Matches
Blerim Džemaili,ch SUI,MF,33.0,14,8,698.0,7.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.3,1.8,20.0,58.0,27.0,0.13,0.13,0.26,0.13,0.26,0.07,0.17,0.24,0.07,0.24,Matches
Andreas Skov Olsen,dk DEN,"FW,MF",19.0,26,7,760.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.1,2.1,0.6,2.6,41.0,20.0,104.0,0.12,0.0,0.12,0.12,0.12,0.24,0.07,0.31,0.24,0.31,Matches
Nicolás Domínguez,ar ARG,MF,21.0,16,7,699.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.1,1.5,7.0,40.0,12.0,0.0,0.13,0.13,0.0,0.13,0.05,0.15,0.19,0.05,0.19,Matches
Federico Santander,py PAR,FW,28.0,24,5,770.0,8.6,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,3.5,2.7,0.9,3.6,13.0,16.0,73.0,0.12,0.0,0.12,0.0,0.0,0.41,0.1,0.51,0.32,0.42,Matches
Mattia Destro,it ITA,FW,28.0,5,2,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.0,1.6,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.27,0.51,0.78,0.27,0.78,Matches
Musa Juwara,gm GAM,"FW,MF",17.0,7,1,153.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.4,17.0,9.0,20.0,0.59,0.0,0.59,0.59,0.59,0.16,0.09,0.25,0.16,0.25,Matches
Gabriele Corbo,it ITA,DF,19.0,2,1,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nehuén Paz,ar ARG,DF,26.0,3,1,119.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.2,0.0,3.0,0.0,0.0,0.76,0.76,0.0,0.76,0.12,0.04,0.16,0.12,0.16,Matches
Angelo da Costa Júnior,br BRA,GK,35.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kingsley Michael,ng NGA,MF,19.0,1,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Andri Fannar Baldursson,is ISL,MF,17.0,7,0,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches
Gianmarco Cangiano,it ITA,"FW,MF",17.0,3,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Bonini,it ITA,DF,17.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dion Ruffo Luci,it ITA,MF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriele Boloca,ro ROU,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sebastian Breza,ca CAN,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Mazza,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marco Molla,al ALB,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Denis Portanova,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mouhamadou Sarr,sn SEN,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Stanzani,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.2,38,418,3420.0,38.0,48.0,31.0,79.0,43.0,5.0,6.0,109.0,7.0,56.9,52.2,41.3,93.5,799.0,1672.0,1649.0,1.26,0.82,2.08,1.13,1.95,1.5,1.09,2.58,1.37,2.46,
Opponent Total,,,26.9,38,418,3420.0,38.0,64.0,40.0,104.0,58.0,6.0,8.0,104.0,7.0,54.8,48.5,38.3,86.8,767.0,1433.0,1414.0,1.68,1.05,2.74,1.53,2.58,1.44,1.01,2.45,1.28,2.29,
