Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Senad Lulić,ba BIH,DF,33.0,20,20,1573.0,17.5,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.2,1.2,1.7,3.0,66.0,48.0,108.0,0.0,0.11,0.11,0.0,0.11,0.07,0.1,0.17,0.07,0.17,Matches
Patric,es ESP,DF,26.0,21,19,1670.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.2,0.3,16.0,114.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Felipe Caicedo,ec ECU,FW,30.0,30,18,1406.0,15.6,9.0,2.0,11.0,9.0,0.0,1.0,7.0,0.0,5.5,4.7,3.1,7.8,13.0,31.0,121.0,0.58,0.13,0.7,0.58,0.7,0.35,0.2,0.55,0.3,0.5,Matches
Marco Parolo,it ITA,MF,34.0,29,17,1700.0,18.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.8,0.8,0.4,1.1,8.0,82.0,28.0,0.05,0.0,0.05,0.05,0.05,0.04,0.02,0.06,0.04,0.06,Matches
Jony,es ESP,"DF,FW",28.0,24,14,1177.0,13.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.8,2.2,33.0,28.0,110.0,0.0,0.08,0.08,0.0,0.08,0.03,0.14,0.17,0.03,0.17,Matches
Adam Marušić,me MNE,DF,26.0,15,10,942.0,10.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.9,1.9,0.6,2.4,11.0,9.0,64.0,0.19,0.1,0.29,0.19,0.29,0.18,0.05,0.23,0.18,0.23,Matches
Bastos,ao ANG,DF,28.0,16,6,765.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.0,0.4,14.0,17.0,11.0,0.12,0.0,0.12,0.12,0.12,0.05,0.0,0.05,0.05,0.05,Matches
Danilo Cataldi,it ITA,MF,24.0,21,3,592.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.7,1.2,12.0,58.0,7.0,0.15,0.0,0.15,0.15,0.15,0.07,0.11,0.18,0.07,0.18,Matches
Djavan Anderson,nl NED,"FW,DF",24.0,6,2,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Jordan Lukaku,be BEL,DF,25.0,13,1,396.0,4.4,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.5,0.6,20.0,8.0,37.0,0.0,0.45,0.45,0.0,0.45,0.02,0.12,0.14,0.02,0.14,Matches
Denis Vavro,sk SVK,DF,23.0,11,1,328.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Bobby Adekanye,nl NED,FW,20.0,11,0,188.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.4,1.4,0.2,1.6,6.0,2.0,12.0,0.48,0.0,0.48,0.48,0.48,0.65,0.09,0.74,0.65,0.74,Matches
Anderson Lima,br BRA,"MF,DF",19.0,6,0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.33,0.36,0.69,0.33,0.69,Matches
Valon Berisha,xk KVX,MF,26.0,3,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolò Armini,it ITA,DF,18.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Falbo,it ITA,DF,19.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raúl Moro,es ESP,FW,16.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Alia,al ALB,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Guido Guerrieri,it ITA,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joseph Minala,cm CMR,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Silvio Proto,be BEL,GK,36.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jorge Silva,pt POR,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.9,38,418,3420.0,38.0,77.0,45.0,122.0,62.0,15.0,18.0,99.0,2.0,68.0,53.9,42.5,96.4,935.0,1668.0,1658.0,2.03,1.18,3.21,1.63,2.82,1.79,1.12,2.91,1.42,2.54,
Opponent Total,,,26.9,38,418,3420.0,38.0,41.0,28.0,69.0,34.0,7.0,9.0,96.0,7.0,51.1,44.1,34.7,78.9,811.0,1463.0,1454.0,1.08,0.74,1.82,0.89,1.63,1.35,0.91,2.26,1.16,2.08,
