Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Bryan Cristante,it ITA,MF,24.0,26,18,1616.0,18.0,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,1.6,1.6,1.4,3.1,24.0,137.0,16.0,0.06,0.17,0.22,0.06,0.22,0.09,0.08,0.17,0.09,0.17,Matches
Leonardo Spinazzola,it ITA,DF,26.0,24,18,1548.0,17.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,3.3,4.3,104.0,63.0,118.0,0.06,0.12,0.17,0.06,0.17,0.06,0.19,0.25,0.06,0.25,Matches
Henrikh Mkhitaryan,am ARM,"MF,FW",30.0,22,16,1530.0,17.0,9.0,5.0,14.0,9.0,0.0,0.0,5.0,0.0,5.7,5.7,3.0,8.7,59.0,93.0,96.0,0.53,0.29,0.82,0.53,0.82,0.34,0.17,0.51,0.34,0.51,Matches
Nicolò Zaniolo,it ITA,"FW,MF",20.0,26,16,1503.0,16.7,6.0,2.0,8.0,6.0,0.0,0.0,8.0,0.0,3.6,3.6,4.3,7.9,65.0,46.0,108.0,0.36,0.12,0.48,0.36,0.48,0.22,0.26,0.47,0.22,0.47,Matches
Federico Fazio,ar ARG,DF,32.0,16,14,1213.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.5,0.5,0.1,0.5,9.0,36.0,2.0,0.07,0.0,0.07,0.07,0.07,0.04,0.0,0.04,0.04,0.04,Matches
Bruno Peres,br BRA,DF,29.0,16,12,1056.0,11.7,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.7,2.7,51.0,23.0,83.0,0.17,0.17,0.34,0.17,0.34,0.09,0.14,0.23,0.09,0.23,Matches
Alessandro Florenzi,it ITA,"DF,FW",28.0,14,12,997.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,1.8,2.3,31.0,80.0,52.0,0.0,0.09,0.09,0.0,0.09,0.04,0.17,0.21,0.04,0.21,Matches
Diego Perotti,ar ARG,"FW,MF",31.0,21,10,875.0,9.7,5.0,3.0,8.0,1.0,4.0,4.0,3.0,1.0,4.2,1.1,2.4,3.5,74.0,55.0,56.0,0.51,0.31,0.82,0.1,0.41,0.43,0.25,0.68,0.11,0.36,Matches
Cengiz Ünder,tr TUR,FW,22.0,18,10,873.0,9.7,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.6,4.6,46.0,41.0,101.0,0.31,0.0,0.31,0.31,0.31,0.2,0.27,0.47,0.2,0.47,Matches
Davide Santon,it ITA,DF,28.0,15,7,619.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.1,0.1,17.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Roger Ibanez,br BRA,DF,20.0,9,7,614.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
Nikola Kalinić,hr CRO,FW,31.0,15,6,571.0,6.3,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,5.7,5.7,0.6,6.3,4.0,13.0,42.0,0.79,0.16,0.95,0.79,0.95,0.9,0.09,0.99,0.9,0.99,Matches
Carles Pérez,es ESP,"FW,MF",21.0,14,5,566.0,6.3,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,1.3,2.5,28.0,21.0,39.0,0.16,0.48,0.64,0.16,0.64,0.18,0.21,0.39,0.18,0.39,Matches
Javier Pastore,ar ARG,MF,30.0,11,5,514.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,2.7,25.0,50.0,29.0,0.0,0.18,0.18,0.0,0.18,0.34,0.14,0.48,0.34,0.48,Matches
Antonio Mirante,it ITA,GK,36.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Zappacosta,it ITA,DF,27.0,9,3,452.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,1.4,13.0,9.0,50.0,0.0,0.2,0.2,0.0,0.2,0.13,0.14,0.27,0.13,0.27,Matches
Gonzalo Villar,es ESP,MF,21.0,9,2,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.1,1.1,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.31,0.02,0.33,0.31,0.33,Matches
Yıldırım Mert Çetin,tr TUR,DF,22.0,6,2,257.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,0.0,0.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Juan Jesus,br BRA,DF,28.0,4,1,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Fuzato,br BRA,GK,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Riccardo Calafiori,it ITA,DF,17.0,1,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mirko Antonucci,it ITA,"FW,MF",20.0,2,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.25,0.21,0.25,Matches
Matteo Cardinali,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ebrima Darboe,gm GAM,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessio Riccardi,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Patrik Schick,cz CZE,FW,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.9,38,418,3420.0,38.0,73.0,47.0,120.0,61.0,12.0,14.0,111.0,7.0,73.2,62.8,48.6,111.3,944.0,1651.0,1638.0,1.92,1.24,3.16,1.61,2.84,1.93,1.28,3.21,1.65,2.93,
Opponent Total,,,27.0,38,418,3420.0,38.0,51.0,33.0,84.0,42.0,9.0,10.0,92.0,1.0,49.4,41.5,32.5,74.0,627.0,1186.0,1168.0,1.34,0.87,2.21,1.11,1.97,1.3,0.86,2.16,1.09,1.95,
