Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Borja Valero,es ESP,MF,34.0,19,9,931.0,10.3,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.8,1.8,1.3,3.1,31.0,68.0,35.0,0.19,0.0,0.19,0.19,0.19,0.18,0.13,0.3,0.18,0.3,Matches
Stefano Sensi,it ITA,MF,23.0,12,9,723.0,8.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,1.4,1.4,1.7,3.1,22.0,59.0,74.0,0.37,0.25,0.62,0.37,0.62,0.17,0.21,0.39,0.17,0.39,Matches
Christian Eriksen,dk DEN,MF,27.0,17,8,703.0,7.8,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.8,4.9,19.0,52.0,45.0,0.13,0.26,0.38,0.13,0.38,0.26,0.36,0.62,0.26,0.62,Matches
Kwadwo Asamoah,gh GHA,"DF,FW",30.0,8,7,639.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,25.0,26.0,54.0,0.0,0.14,0.14,0.0,0.14,0.02,0.05,0.07,0.02,0.07,Matches
Andrea Ranocchia,it ITA,DF,31.0,7,5,526.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.0,0.6,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,Matches
Victor Moses,ng NGA,DF,28.0,12,4,420.0,4.7,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,2.0,2.2,39.0,25.0,61.0,0.0,0.64,0.64,0.0,0.64,0.05,0.42,0.47,0.05,0.47,Matches
Valentino Lazaro,at AUT,DF,23.0,6,3,323.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.4,1.5,11.0,14.0,32.0,0.0,0.28,0.28,0.0,0.28,0.03,0.39,0.42,0.03,0.42,Matches
Daniele Padelli,it ITA,GK,33.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Politano,it ITA,"FW,MF",25.0,11,2,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.4,22.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.23,0.26,0.49,0.23,0.49,Matches
Sebastiano Esposito,it ITA,FW,17.0,7,2,199.0,2.2,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.8,1.0,0.1,1.1,2.0,5.0,19.0,0.45,0.0,0.45,0.0,0.0,0.81,0.06,0.87,0.45,0.52,Matches
Lucien Agoume,fr FRA,MF,17.0,3,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Federico Dimarco,it ITA,DF,21.0,3,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Lorenzo Pirola,it ITA,DF,17.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Berni,it ITA,GK,36.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,Matches
Matias Fonseca,uy URU,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dalbert Henrique,br BRA,"DF,MF",25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filip Stankovic,rs SRB,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Edoardo Vergani,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.7,38,418,3420.0,38.0,80.0,57.0,137.0,70.0,10.0,11.0,104.0,6.0,69.4,60.8,44.0,104.7,797.0,1820.0,1806.0,2.11,1.5,3.61,1.84,3.34,1.83,1.16,2.98,1.6,2.76,
Opponent Total,,,26.8,38,418,3420.0,38.0,35.0,24.0,59.0,32.0,3.0,4.0,90.0,4.0,40.7,37.6,28.2,65.7,779.0,1323.0,1312.0,0.92,0.63,1.55,0.84,1.47,1.07,0.74,1.81,0.99,1.73,
